REF,LINE,DATE,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0007394,2,2024-06-18,51410000,Z.BERRADA,utility fee,B0007394D,17919.43,USD,manual
B0007395,1,2024-10-11,420000,H.AITLA,supplier invoice,B0007395D,-19075.90,USD,manual
B0007395,2,2024-10-11,51410000,H.AITLA,supplier invoice,B0007395D,19075.90,USD,manual
B0007396,1,2024-11-07,610000,M.BENNANI,utility fee,B0007396D,-8072.55,USD,manual
B0007396,2,2024-11-07,51410000,M.BENNANI,utility fee,B0007396D,8072.55,USD,manual
B0007397,1,2024-07-14,420000,Z.BERRADA,service fee,B0007397D,-13217.66,USD,manual
B0007397,2,2024-07-14,51410000,Z.BERRADA,service fee,B0007397D,13217.66,USD,manual
B0007398,1,2024-07-18,400000,S.ELFASI,service fee,B0007398D,-19584.39,USD,manual
B0007398,2,2024-07-18,51410000,S.ELFASI,service fee,B0007398D,19584.39,USD,manual
B0007399,1,2024-02-04,610000,K.MANSOURI,office supplies,B0007399D,-3238.11,USD,manual
B0007399,2,2024-02-04,51410000,K.MANSOURI,office supplies,B0007399D,3238.11,USD,manual
B0007400,1,2024-05-17,450000,H.AITLA,service fee,B0007400D,-7998.95,USD,manual
B0007400,2,2024-05-17,51410000,H.AITLA,service fee,B0007400D,7998.95,USD,manual
B0007401,1,2024-07-06,400000,Z.BERRADA,rent charge,B0007401D,-14759.87,USD,manual
B0007401,2,2024-07-06,51410000,Z.BERRADA,rent charge,B0007401D,14759.87,USD,manual
B0007402,1,2024-04-24,450000,K.MANSOURI,utility fee,B0007402D,-26860.74,USD,manual
B0007402,2,2024-04-24,51410000,K.MANSOURI,utility fee,B0007402D,26860.74,USD,manual
B0007403,1,2024-02-11,420000,M.BENNANI,office supplies,B0007403D,-34785.85,USD,manual
B0007403,2,2024-02-11,51410000,M.BENNANI,office supplies,B0007403D,34785.85,USD,manual
B0007404,1,2024-03-25,450000,H.AITLA,office supplies,B0007404D,-6894.65,USD,manual
B0007404,2,2024-03-25,51410000,H.AITLA,office supplies,B0007404D,6894.65,USD,manual
B0007405,1,2024-09-15,420000,K.MANSOURI,office supplies,B0007405D,-33216.63,USD,manual
B0007405,2,2024-09-15,51410000,K.MANSOURI,office supplies,B0007405D,33216.63,USD,manual
B0007406,1,2024-01-07,610000,M.BENNANI,office supplies,B0007406D,-20111.60,USD,manual
B0007406,2,2024-01-07,51410000,M.BENNANI,office supplies,B0007406D,20111.60,USD,manual
B0007407,1,2024-03-18,450000,Z.BERRADA,supplier invoice,B0007407D,-20238.31,USD,manual
B0007407,2,2024-03-18,51410000,Z.BERRADA,supplier invoice,B0007407D,20238.31,USD,manual
B0007408,1,2024-10-22,400000,Z.BERRADA,office supplies,B0007408D,-1135.60,USD,manual
B0007408,2,2024-10-22,51410000,Z.BERRADA,office supplies,B0007408D,1135.60,USD,manual
B0007409,1,2024-10-13,610000,Z.BERRADA,rent charge,B0007409D,-36065.85,USD,manual
B0007409,2,2024-10-13,51410000,Z.BERRADA,rent charge,B0007409D,36065.85,USD,manual
B0007410,1,2024-01-18,420000,Z.BERRADA,utility fee,B0007410D,-28937.06,USD,manual
B0007410,2,2024-01-18,51410000,Z.BERRADA,utility fee,B0007410D,28937.06,USD,manual
B0007411,1,2024-04-05,450000,H.AITLA,office supplies,B0007411D,-2860.92,USD,manual
B0007411,2,2024-04-05,51410000,H.AITLA,office supplies,B0007411D,2860.92,USD,manual
B0007412,1,2024-08-21,610000,H.AITLA,office supplies,B0007412D,-34716.07,USD,manual
B0007412,2,2024-08-21,51410000,H.AITLA,office supplies,B0007412D,34716.07,USD,manual
B0007413,1,2024-12-12,450000,H.AITLA,utility fee,B0007413D,-33986.01,USD,manual
B0007413,2,2024-12-12,51410000,H.AITLA,utility fee,B0007413D,33986.01,USD,manual
B0007414,1,2024-02-12,420000,M.BENNANI,rent charge,B0007414D,-14990.36,USD,manual
B0007414,2,2024-02-12,51410000,M.BENNANI,rent charge,B0007414D,14990.36,USD,manual
B0007415,1,2024-04-18,620000,K.MANSOURI,utility fee,B0007415D,-32103.82,USD,manual
B0007415,2,2024-04-18,51410000,K.MANSOURI,utility fee,B0007415D,32103.82,USD,manual
B0007416,1,2024-05-24,450000,H.AITLA,rent charge,B0007416D,-17465.35,USD,manual
B0007416,2,2024-05-24,51410000,H.AITLA,rent charge,B0007416D,17465.35,USD,manual
B0007417,1,2024-10-11,610000,K.MANSOURI,utility fee,B0007417D,-35032.09,USD,manual
B0007417,2,2024-10-11,51410000,K.MANSOURI,utility fee,B0007417D,35032.09,USD,manual
B0007418,1,2024-03-21,420000,Z.BERRADA,office supplies,B0007418D,-19923.99,USD,manual
B0007418,2,2024-03-21,51410000,Z.BERRADA,office supplies,B0007418D,19923.99,USD,manual
B0007419,1,2024-04-05,420000,Z.BERRADA,rent charge,B0007419D,-7075.25,USD,manual
B0007419,2,2024-04-05,51410000,Z.BERRADA,rent charge,B0007419D,7075.25,USD,manual
B0007420,1,2024-06-13,420000,S.ELFASI,rent charge,B0007420D,-18903.83,USD,manual
B0007420,2,2024-06-13,51410000,S.ELFASI,rent charge,B0007420D,18903.83,USD,manual
B0007421,1,2024-02-13,620000,H.AITLA,supplier invoice,B0007421D,-20633.85,USD,manual
B0007421,2,2024-02-13,51410000,H.AITLA,supplier invoice,B0007421D,20633.85,USD,manual
B0007422,1,2024-11-08,620000,H.AITLA,rent charge,B0007422D,-16487.42,USD,manual
B0007422,2,2024-11-08,51410000,H.AITLA,rent charge,B0007422D,16487.42,USD,manual
B0007423,1,2024-07-15,400000,Z.BERRADA,utility fee,B0007423D,-21849.88,USD,manual
B0007423,2,2024-07-15,51410000,Z.BERRADA,utility fee,B0007423D,21849.88,USD,manual
B0007424,1,2024-03-24,450000,S.ELFASI,office supplies,B0007424D,-7119.97,USD,manual
B0007424,2,2024-03-24,51410000,S.ELFASI,office supplies,B0007424D,7119.97,USD,manual
B0007425,1,2024-04-12,420000,K.MANSOURI,office supplies,B0007425D,-16354.24,USD,manual
B0007425,2,2024-04-12,51410000,K.MANSOURI,office supplies,B0007425D,16354.24,USD,manual
B0007426,1,2024-09-10,400000,K.MANSOURI,utility fee,B0007426D,-32902.63,USD,manual
B0007426,2,2024-09-10,51410000,K.MANSOURI,utility fee,B0007426D,32902.63,USD,manual
B0007427,1,2024-02-17,450000,M.BENNANI,utility fee,B0007427D,-36204.78,USD,manual
B0007427,2,2024-02-17,51410000,M.BENNANI,utility fee,B0007427D,36204.78,USD,manual
B0007428,1,2024-07-15,620000,H.AITLA,rent charge,B0007428D,-10520.63,USD,manual
B0007428,2,2024-07-15,51410000,H.AITLA,rent charge,B0007428D,10520.63,USD,manual
B0007429,1,2024-08-06,450000,Z.BERRADA,office supplies,B0007429D,-26254.53,USD,manual
B0007429,2,2024-08-06,51410000,Z.BERRADA,office supplies,B0007429D,26254.53,USD,manual
B0007430,1,2024-11-06,400000,H.AITLA,service fee,B0007430D,-28024.99,USD,manual
B0007430,2,2024-11-06,51410000,H.AITLA,service fee,B0007430D,28024.99,USD,manual
B0007431,1,2024-02-11,420000,H.AITLA,service fee,B0007431D,-38728.22,USD,manual
B0007431,2,2024-02-11,51410000,H.AITLA,service fee,B0007431D,38728.22,USD,manual
B0007432,1,2024-10-24,610000,S.ELFASI,utility fee,B0007432D,-33544.24,USD,manual
B0007432,2,2024-10-24,51410000,S.ELFASI,utility fee,B0007432D,33544.24,USD,manual
B0007433,1,2024-10-04,610000,Z.BERRADA,utility fee,B0007433D,-38520.95,USD,manual
B0007433,2,2024-10-04,51410000,Z.BERRADA,utility fee,B0007433D,38520.95,USD,manual
B0007434,1,2024-09-26,400000,S.ELFASI,service fee,B0007434D,-9320.73,USD,manual
B0007434,2,2024-09-26,51410000,S.ELFASI,service fee,B0007434D,9320.73,USD,manual
B0007435,1,2024-07-22,620000,Z.BERRADA,utility fee,B0007435D,-34511.65,USD,manual
B0007435,2,2024-07-22,51410000,Z.BERRADA,utility fee,B0007435D,34511.65,USD,manual
B0007436,1,2024-08-11,420000,K.MANSOURI,office supplies,B0007436D,-21076.35,USD,manual
B0007436,2,2024-08-11,51410000,K.MANSOURI,office supplies,B0007436D,21076.35,USD,manual
B0007437,1,2024-07-20,620000,K.MANSOURI,rent charge,B0007437D,-25320.45,USD,manual
B0007437,2,2024-07-20,51410000,K.MANSOURI,rent charge,B0007437D,25320.45,USD,manual
B0007438,1,2024-08-11,420000,K.MANSOURI,office supplies,B0007438D,-29481.46,USD,manual
B0007438,2,2024-08-11,51410000,K.MANSOURI,office supplies,B0007438D,29481.46,USD,manual
B0007439,1,2024-03-19,400000,S.ELFASI,service fee,B0007439D,-24109.84,USD,manual
B0007439,2,2024-03-19,51410000,S.ELFASI,service fee,B0007439D,24109.84,USD,manual
B0007440,1,2024-08-03,450000,S.ELFASI,office supplies,B0007440D,-8687.02,USD,manual
B0007440,2,2024-08-03,51410000,S.ELFASI,office supplies,B0007440D,8687.02,USD,manual
B0007441,1,2024-02-21,420000,K.MANSOURI,supplier invoice,B0007441D,-10167.03,USD,manual
B0007441,2,2024-02-21,51410000,K.MANSOURI,supplier invoice,B0007441D,10167.03,USD,manual
B0007442,1,2024-03-14,610000,S.ELFASI,office supplies,B0007442D,-2914.85,USD,manual
B0007442,2,2024-03-14,51410000,S.ELFASI,office supplies,B0007442D,2914.85,USD,manual
B0007443,1,2024-12-24,420000,Z.BERRADA,service fee,B0007443D,-9593.80,USD,manual
B0007443,2,2024-12-24,51410000,Z.BERRADA,service fee,B0007443D,9593.80,USD,manual
B0007444,1,2024-02-23,420000,K.MANSOURI,service fee,B0007444D,-18052.52,USD,manual
B0007444,2,2024-02-23,51410000,K.MANSOURI,service fee,B0007444D,18052.52,USD,manual
B0007445,1,2024-03-03,420000,Z.BERRADA,supplier invoice,B0007445D,-11982.83,USD,manual
B0007445,2,2024-03-03,51410000,Z.BERRADA,supplier invoice,B0007445D,11982.83,USD,manual
B0007446,1,2024-12-06,400000,M.BENNANI,rent charge,B0007446D,-13385.75,USD,manual
B0007446,2,2024-12-06,51410000,M.BENNANI,rent charge,B0007446D,13385.75,USD,manual
B0007447,1,2024-05-26,620000,M.BENNANI,rent charge,B0007447D,-25774.68,USD,manual
B0007447,2,2024-05-26,51410000,M.BENNANI,rent charge,B0007447D,25774.68,USD,manual
B0007448,1,2024-08-09,620000,M.BENNANI,office supplies,B0007448D,-21719.48,USD,manual
B0007448,2,2024-08-09,51410000,M.BENNANI,office supplies,B0007448D,21719.48,USD,manual
B0007449,1,2024-02-03,450000,H.AITLA,supplier invoice,B0007449D,-10256.67,USD,manual
B0007449,2,2024-02-03,51410000,H.AITLA,supplier invoice,B0007449D,10256.67,USD,manual
B0007450,1,2024-08-22,400000,H.AITLA,supplier invoice,B0007450D,-5537.17,USD,manual
B0007450,2,2024-08-22,51410000,H.AITLA,supplier invoice,B0007450D,5537.17,USD,manual
B0007451,1,2024-10-25,420000,K.MANSOURI,utility fee,B0007451D,-28351.05,USD,manual
B0007451,2,2024-10-25,51410000,K.MANSOURI,utility fee,B0007451D,28351.05,USD,manual
B0007452,1,2024-07-15,420000,M.BENNANI,utility fee,B0007452D,-35334.40,USD,manual
B0007452,2,2024-07-15,51410000,M.BENNANI,utility fee,B0007452D,35334.40,USD,manual
B0007453,1,2024-09-22,400000,Z.BERRADA,supplier invoice,B0007453D,-4979.50,USD,manual
B0007453,2,2024-09-22,51410000,Z.BERRADA,supplier invoice,B0007453D,4979.50,USD,manual
B0007454,1,2024-12-20,620000,K.MANSOURI,utility fee,B0007454D,-21669.33,USD,manual
B0007454,2,2024-12-20,51410000,K.MANSOURI,utility fee,B0007454D,21669.33,USD,manual
B0007455,1,2024-02-23,400000,H.AITLA,service fee,B0007455D,-35054.80,USD,manual
B0007455,2,2024-02-23,51410000,H.AITLA,service fee,B0007455D,35054.80,USD,manual
B0007456,1,2024-12-18,450000,Z.BERRADA,rent charge,B0007456D,-29294.16,USD,manual
B0007456,2,2024-12-18,51410000,Z.BERRADA,rent charge,B0007456D,29294.16,USD,manual
B0007457,1,2024-05-17,400000,K.MANSOURI,utility fee,B0007457D,-39216.76,USD,manual
B0007457,2,2024-05-17,51410000,K.MANSOURI,utility fee,B0007457D,39216.76,USD,manual
B0007458,1,2024-09-06,450000,M.BENNANI,service fee,B0007458D,-37984.53,USD,manual
B0007458,2,2024-09-06,51410000,M.BENNANI,service fee,B0007458D,37984.53,USD,manual
B0007459,1,2024-01-17,400000,H.AITLA,supplier invoice,B0007459D,-33362.62,USD,manual
B0007459,2,2024-01-17,51410000,H.AITLA,supplier invoice,B0007459D,33362.62,USD,manual
B0007460,1,2024-01-04,610000,Z.BERRADA,supplier invoice,B0007460D,-18489.85,USD,manual
B0007460,2,2024-01-04,51410000,Z.BERRADA,supplier invoice,B0007460D,18489.85,USD,manual
B0007461,1,2024-04-19,620000,M.BENNANI,office supplies,B0007461D,-9430.44,USD,manual
B0007461,2,2024-04-19,51410000,M.BENNANI,office supplies,B0007461D,9430.44,USD,manual
B0007462,1,2024-10-08,620000,M.BENNANI,rent charge,B0007462D,-22449.49,USD,manual
B0007462,2,2024-10-08,51410000,M.BENNANI,rent charge,B0007462D,22449.49,USD,manual
B0007463,1,2024-10-16,610000,M.BENNANI,supplier invoice,B0007463D,-7348.73,USD,manual
B0007463,2,2024-10-16,51410000,M.BENNANI,supplier invoice,B0007463D,7348.73,USD,manual
B0007464,1,2024-01-11,450000,S.ELFASI,utility fee,B0007464D,-1096.47,USD,manual
B0007464,2,2024-01-11,51410000,S.ELFASI,utility fee,B0007464D,1096.47,USD,manual
B0007465,1,2024-02-20,620000,K.MANSOURI,office supplies,B0007465D,-7152.31,USD,manual
B0007465,2,2024-02-20,51410000,K.MANSOURI,office supplies,B0007465D,7152.31,USD,manual
B0007466,1,2024-01-08,610000,M.BENNANI,rent charge,B0007466D,-9650.28,USD,manual
B0007466,2,2024-01-08,51410000,M.BENNANI,rent charge,B0007466D,9650.28,USD,manual
B0007467,1,2024-06-23,450000,H.AITLA,rent charge,B0007467D,-11636.40,USD,manual
B0007467,2,2024-06-23,51410000,H.AITLA,rent charge,B0007467D,11636.40,USD,manual
B0007468,1,2024-08-22,610000,H.AITLA,utility fee,B0007468D,-25684.69,USD,manual
B0007468,2,2024-08-22,51410000,H.AITLA,utility fee,B0007468D,25684.69,USD,manual
B0007469,1,2024-07-20,450000,S.ELFASI,supplier invoice,B0007469D,-40741.02,USD,manual
B0007469,2,2024-07-20,51410000,S.ELFASI,supplier invoice,B0007469D,40741.02,USD,manual
B0007470,1,2024-03-10,450000,S.ELFASI,service fee,B0007470D,-21339.95,USD,manual
B0007470,2,2024-03-10,51410000,S.ELFASI,service fee,B0007470D,21339.95,USD,manual
B0007471,1,2024-04-21,420000,K.MANSOURI,rent charge,B0007471D,-16735.74,USD,manual
B0007471,2,2024-04-21,51410000,K.MANSOURI,rent charge,B0007471D,16735.74,USD,manual
B0007472,1,2024-06-04,610000,S.ELFASI,supplier invoice,B0007472D,-41891.13,USD,manual
B0007472,2,2024-06-04,51410000,S.ELFASI,supplier invoice,B0007472D,41891.13,USD,manual
B0007473,1,2024-10-22,420000,H.AITLA,office supplies,B0007473D,-22889.51,USD,manual
B0007473,2,2024-10-22,51410000,H.AITLA,office supplies,B0007473D,22889.51,USD,manual
B0007474,1,2024-02-04,400000,S.ELFASI,supplier invoice,B0007474D,-34235.56,USD,manual
B0007474,2,2024-02-04,51410000,S.ELFASI,supplier invoice,B0007474D,34235.56,USD,manual
B0007475,1,2024-05-25,450000,S.ELFASI,service fee,B0007475D,-34269.95,USD,manual
B0007475,2,2024-05-25,51410000,S.ELFASI,service fee,B0007475D,34269.95,USD,manual
B0007476,1,2024-09-14,420000,S.ELFASI,office supplies,B0007476D,-7897.50,USD,manual
B0007476,2,2024-09-14,51410000,S.ELFASI,office supplies,B0007476D,7897.50,USD,manual
B0007477,1,2024-06-13,450000,K.MANSOURI,rent charge,B0007477D,-14630.91,USD,manual
B0007477,2,2024-06-13,51410000,K.MANSOURI,rent charge,B0007477D,14630.91,USD,manual
B0007478,1,2024-08-09,420000,S.ELFASI,rent charge,B0007478D,-33290.45,USD,manual
B0007478,2,2024-08-09,51410000,S.ELFASI,rent charge,B0007478D,33290.45,USD,manual
B0007479,1,2024-09-07,610000,H.AITLA,service fee,B0007479D,-41316.93,USD,manual
B0007479,2,2024-09-07,51410000,H.AITLA,service fee,B0007479D,41316.93,USD,manual
B0007480,1,2024-08-03,610000,S.ELFASI,rent charge,B0007480D,-23691.54,USD,manual
B0007480,2,2024-08-03,51410000,S.ELFASI,rent charge,B0007480D,23691.54,USD,manual
B0007481,1,2024-09-13,450000,H.AITLA,rent charge,B0007481D,-28087.72,USD,manual
B0007481,2,2024-09-13,51410000,H.AITLA,rent charge,B0007481D,28087.72,USD,manual
B0007482,1,2024-04-15,620000,K.MANSOURI,supplier invoice,B0007482D,-6812.99,USD,manual
B0007482,2,2024-04-15,51410000,K.MANSOURI,supplier invoice,B0007482D,6812.99,USD,manual
B0007483,1,2024-09-21,610000,H.AITLA,office supplies,B0007483D,-6451.86,USD,manual
B0007483,2,2024-09-21,51410000,H.AITLA,office supplies,B0007483D,6451.86,USD,manual
B0007484,1,2024-02-08,450000,H.AITLA,rent charge,B0007484D,-33009.88,USD,manual
B0007484,2,2024-02-08,51410000,H.AITLA,rent charge,B0007484D,33009.88,USD,manual
B0007485,1,2024-08-18,620000,S.ELFASI,office supplies,B0007485D,-13567.55,USD,manual
B0007485,2,2024-08-18,51410000,S.ELFASI,office supplies,B0007485D,13567.55,USD,manual
B0007486,1,2024-12-11,400000,H.AITLA,service fee,B0007486D,-35271.05,USD,manual
B0007486,2,2024-12-11,51410000,H.AITLA,service fee,B0007486D,35271.05,USD,manual
B0007487,1,2024-06-21,400000,K.MANSOURI,office supplies,B0007487D,-14404.78,USD,manual
B0007487,2,2024-06-21,51410000,K.MANSOURI,office supplies,B0007487D,14404.78,USD,manual
B0007488,1,2024-03-24,610000,M.BENNANI,service fee,B0007488D,-36989.69,USD,manual
B0007488,2,2024-03-24,51410000,M.BENNANI,service fee,B0007488D,36989.69,USD,manual
B0007489,1,2024-10-22,450000,Z.BERRADA,rent charge,B0007489D,-14512.80,USD,manual
B0007489,2,2024-10-22,51410000,Z.BERRADA,rent charge,B0007489D,14512.80,USD,manual
B0007490,1,2024-07-14,420000,K.MANSOURI,supplier invoice,B0007490D,-33390.48,USD,manual
B0007490,2,2024-07-14,51410000,K.MANSOURI,supplier invoice,B0007490D,33390.48,USD,manual
B0007491,1,2024-08-03,450000,Z.BERRADA,office supplies,B0007491D,-2220.38,USD,manual
B0007491,2,2024-08-03,51410000,Z.BERRADA,office supplies,B0007491D,2220.38,USD,manual
B0007492,1,2024-07-23,400000,H.AITLA,rent charge,B0007492D,-31481.68,USD,manual
B0007492,2,2024-07-23,51410000,H.AITLA,rent charge,B0007492D,31481.68,USD,manual
B0007493,1,2024-12-24,420000,S.ELFASI,service fee,B0007493D,-17487.46,USD,manual
B0007493,2,2024-12-24,51410000,S.ELFASI,service fee,B0007493D,17487.46,USD,manual
B0007494,1,2024-11-26,420000,H.AITLA,office supplies,B0007494D,-15987.82,USD,manual
B0007494,2,2024-11-26,51410000,H.AITLA,office supplies,B0007494D,15987.82,USD,manual
B0007495,1,2024-09-02,620000,K.MANSOURI,rent charge,B0007495D,-8537.01,USD,manual
B0007495,2,2024-09-02,51410000,K.MANSOURI,rent charge,B0007495D,8537.01,USD,manual
B0007496,1,2024-04-21,420000,M.BENNANI,rent charge,B0007496D,-36902.86,USD,manual
B0007496,2,2024-04-21,51410000,M.BENNANI,rent charge,B0007496D,36902.86,USD,manual
B0007497,1,2024-03-23,420000,H.AITLA,service fee,B0007497D,-21506.29,USD,manual
B0007497,2,2024-03-23,51410000,H.AITLA,service fee,B0007497D,21506.29,USD,manual
B0007498,1,2024-01-02,450000,Z.BERRADA,service fee,B0007498D,-17376.55,USD,manual
B0007498,2,2024-01-02,51410000,Z.BERRADA,service fee,B0007498D,17376.55,USD,manual
B0007499,1,2024-10-18,400000,M.BENNANI,rent charge,B0007499D,-36422.84,USD,manual
B0007499,2,2024-10-18,51410000,M.BENNANI,rent charge,B0007499D,36422.84,USD,manual
B0007500,1,2024-03-10,450000,H.AITLA,utility fee,B0007500D,-33126.74,USD,manual
B0007500,2,2024-03-10,51410000,H.AITLA,utility fee,B0007500D,33126.74,USD,manual
B0007501,1,2024-08-03,420000,S.ELFASI,office supplies,B0007501D,-15560.99,USD,manual
B0007501,2,2024-08-03,51410000,S.ELFASI,office supplies,B0007501D,15560.99,USD,manual
B0007502,1,2024-10-04,450000,K.MANSOURI,rent charge,B0007502D,-16121.70,USD,manual
B0007502,2,2024-10-04,51410000,K.MANSOURI,rent charge,B0007502D,16121.70,USD,manual
B0007503,1,2024-03-22,420000,M.BENNANI,utility fee,B0007503D,-8089.06,USD,manual
B0007503,2,2024-03-22,51410000,M.BENNANI,utility fee,B0007503D,8089.06,USD,manual
B0007504,1,2024-07-17,450000,M.BENNANI,supplier invoice,B0007504D,-35707.86,USD,manual
B0007504,2,2024-07-17,51410000,M.BENNANI,supplier invoice,B0007504D,35707.86,USD,manual
B0007505,1,2024-02-03,420000,M.BENNANI,office supplies,B0007505D,-8875.89,USD,manual
B0007505,2,2024-02-03,51410000,M.BENNANI,office supplies,B0007505D,8875.89,USD,manual
B0007506,1,2024-12-26,620000,M.BENNANI,rent charge,B0007506D,-16357.76,USD,manual
B0007506,2,2024-12-26,51410000,M.BENNANI,rent charge,B0007506D,16357.76,USD,manual
B0007507,1,2024-05-20,400000,H.AITLA,utility fee,B0007507D,-25996.49,USD,manual
B0007507,2,2024-05-20,51410000,H.AITLA,utility fee,B0007507D,25996.49,USD,manual
B0007508,1,2024-03-21,620000,S.ELFASI,service fee,B0007508D,-27625.35,USD,manual
B0007508,2,2024-03-21,51410000,S.ELFASI,service fee,B0007508D,27625.35,USD,manual
B0007509,1,2024-04-21,620000,S.ELFASI,office supplies,B0007509D,-32425.77,USD,manual
B0007509,2,2024-04-21,51410000,S.ELFASI,office supplies,B0007509D,32425.77,USD,manual
B0007510,1,2024-12-03,620000,H.AITLA,rent charge,B0007510D,-16773.79,USD,manual
B0007510,2,2024-12-03,51410000,H.AITLA,rent charge,B0007510D,16773.79,USD,manual
B0007511,1,2024-11-04,610000,Z.BERRADA,utility fee,B0007511D,-4211.05,USD,manual
B0007511,2,2024-11-04,51410000,Z.BERRADA,utility fee,B0007511D,4211.05,USD,manual
B0007512,1,2024-06-25,420000,M.BENNANI,office supplies,B0007512D,-21369.26,USD,manual
B0007512,2,2024-06-25,51410000,M.BENNANI,office supplies,B0007512D,21369.26,USD,manual
B0007513,1,2024-12-10,610000,M.BENNANI,rent charge,B0007513D,-26075.02,USD,manual
B0007513,2,2024-12-10,51410000,M.BENNANI,rent charge,B0007513D,26075.02,USD,manual
B0007514,1,2024-10-12,450000,Z.BERRADA,service fee,B0007514D,-41777.40,USD,manual
B0007514,2,2024-10-12,51410000,Z.BERRADA,service fee,B0007514D,41777.40,USD,manual
B0007515,1,2024-02-17,400000,S.ELFASI,supplier invoice,B0007515D,-3411.54,USD,manual
B0007515,2,2024-02-17,51410000,S.ELFASI,supplier invoice,B0007515D,3411.54,USD,manual
B0007516,1,2024-01-08,610000,S.ELFASI,rent charge,B0007516D,-19504.34,USD,manual
B0007516,2,2024-01-08,51410000,S.ELFASI,rent charge,B0007516D,19504.34,USD,manual
B0007517,1,2024-11-18,610000,M.BENNANI,rent charge,B0007517D,-22810.21,USD,manual
B0007517,2,2024-11-18,51410000,M.BENNANI,rent charge,B0007517D,22810.21,USD,manual
B0007518,1,2024-09-15,610000,K.MANSOURI,rent charge,B0007518D,-27055.42,USD,manual
B0007518,2,2024-09-15,51410000,K.MANSOURI,rent charge,B0007518D,27055.42,USD,manual
B0007519,1,2024-09-05,400000,S.ELFASI,utility fee,B0007519D,-21522.69,USD,manual
B0007519,2,2024-09-05,51410000,S.ELFASI,utility fee,B0007519D,21522.69,USD,manual
B0007520,1,2024-02-08,420000,K.MANSOURI,office supplies,B0007520D,-22609.78,USD,manual
B0007520,2,2024-02-08,51410000,K.MANSOURI,office supplies,B0007520D,22609.78,USD,manual
B0007521,1,2024-09-22,450000,S.ELFASI,service fee,B0007521D,-41416.98,USD,manual
B0007521,2,2024-09-22,51410000,S.ELFASI,service fee,B0007521D,41416.98,USD,manual
B0007522,1,2024-01-10,400000,Z.BERRADA,utility fee,B0007522D,-29380.48,USD,manual
B0007522,2,2024-01-10,51410000,Z.BERRADA,utility fee,B0007522D,29380.48,USD,manual
B0007523,1,2024-07-07,610000,Z.BERRADA,supplier invoice,B0007523D,-1601.12,USD,manual
B0007523,2,2024-07-07,51410000,Z.BERRADA,supplier invoice,B0007523D,1601.12,USD,manual
B0007524,1,2024-06-15,420000,Z.BERRADA,service fee,B0007524D,-31004.76,USD,manual
B0007524,2,2024-06-15,51410000,Z.BERRADA,service fee,B0007524D,31004.76,USD,manual
B0007525,1,2024-11-12,610000,K.MANSOURI,utility fee,B0007525D,-39765.68,USD,manual
B0007525,2,2024-11-12,51410000,K.MANSOURI,utility fee,B0007525D,39765.68,USD,manual
B0007526,1,2024-09-04,450000,K.MANSOURI,utility fee,B0007526D,-40104.48,USD,manual
B0007526,2,2024-09-04,51410000,K.MANSOURI,utility fee,B0007526D,40104.48,USD,manual
B0007527,1,2024-11-24,420000,S.ELFASI,supplier invoice,B0007527D,-23504.72,USD,manual
B0007527,2,2024-11-24,51410000,S.ELFASI,supplier invoice,B0007527D,23504.72,USD,manual
B0007528,1,2024-09-20,420000,S.ELFASI,utility fee,B0007528D,-19467.23,USD,manual
B0007528,2,2024-09-20,51410000,S.ELFASI,utility fee,B0007528D,19467.23,USD,manual
B0007529,1,2024-01-09,400000,M.BENNANI,rent charge,B0007529D,-28188.21,USD,manual
B0007529,2,2024-01-09,51410000,M.BENNANI,rent charge,B0007529D,28188.21,USD,manual
B0007530,1,2024-12-03,400000,S.ELFASI,office supplies,B0007530D,-22463.66,USD,manual
B0007530,2,2024-12-03,51410000,S.ELFASI,office supplies,B0007530D,22463.66,USD,manual
B0007531,1,2024-05-08,610000,S.ELFASI,rent charge,B0007531D,-28894.24,USD,manual
B0007531,2,2024-05-08,51410000,S.ELFASI,rent charge,B0007531D,28894.24,USD,manual
B0007532,1,2024-11-11,400000,M.BENNANI,rent charge,B0007532D,-34205.02,USD,manual
B0007532,2,2024-11-11,51410000,M.BENNANI,rent charge,B0007532D,34205.02,USD,manual
B0007533,1,2024-06-26,620000,M.BENNANI,service fee,B0007533D,-25299.14,USD,manual
B0007533,2,2024-06-26,51410000,M.BENNANI,service fee,B0007533D,25299.14,USD,manual
B0007534,1,2024-02-18,400000,S.ELFASI,office supplies,B0007534D,-18314.15,USD,manual
B0007534,2,2024-02-18,51410000,S.ELFASI,office supplies,B0007534D,18314.15,USD,manual
B0007535,1,2024-07-05,420000,Z.BERRADA,service fee,B0007535D,-24560.13,USD,manual
B0007535,2,2024-07-05,51410000,Z.BERRADA,service fee,B0007535D,24560.13,USD,manual
B0007536,1,2024-07-23,620000,M.BENNANI,service fee,B0007536D,-11519.68,USD,manual
B0007536,2,2024-07-23,51410000,M.BENNANI,service fee,B0007536D,11519.68,USD,manual
B0007537,1,2024-10-11,620000,M.BENNANI,rent charge,B0007537D,-33470.58,USD,manual
B0007537,2,2024-10-11,51410000,M.BENNANI,rent charge,B0007537D,33470.58,USD,manual
B0007538,1,2024-09-19,400000,M.BENNANI,office supplies,B0007538D,-40148.05,USD,manual
B0007538,2,2024-09-19,51410000,M.BENNANI,office supplies,B0007538D,40148.05,USD,manual
