REF,LINE,DATE,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0046953,1,2024-02-26,610000,M.BENNANI,office supplies,B0046953D,-20487.14,USD,manual
B0046953,2,2024-02-26,51410000,M.BENNANI,office supplies,B0046953D,20487.14,USD,manual
B0046954,1,2024-11-14,610000,K.MANSOURI,service fee,B0046954D,-37561.95,USD,manual
B0046954,2,2024-11-14,51410000,K.MANSOURI,service fee,B0046954D,37561.95,USD,manual
B0046955,1,2024-08-25,450000,K.MANSOURI,office supplies,B0046955D,-23276.26,USD,manual
B0046955,2,2024-08-25,51410000,K.MANSOURI,office supplies,B0046955D,23276.26,USD,manual
B0046956,1,2024-10-16,610000,Z.BERRADA,utility fee,B0046956D,-30920.72,USD,manual
B0046956,2,2024-10-16,51410000,Z.BERRADA,utility fee,B0046956D,30920.72,USD,manual
B0046957,1,2024-01-26,450000,S.ELFASI,supplier invoice,B0046957D,-38755.86,USD,manual
B0046957,2,2024-01-26,51410000,S.ELFASI,supplier invoice,B0046957D,38755.86,USD,manual
B0046958,1,2024-05-18,610000,M.BENNANI,office supplies,B0046958D,-18872.34,USD,manual
B0046958,2,2024-05-18,51410000,M.BENNANI,office supplies,B0046958D,18872.34,USD,manual
B0046959,1,2024-06-04,400000,S.ELFASI,office supplies,B0046959D,-27365.22,USD,manual
B0046959,2,2024-06-04,51410000,S.ELFASI,office supplies,B0046959D,27365.22,USD,manual
B0046960,1,2024-08-04,450000,Z.BERRADA,office supplies,B0046960D,-19316.35,USD,manual
B0046960,2,2024-08-04,51410000,Z.BERRADA,office supplies,B0046960D,19316.35,USD,manual
B0046961,1,2024-10-22,610000,M.BENNANI,supplier invoice,B0046961D,-13615.48,USD,manual
B0046961,2,2024-10-22,51410000,M.BENNANI,supplier invoice,B0046961D,13615.48,USD,manual
B0046962,1,2024-06-19,610000,Z.BERRADA,service fee,B0046962D,-19479.34,USD,manual
B0046962,2,2024-06-19,51410000,Z.BERRADA,service fee,B0046962D,19479.34,USD,manual
B0046963,1,2024-01-21,450000,H.AITLA,office supplies,B0046963D,-15226.46,USD,manual
B0046963,2,2024-01-21,51410000,H.AITLA,office supplies,B0046963D,15226.46,USD,manual
B0046964,1,2024-07-08,450000,Z.BERRADA,service fee,B0046964D,-4092.42,USD,manual
B0046964,2,2024-07-08,51410000,Z.BERRADA,service fee,B0046964D,4092.42,USD,manual
B0046965,1,2024-05-04,620000,Z.BERRADA,utility fee,B0046965D,-17223.60,USD,manual
B0046965,2,2024-05-04,51410000,Z.BERRADA,utility fee,B0046965D,17223.60,USD,manual
B0046966,1,2024-10-18,400000,Z.BERRADA,supplier invoice,B0046966D,-10932.53,USD,manual
B0046966,2,2024-10-18,51410000,Z.BERRADA,supplier invoice,B0046966D,10932.53,USD,manual
B0046967,1,2024-09-22,420000,S.ELFASI,office supplies,B0046967D,-10472.93,USD,manual
B0046967,2,2024-09-22,51410000,S.ELFASI,office supplies,B0046967D,10472.93,USD,manual
B0046968,1,2024-01-23,620000,Z.BERRADA,service fee,B0046968D,-34341.68,USD,manual
B0046968,2,2024-01-23,51410000,Z.BERRADA,service fee,B0046968D,34341.68,USD,manual
B0046969,1,2024-03-05,420000,S.ELFASI,supplier invoice,B0046969D,-24262.31,USD,manual
B0046969,2,2024-03-05,51410000,S.ELFASI,supplier invoice,B0046969D,24262.31,USD,manual
B0046970,1,2024-02-03,610000,M.BENNANI,utility fee,B0046970D,-22107.01,USD,manual
B0046970,2,2024-02-03,51410000,M.BENNANI,utility fee,B0046970D,22107.01,USD,manual
B0046971,1,2024-08-23,420000,H.AITLA,utility fee,B0046971D,-8536.20,USD,manual
B0046971,2,2024-08-23,51410000,H.AITLA,utility fee,B0046971D,8536.20,USD,manual
B0046972,1,2024-09-08,610000,Z.BERRADA,utility fee,B0046972D,-12824.47,USD,manual
B0046972,2,2024-09-08,51410000,Z.BERRADA,utility fee,B0046972D,12824.47,USD,manual
B0046973,1,2024-02-18,610000,H.AITLA,service fee,B0046973D,-31437.90,USD,manual
B0046973,2,2024-02-18,51410000,H.AITLA,service fee,B0046973D,31437.90,USD,manual
B0046974,1,2024-05-23,400000,M.BENNANI,supplier invoice,B0046974D,-7915.30,USD,manual
B0046974,2,2024-05-23,51410000,M.BENNANI,supplier invoice,B0046974D,7915.30,USD,manual
B0046975,1,2024-02-08,620000,K.MANSOURI,rent charge,B0046975D,-13222.03,USD,manual
B0046975,2,2024-02-08,51410000,K.MANSOURI,rent charge,B0046975D,13222.03,USD,manual
B0046976,1,2024-02-25,450000,H.AITLA,service fee,B0046976D,-31121.15,USD,manual
B0046976,2,2024-02-25,51410000,H.AITLA,service fee,B0046976D,31121.15,USD,manual
B0046977,1,2024-01-17,400000,Z.BERRADA,service fee,B0046977D,-22018.13,USD,manual
B0046977,2,2024-01-17,51410000,Z.BERRADA,service fee,B0046977D,22018.13,USD,manual
B0046978,1,2024-12-13,420000,Z.BERRADA,rent charge,B0046978D,-39157.49,USD,manual
B0046978,2,2024-12-13,51410000,Z.BERRADA,rent charge,B0046978D,39157.49,USD,manual
B0046979,1,2024-09-07,450000,K.MANSOURI,service fee,B0046979D,-28411.10,USD,manual
B0046979,2,2024-09-07,51410000,K.MANSOURI,service fee,B0046979D,28411.10,USD,manual
B0046980,1,2024-04-10,610000,S.ELFASI,utility fee,B0046980D,-14956.10,USD,manual
B0046980,2,2024-04-10,51410000,S.ELFASI,utility fee,B0046980D,14956.10,USD,manual
B0046981,1,2024-02-12,610000,S.ELFASI,supplier invoice,B0046981D,-40601.59,USD,manual
B0046981,2,2024-02-12,51410000,S.ELFASI,supplier invoice,B0046981D,40601.59,USD,manual
B0046982,1,2024-11-04,420000,S.ELFASI,service fee,B0046982D,-29651.50,USD,manual
B0046982,2,2024-11-04,51410000,S.ELFASI,service fee,B0046982D,29651.50,USD,manual
B0046983,1,2024-04-11,420000,H.AITLA,office supplies,B0046983D,-18852.74,USD,manual
B0046983,2,2024-04-11,51410000,H.AITLA,office supplies,B0046983D,18852.74,USD,manual
B0046984,1,2024-08-06,400000,S.ELFASI,supplier invoice,B0046984D,-12686.79,USD,manual
B0046984,2,2024-08-06,51410000,S.ELFASI,supplier invoice,B0046984D,12686.79,USD,manual
B0046985,1,2024-08-08,610000,K.MANSOURI,service fee,B0046985D,-34913.61,USD,manual
B0046985,2,2024-08-08,51410000,K.MANSOURI,service fee,B0046985D,34913.61,USD,manual
B0046986,1,2024-12-22,450000,M.BENNANI,rent charge,B0046986D,-29834.73,USD,manual
B0046986,2,2024-12-22,51410000,M.BENNANI,rent charge,B0046986D,29834.73,USD,manual
B0046987,1,2024-08-19,400000,M.BENNANI,service fee,B0046987D,-33094.89,USD,manual
B0046987,2,2024-08-19,51410000,M.BENNANI,service fee,B0046987D,33094.89,USD,manual
B0046988,1,2024-10-02,610000,H.AITLA,utility fee,B0046988D,-19079.73,USD,manual
B0046988,2,2024-10-02,51410000,H.AITLA,utility fee,B0046988D,19079.73,USD,manual
B0046989,1,2024-08-07,620000,Z.BERRADA,service fee,B0046989D,-41098.80,USD,manual
B0046989,2,2024-08-07,51410000,Z.BERRADA,service fee,B0046989D,41098.80,USD,manual
B0046990,1,2024-08-12,610000,Z.BERRADA,utility fee,B0046990D,-41518.64,USD,manual
B0046990,2,2024-08-12,51410000,Z.BERRADA,utility fee,B0046990D,41518.64,USD,manual
B0046991,1,2024-03-06,610000,Z.BERRADA,utility fee,B0046991D,-15509.90,USD,manual
B0046991,2,2024-03-06,51410000,Z.BERRADA,utility fee,B0046991D,15509.90,USD,manual
B0046992,1,2024-03-15,620000,M.BENNANI,utility fee,B0046992D,-11332.17,USD,manual
B0046992,2,2024-03-15,51410000,M.BENNANI,utility fee,B0046992D,11332.17,USD,manual
B0046993,1,2024-04-03,420000,S.ELFASI,service fee,B0046993D,-15838.31,USD,manual
B0046993,2,2024-04-03,51410000,S.ELFASI,service fee,B0046993D,15838.31,USD,manual
B0046994,1,2024-01-21,400000,K.MANSOURI,utility fee,B0046994D,-29593.75,USD,manual
B0046994,2,2024-01-21,51410000,K.MANSOURI,utility fee,B0046994D,29593.75,USD,manual
B0046995,1,2024-07-05,450000,M.BENNANI,utility fee,B0046995D,-34209.29,USD,manual
B0046995,2,2024-07-05,51410000,M.BENNANI,utility fee,B0046995D,34209.29,USD,manual
B0046996,1,2024-01-24,620000,M.BENNANI,service fee,B0046996D,-25491.09,USD,manual
B0046996,2,2024-01-24,51410000,M.BENNANI,service fee,B0046996D,25491.09,USD,manual
B0046997,1,2024-05-08,610000,K.MANSOURI,service fee,B0046997D,-20537.04,USD,manual
B0046997,2,2024-05-08,51410000,K.MANSOURI,service fee,B0046997D,20537.04,USD,manual
B0046998,1,2024-06-06,620000,K.MANSOURI,office supplies,B0046998D,-12811.27,USD,manual
B0046998,2,2024-06-06,51410000,K.MANSOURI,office supplies,B0046998D,12811.27,USD,manual
B0046999,1,2024-11-22,420000,Z.BERRADA,utility fee,B0046999D,-34956.82,USD,manual
B0046999,2,2024-11-22,51410000,Z.BERRADA,utility fee,B0046999D,34956.82,USD,manual
B0047000,1,2024-09-09,420000,Z.BERRADA,supplier invoice,B0047000D,-23539.50,USD,manual
B0047000,2,2024-09-09,51410000,Z.BERRADA,supplier invoice,B0047000D,23539.50,USD,manual
B0047001,1,2024-06-24,610000,H.AITLA,rent charge,B0047001D,-38791.39,USD,manual
B0047001,2,2024-06-24,51410000,H.AITLA,rent charge,B0047001D,38791.39,USD,manual
B0047002,1,2024-09-23,400000,M.BENNANI,rent charge,B0047002D,-20304.44,USD,manual
B0047002,2,2024-09-23,51410000,M.BENNANI,rent charge,B0047002D,20304.44,USD,manual
B0047003,1,2024-10-20,610000,K.MANSOURI,supplier invoice,B0047003D,-17095.41,USD,manual
B0047003,2,2024-10-20,51410000,K.MANSOURI,supplier invoice,B0047003D,17095.41,USD,manual
B0047004,1,2024-07-11,450000,S.ELFASI,office supplies,B0047004D,-38864.68,USD,manual
B0047004,2,2024-07-11,51410000,S.ELFASI,office supplies,B0047004D,38864.68,USD,manual
B0047005,1,2024-01-25,450000,H.AITLA,utility fee,B0047005D,-15966.89,USD,manual
B0047005,2,2024-01-25,51410000,H.AITLA,utility fee,B0047005D,15966.89,USD,manual
B0047006,1,2024-08-13,420000,S.ELFASI,rent charge,B0047006D,-35858.81,USD,manual
B0047006,2,2024-08-13,51410000,S.ELFASI,rent charge,B0047006D,35858.81,USD,manual
B0047007,1,2024-02-22,420000,M.BENNANI,service fee,B0047007D,-15420.86,USD,manual
B0047007,2,2024-02-22,51410000,M.BENNANI,service fee,B0047007D,15420.86,USD,manual
B0047008,1,2024-06-26,400000,Z.BERRADA,service fee,B0047008D,-30809.09,USD,manual
B0047008,2,2024-06-26,51410000,Z.BERRADA,service fee,B0047008D,30809.09,USD,manual
B0047009,1,2024-02-25,400000,Z.BERRADA,utility fee,B0047009D,-27623.68,USD,manual
B0047009,2,2024-02-25,51410000,Z.BERRADA,utility fee,B0047009D,27623.68,USD,manual
B0047010,1,2024-09-15,450000,H.AITLA,utility fee,B0047010D,-9936.63,USD,manual
B0047010,2,2024-09-15,51410000,H.AITLA,utility fee,B0047010D,9936.63,USD,manual
B0047011,1,2024-03-08,400000,Z.BERRADA,utility fee,B0047011D,-36292.69,USD,manual
B0047011,2,2024-03-08,51410000,Z.BERRADA,utility fee,B0047011D,36292.69,USD,manual
B0047012,1,2024-11-18,620000,H.AITLA,supplier invoice,B0047012D,-19588.02,USD,manual
B0047012,2,2024-11-18,51410000,H.AITLA,supplier invoice,B0047012D,19588.02,USD,manual
B0047013,1,2024-09-19,450000,Z.BERRADA,service fee,B0047013D,-11464.60,USD,manual
B0047013,2,2024-09-19,51410000,Z.BERRADA,service fee,B0047013D,11464.60,USD,manual
B0047014,1,2024-01-17,420000,Z.BERRADA,service fee,B0047014D,-41357.56,USD,manual
B0047014,2,2024-01-17,51410000,Z.BERRADA,service fee,B0047014D,41357.56,USD,manual
B0047015,1,2024-05-17,610000,H.AITLA,rent charge,B0047015D,-35452.38,USD,manual
B0047015,2,2024-05-17,51410000,H.AITLA,rent charge,B0047015D,35452.38,USD,manual
B0047016,1,2024-02-08,620000,K.MANSOURI,supplier invoice,B0047016D,-27820.76,USD,manual
B0047016,2,2024-02-08,51410000,K.MANSOURI,supplier invoice,B0047016D,27820.76,USD,manual
B0047017,1,2024-11-05,610000,H.AITLA,service fee,B0047017D,-32934.77,USD,manual
B0047017,2,2024-11-05,51410000,H.AITLA,service fee,B0047017D,32934.77,USD,manual
B0047018,1,2024-05-20,450000,H.AITLA,supplier invoice,B0047018D,-23867.69,USD,manual
B0047018,2,2024-05-20,51410000,H.AITLA,supplier invoice,B0047018D,23867.69,USD,manual
B0047019,1,2024-06-14,450000,S.ELFASI,service fee,B0047019D,-10190.48,USD,manual
B0047019,2,2024-06-14,51410000,S.ELFASI,service fee,B0047019D,10190.48,USD,manual
B0047020,1,2024-06-06,450000,S.ELFASI,office supplies,B0047020D,-6043.66,USD,manual
B0047020,2,2024-06-06,51410000,S.ELFASI,office supplies,B0047020D,6043.66,USD,manual
B0047021,1,2024-08-03,620000,M.BENNANI,utility fee,B0047021D,-18504.29,USD,manual
B0047021,2,2024-08-03,51410000,M.BENNANI,utility fee,B0047021D,18504.29,USD,manual
B0047022,1,2024-01-04,400000,H.AITLA,service fee,B0047022D,-38214.09,USD,manual
B0047022,2,2024-01-04,51410000,H.AITLA,service fee,B0047022D,38214.09,USD,manual
B0047023,1,2024-05-17,620000,K.MANSOURI,supplier invoice,B0047023D,-27322.23,USD,manual
B0047023,2,2024-05-17,51410000,K.MANSOURI,supplier invoice,B0047023D,27322.23,USD,manual
B0047024,1,2024-05-08,400000,K.MANSOURI,rent charge,B0047024D,-38838.05,USD,manual
B0047024,2,2024-05-08,51410000,K.MANSOURI,rent charge,B0047024D,38838.05,USD,manual
B0047025,1,2024-08-14,620000,K.MANSOURI,service fee,B0047025D,-21890.42,USD,manual
B0047025,2,2024-08-14,51410000,K.MANSOURI,service fee,B0047025D,21890.42,USD,manual
B0047026,1,2024-05-25,400000,H.AITLA,office supplies,B0047026D,-22046.53,USD,manual
B0047026,2,2024-05-25,51410000,H.AITLA,office supplies,B0047026D,22046.53,USD,manual
B0047027,1,2024-09-16,610000,Z.BERRADA,rent charge,B0047027D,-16323.48,USD,manual
B0047027,2,2024-09-16,51410000,Z.BERRADA,rent charge,B0047027D,16323.48,USD,manual
B0047028,1,2024-12-14,450000,S.ELFASI,rent charge,B0047028D,-38036.60,USD,manual
B0047028,2,2024-12-14,51410000,S.ELFASI,rent charge,B0047028D,38036.60,USD,manual
B0047029,1,2024-05-14,400000,M.BENNANI,rent charge,B0047029D,-38245.57,USD,manual
B0047029,2,2024-05-14,51410000,M.BENNANI,rent charge,B0047029D,38245.57,USD,manual
B0047030,1,2024-06-05,620000,S.ELFASI,supplier invoice,B0047030D,-14372.53,USD,manual
B0047030,2,2024-06-05,51410000,S.ELFASI,supplier invoice,B0047030D,14372.53,USD,manual
B0047031,1,2024-07-11,450000,H.AITLA,rent charge,B0047031D,-23713.17,USD,manual
B0047031,2,2024-07-11,51410000,H.AITLA,rent charge,B0047031D,23713.17,USD,manual
B0047032,1,2024-03-24,610000,H.AITLA,service fee,B0047032D,-8915.06,USD,manual
B0047032,2,2024-03-24,51410000,H.AITLA,service fee,B0047032D,8915.06,USD,manual
B0047033,1,2024-01-03,450000,M.BENNANI,service fee,B0047033D,-18082.44,USD,manual
B0047033,2,2024-01-03,51410000,M.BENNANI,service fee,B0047033D,18082.44,USD,manual
B0047034,1,2024-03-16,450000,S.ELFASI,office supplies,B0047034D,-40009.24,USD,manual
B0047034,2,2024-03-16,51410000,S.ELFASI,office supplies,B0047034D,40009.24,USD,manual
B0047035,1,2024-04-06,610000,S.ELFASI,office supplies,B0047035D,-1190.37,USD,manual
B0047035,2,2024-04-06,51410000,S.ELFASI,office supplies,B0047035D,1190.37,USD,manual
B0047036,1,2024-02-18,400000,K.MANSOURI,rent charge,B0047036D,-7835.06,USD,manual
B0047036,2,2024-02-18,51410000,K.MANSOURI,rent charge,B0047036D,7835.06,USD,manual
B0047037,1,2024-05-12,610000,Z.BERRADA,supplier invoice,B0047037D,-10939.19,USD,manual
B0047037,2,2024-05-12,51410000,Z.BERRADA,supplier invoice,B0047037D,10939.19,USD,manual
B0047038,1,2024-10-06,400000,M.BENNANI,supplier invoice,B0047038D,-4896.51,USD,manual
B0047038,2,2024-10-06,51410000,M.BENNANI,supplier invoice,B0047038D,4896.51,USD,manual
B0047039,1,2024-09-10,400000,M.BENNANI,service fee,B0047039D,-28360.11,USD,manual
B0047039,2,2024-09-10,51410000,M.BENNANI,service fee,B0047039D,28360.11,USD,manual
B0047040,1,2024-11-14,450000,H.AITLA,rent charge,B0047040D,-7661.96,USD,manual
B0047040,2,2024-11-14,51410000,H.AITLA,rent charge,B0047040D,7661.96,USD,manual
B0047041,1,2024-03-09,400000,Z.BERRADA,office supplies,B0047041D,-16120.70,USD,manual
B0047041,2,2024-03-09,51410000,Z.BERRADA,office supplies,B0047041D,16120.70,USD,manual
B0047042,1,2024-12-15,420000,Z.BERRADA,office supplies,B0047042D,-18621.88,USD,manual
B0047042,2,2024-12-15,51410000,Z.BERRADA,office supplies,B0047042D,18621.88,USD,manual
B0047043,1,2024-03-14,610000,M.BENNANI,utility fee,B0047043D,-36815.32,USD,manual
B0047043,2,2024-03-14,51410000,M.BENNANI,utility fee,B0047043D,36815.32,USD,manual
B0047044,1,2024-07-14,610000,H.AITLA,supplier invoice,B0047044D,-30208.54,USD,manual
B0047044,2,2024-07-14,51410000,H.AITLA,supplier invoice,B0047044D,30208.54,USD,manual
B0047045,1,2024-10-03,400000,M.BENNANI,utility fee,B0047045D,-23706.37,USD,manual
B0047045,2,2024-10-03,51410000,M.BENNANI,utility fee,B0047045D,23706.37,USD,manual
B0047046,1,2024-04-06,610000,M.BENNANI,rent charge,B0047046D,-28978.35,USD,manual
B0047046,2,2024-04-06,51410000,M.BENNANI,rent charge,B0047046D,28978.35,USD,manual
B0047047,1,2024-03-22,420000,K.MANSOURI,supplier invoice,B0047047D,-16618.28,USD,manual
B0047047,2,2024-03-22,51410000,K.MANSOURI,supplier invoice,B0047047D,16618.28,USD,manual
B0047048,1,2024-06-12,450000,H.AITLA,office supplies,B0047048D,-10768.09,USD,manual
B0047048,2,2024-06-12,51410000,H.AITLA,office supplies,B0047048D,10768.09,USD,manual
B0047049,1,2024-02-22,610000,H.AITLA,supplier invoice,B0047049D,-26486.28,USD,manual
B0047049,2,2024-02-22,51410000,H.AITLA,supplier invoice,B0047049D,26486.28,USD,manual
B0047050,1,2024-07-24,610000,M.BENNANI,utility fee,B0047050D,-19577.54,USD,manual
B0047050,2,2024-07-24,51410000,M.BENNANI,utility fee,B0047050D,19577.54,USD,manual
B0047051,1,2024-07-22,450000,S.ELFASI,office supplies,B0047051D,-26834.42,USD,manual
B0047051,2,2024-07-22,51410000,S.ELFASI,office supplies,B0047051D,26834.42,USD,manual
B0047052,1,2024-08-17,610000,M.BENNANI,supplier invoice,B0047052D,-16572.65,USD,manual
B0047052,2,2024-08-17,51410000,M.BENNANI,supplier invoice,B0047052D,16572.65,USD,manual
B0047053,1,2024-06-05,620000,K.MANSOURI,service fee,B0047053D,-14471.31,USD,manual
B0047053,2,2024-06-05,51410000,K.MANSOURI,service fee,B0047053D,14471.31,USD,manual
B0047054,1,2024-02-06,400000,M.BENNANI,supplier invoice,B0047054D,-41219.49,USD,manual
B0047054,2,2024-02-06,51410000,M.BENNANI,supplier invoice,B0047054D,41219.49,USD,manual
B0047055,1,2024-07-18,420000,M.BENNANI,utility fee,B0047055D,-26861.07,USD,manual
B0047055,2,2024-07-18,51410000,M.BENNANI,utility fee,B0047055D,26861.07,USD,manual
B0047056,1,2024-09-18,400000,S.ELFASI,rent charge,B0047056D,-5979.75,USD,manual
B0047056,2,2024-09-18,51410000,S.ELFASI,rent charge,B0047056D,5979.75,USD,manual
B0047057,1,2024-07-09,620000,H.AITLA,supplier invoice,B0047057D,-30951.81,USD,manual
B0047057,2,2024-07-09,51410000,H.AITLA,supplier invoice,B0047057D,30951.81,USD,manual
B0047058,1,2024-06-26,400000,Z.BERRADA,rent charge,B0047058D,-38673.23,USD,manual
B0047058,2,2024-06-26,51410000,Z.BERRADA,rent charge,B0047058D,38673.23,USD,manual
B0047059,1,2024-06-08,400000,H.AITLA,service fee,B0047059D,-28641.61,USD,manual
B0047059,2,2024-06-08,51410000,H.AITLA,service fee,B0047059D,28641.61,USD,manual
B0047060,1,2024-10-06,620000,S.ELFASI,rent charge,B0047060D,-12868.20,USD,manual
B0047060,2,2024-10-06,51410000,S.ELFASI,rent charge,B0047060D,12868.20,USD,manual
B0047061,1,2024-08-16,620000,H.AITLA,supplier invoice,B0047061D,-15864.70,USD,manual
B0047061,2,2024-08-16,51410000,H.AITLA,supplier invoice,B0047061D,15864.70,USD,manual
B0047062,1,2024-03-12,450000,Z.BERRADA,rent charge,B0047062D,-27624.90,USD,manual
B0047062,2,2024-03-12,51410000,Z.BERRADA,rent charge,B0047062D,27624.90,USD,manual
B0047063,1,2024-03-20,620000,M.BENNANI,service fee,B0047063D,-9020.13,USD,manual
B0047063,2,2024-03-20,51410000,M.BENNANI,service fee,B0047063D,9020.13,USD,manual
B0047064,1,2024-09-10,450000,S.ELFASI,rent charge,B0047064D,-32024.16,USD,manual
B0047064,2,2024-09-10,51410000,S.ELFASI,rent charge,B0047064D,32024.16,USD,manual
B0047065,1,2024-03-03,620000,S.ELFASI,rent charge,B0047065D,-32358.27,USD,manual
B0047065,2,2024-03-03,51410000,S.ELFASI,rent charge,B0047065D,32358.27,USD,manual
B0047066,1,2024-08-18,610000,S.ELFASI,rent charge,B0047066D,-34286.73,USD,manual
B0047066,2,2024-08-18,51410000,S.ELFASI,rent charge,B0047066D,34286.73,USD,manual
B0047067,1,2024-04-02,450000,K.MANSOURI,supplier invoice,B0047067D,-9500.08,USD,manual
B0047067,2,2024-04-02,51410000,K.MANSOURI,supplier invoice,B0047067D,9500.08,USD,manual
B0047068,1,2024-12-07,400000,H.AITLA,office supplies,B0047068D,-28636.18,USD,manual
B0047068,2,2024-12-07,51410000,H.AITLA,office supplies,B0047068D,28636.18,USD,manual
B0047069,1,2024-04-13,610000,S.ELFASI,rent charge,B0047069D,-21150.75,USD,manual
B0047069,2,2024-04-13,51410000,S.ELFASI,rent charge,B0047069D,21150.75,USD,manual
B0047070,1,2024-08-15,620000,S.ELFASI,rent charge,B0047070D,-2799.28,USD,manual
B0047070,2,2024-08-15,51410000,S.ELFASI,rent charge,B0047070D,2799.28,USD,manual
B0047071,1,2024-02-05,620000,S.ELFASI,rent charge,B0047071D,-15839.38,USD,manual
B0047071,2,2024-02-05,51410000,S.ELFASI,rent charge,B0047071D,15839.38,USD,manual
B0047072,1,2024-10-15,620000,M.BENNANI,rent charge,B0047072D,-17649.68,USD,manual
B0047072,2,2024-10-15,51410000,M.BENNANI,rent charge,B0047072D,17649.68,USD,manual
B0047073,1,2024-04-20,620000,Z.BERRADA,supplier invoice,B0047073D,-23884.72,USD,manual
B0047073,2,2024-04-20,51410000,Z.BERRADA,supplier invoice,B0047073D,23884.72,USD,manual
B0047074,1,2024-12-20,400000,Z.BERRADA,supplier invoice,B0047074D,-15079.65,USD,manual
B0047074,2,2024-12-20,51410000,Z.BERRADA,supplier invoice,B0047074D,15079.65,USD,manual
B0047075,1,2024-07-20,420000,S.ELFASI,utility fee,B0047075D,-11857.87,USD,manual
B0047075,2,2024-07-20,51410000,S.ELFASI,utility fee,B0047075D,11857.87,USD,manual
B0047076,1,2024-12-19,400000,S.ELFASI,service fee,B0047076D,-14115.04,USD,manual
B0047076,2,2024-12-19,51410000,S.ELFASI,service fee,B0047076D,14115.04,USD,manual
B0047077,1,2024-09-19,620000,H.AITLA,service fee,B0047077D,-11061.31,USD,manual
B0047077,2,2024-09-19,51410000,H.AITLA,service fee,B0047077D,11061.31,USD,manual
B0047078,1,2024-11-06,420000,M.BENNANI,rent charge,B0047078D,-13558.85,USD,manual
B0047078,2,2024-11-06,51410000,M.BENNANI,rent charge,B0047078D,13558.85,USD,manual
B0047079,1,2024-06-06,610000,M.BENNANI,utility fee,B0047079D,-39001.40,USD,manual
B0047079,2,2024-06-06,51410000,M.BENNANI,utility fee,B0047079D,39001.40,USD,manual
B0047080,1,2024-02-11,610000,S.ELFASI,rent charge,B0047080D,-40539.79,USD,manual
B0047080,2,2024-02-11,51410000,S.ELFASI,rent charge,B0047080D,40539.79,USD,manual
B0047081,1,2024-08-15,610000,H.AITLA,service fee,B0047081D,-4335.74,USD,manual
B0047081,2,2024-08-15,51410000,H.AITLA,service fee,B0047081D,4335.74,USD,manual
B0047082,1,2024-08-13,610000,S.ELFASI,office supplies,B0047082D,-21881.18,USD,manual
B0047082,2,2024-08-13,51410000,S.ELFASI,office supplies,B0047082D,21881.18,USD,manual
B0047083,1,2024-06-23,450000,S.ELFASI,rent charge,B0047083D,-28689.10,USD,manual
B0047083,2,2024-06-23,51410000,S.ELFASI,rent charge,B0047083D,28689.10,USD,manual
B0047084,1,2024-03-11,450000,Z.BERRADA,rent charge,B0047084D,-6468.18,USD,manual
B0047084,2,2024-03-11,51410000,Z.BERRADA,rent charge,B0047084D,6468.18,USD,manual
B0047085,1,2024-01-18,420000,S.ELFASI,rent charge,B0047085D,-25835.37,USD,manual
B0047085,2,2024-01-18,51410000,S.ELFASI,rent charge,B0047085D,25835.37,USD,manual
B0047086,1,2024-11-25,610000,S.ELFASI,rent charge,B0047086D,-15980.06,USD,manual
B0047086,2,2024-11-25,51410000,S.ELFASI,rent charge,B0047086D,15980.06,USD,manual
B0047087,1,2024-03-04,450000,S.ELFASI,utility fee,B0047087D,-24370.33,USD,manual
B0047087,2,2024-03-04,51410000,S.ELFASI,utility fee,B0047087D,24370.33,USD,manual
B0047088,1,2024-06-15,620000,M.BENNANI,supplier invoice,B0047088D,-27472.54,USD,manual
B0047088,2,2024-06-15,51410000,M.BENNANI,supplier invoice,B0047088D,27472.54,USD,manual
B0047089,1,2024-01-25,610000,H.AITLA,supplier invoice,B0047089D,-21657.98,USD,manual
B0047089,2,2024-01-25,51410000,H.AITLA,supplier invoice,B0047089D,21657.98,USD,manual
B0047090,1,2024-07-09,620000,S.ELFASI,service fee,B0047090D,-12510.25,USD,manual
B0047090,2,2024-07-09,51410000,S.ELFASI,service fee,B0047090D,12510.25,USD,manual
B0047091,1,2024-12-06,420000,K.MANSOURI,utility fee,B0047091D,-31286.84,USD,manual
B0047091,2,2024-12-06,51410000,K.MANSOURI,utility fee,B0047091D,31286.84,USD,manual
B0047092,1,2024-01-13,620000,S.ELFASI,office supplies,B0047092D,-17616.13,USD,manual
B0047092,2,2024-01-13,51410000,S.ELFASI,office supplies,B0047092D,17616.13,USD,manual
B0047093,1,2024-03-06,610000,H.AITLA,service fee,B0047093D,-23521.00,USD,manual
B0047093,2,2024-03-06,51410000,H.AITLA,service fee,B0047093D,23521.00,USD,manual
B0047094,1,2024-03-15,610000,Z.BERRADA,service fee,B0047094D,-17053.69,USD,manual
B0047094,2,2024-03-15,51410000,Z.BERRADA,service fee,B0047094D,17053.69,USD,manual
B0047095,1,2024-06-26,400000,M.BENNANI,service fee,B0047095D,-16489.03,USD,manual
B0047095,2,2024-06-26,51410000,M.BENNANI,service fee,B0047095D,16489.03,USD,manual
B0047096,1,2024-05-07,420000,M.BENNANI,supplier invoice,B0047096D,-40503.92,USD,manual
B0047096,2,2024-05-07,51410000,M.BENNANI,supplier invoice,B0047096D,40503.92,USD,manual
B0047097,1,2024-09-18,610000,K.MANSOURI,office supplies,B0047097D,-23105.94,USD,manual
