REF,LINE,DATE,DOCDAT,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0082279,1,2024-11-22,2024-11-22,400000,M.BENNANI,supplier invoice,B0082279D,-15386.58,USD,manual
B0082279,2,2024-11-22,2024-11-22,51410000,M.BENNANI,supplier invoice,B0082279D,15386.58,USD,manual
B0082280,1,2024-06-03,2024-06-03,420000,Z.BERRADA,utility fee,B0082280D,-26159.24,USD,manual
B0082280,2,2024-06-03,2024-06-03,51410000,Z.BERRADA,utility fee,B0082280D,26159.24,USD,manual
B0082281,1,2024-12-02,2024-12-02,610000,Z.BERRADA,rent charge,B0082281D,-76678.54,USD,manual
B0082281,2,2024-12-02,2024-12-02,51410000,Z.BERRADA,rent charge,B0082281D,76678.54,USD,manual
B0082282,1,2024-07-16,2024-07-16,420000,M.BENNANI,office supplies,B0082282D,-40535.04,USD,manual
B0082282,2,2024-07-16,2024-07-16,51410000,M.BENNANI,office supplies,B0082282D,40535.04,USD,manual
B0082283,1,2024-04-08,2024-04-08,610000,M.BENNANI,supplier invoice,B0082283D,-32907.94,USD,manual
B0082283,2,2024-04-08,2024-04-08,51410000,M.BENNANI,supplier invoice,B0082283D,32907.94,USD,manual
B0082284,1,2024-11-01,2024-11-01,420000,H.AITLA,supplier invoice,B0082284D,-2329.25,USD,manual
B0082284,2,2024-11-01,2024-11-01,51410000,H.AITLA,supplier invoice,B0082284D,2329.25,USD,manual
B0082285,1,2024-02-03,2024-02-03,620000,K.MANSOURI,supplier invoice,B0082285D,-32762.41,USD,manual
B0082285,2,2024-02-03,2024-02-03,51410000,K.MANSOURI,supplier invoice,B0082285D,32762.41,USD,manual
B0082286,1,2024-08-14,2024-08-14,610000,Z.BERRADA,rent charge,B0082286D,-6887.04,USD,manual
B0082286,2,2024-08-14,2024-08-14,51410000,Z.BERRADA,rent charge,B0082286D,6887.04,USD,manual
B0082287,1,2024-11-15,2024-11-15,620000,M.BENNANI,rent charge,B0082287D,-17244.94,USD,manual
B0082287,2,2024-11-15,2024-11-15,51410000,M.BENNANI,rent charge,B0082287D,17244.94,USD,manual
B0082288,1,2024-05-08,2024-05-08,450000,M.BENNANI,office supplies,B0082288D,-39898.87,USD,manual
B0082288,2,2024-05-08,2024-05-08,51410000,M.BENNANI,office supplies,B0082288D,39898.87,USD,manual
B0082289,1,2024-01-22,2024-01-22,400000,Z.BERRADA,service fee,B0082289D,-5027.62,USD,manual
B0082289,2,2024-01-22,2024-01-22,51410000,Z.BERRADA,service fee,B0082289D,5027.62,USD,manual
B0082290,1,2024-02-12,2024-02-12,450000,H.AITLA,office supplies,B0082290D,-69662.87,USD,manual
B0082290,2,2024-02-12,2024-02-12,51410000,H.AITLA,office supplies,B0082290D,69662.87,USD,manual
B0082291,1,2024-12-24,2024-12-24,450000,Z.BERRADA,utility fee,B0082291D,-102612.65,USD,manual
B0082291,2,2024-12-24,2024-12-24,51410000,Z.BERRADA,utility fee,B0082291D,102612.65,USD,manual
B0082292,1,2024-03-06,2024-03-06,400000,S.ELFASI,supplier invoice,B0082292D,-91816.52,USD,manual
B0082292,2,2024-03-06,2024-03-06,51410000,S.ELFASI,supplier invoice,B0082292D,91816.52,USD,manual
B0082293,1,2024-09-19,2024-09-19,620000,Z.BERRADA,rent charge,B0082293D,-7728.28,USD,manual
B0082293,2,2024-09-19,2024-09-19,51410000,Z.BERRADA,rent charge,B0082293D,7728.28,USD,manual
B0082294,1,2024-05-11,2024-05-11,420000,S.ELFASI,utility fee,B0082294D,-16126.91,USD,manual
B0082294,2,2024-05-11,2024-05-11,51410000,S.ELFASI,utility fee,B0082294D,16126.91,USD,manual
B0082295,1,2024-05-01,2024-05-01,450000,H.AITLA,service fee,B0082295D,-111982.27,USD,manual
B0082295,2,2024-05-01,2024-05-01,51410000,H.AITLA,service fee,B0082295D,111982.27,USD,manual
B0082296,1,2024-10-08,2024-10-08,420000,S.ELFASI,supplier invoice,B0082296D,-25619.80,USD,manual
B0082296,2,2024-10-08,2024-10-08,51410000,S.ELFASI,supplier invoice,B0082296D,25619.80,USD,manual
B0082297,1,2024-07-19,2024-07-19,450000,S.ELFASI,supplier invoice,B0082297D,-17258.72,USD,manual
B0082297,2,2024-07-19,2024-07-19,51410000,S.ELFASI,supplier invoice,B0082297D,17258.72,USD,manual
B0082298,1,2024-07-25,2024-07-25,620000,K.MANSOURI,supplier invoice,B0082298D,-16793.28,USD,manual
B0082298,2,2024-07-25,2024-07-25,51410000,K.MANSOURI,supplier invoice,B0082298D,16793.28,USD,manual
B0082299,1,2024-12-23,2024-12-23,400000,H.AITLA,rent charge,B0082299D,-52731.27,USD,manual
B0082299,2,2024-12-23,2024-12-23,51410000,H.AITLA,rent charge,B0082299D,52731.27,USD,manual
B0082300,1,2024-04-17,2024-04-17,620000,K.MANSOURI,supplier invoice,B0082300D,-1223.58,USD,manual
B0082300,2,2024-04-17,2024-04-17,51410000,K.MANSOURI,supplier invoice,B0082300D,1223.58,USD,manual
B0082301,1,2024-10-20,2024-10-20,450000,IDOC_AUTO,office supplies,B0082301D,-25974.36,USD,system
B0082301,2,2024-10-20,2024-10-20,51410000,IDOC_AUTO,office supplies,B0082301D,25974.36,USD,system
B0082302,1,2024-08-17,2024-08-17,400000,K.MANSOURI,rent charge,B0082302D,-21574.32,USD,manual
B0082302,2,2024-08-17,2024-08-17,51410000,K.MANSOURI,rent charge,B0082302D,21574.32,USD,manual
B0082303,1,2024-09-12,2024-09-12,450000,M.BENNANI,utility fee,B0082303D,-19575.84,USD,manual
B0082303,2,2024-09-12,2024-09-12,51410000,M.BENNANI,utility fee,B0082303D,19575.84,USD,manual
B0082304,1,2024-07-09,2024-07-09,400000,K.MANSOURI,supplier invoice,B0082304D,-10342.00,USD,manual
B0082304,2,2024-07-09,2024-07-09,51410000,K.MANSOURI,supplier invoice,B0082304D,10342.00,USD,manual
B0082305,1,2024-06-17,2024-06-17,610000,S.ELFASI,rent charge,B0082305D,-104848.05,USD,manual
B0082305,2,2024-06-17,2024-06-17,51410000,S.ELFASI,rent charge,B0082305D,104848.05,USD,manual
B0082306,1,2024-10-08,2024-10-08,420000,K.MANSOURI,service fee,B0082306D,-19615.79,USD,manual
B0082306,2,2024-10-08,2024-10-08,51410000,K.MANSOURI,service fee,B0082306D,19615.79,USD,manual
B0082307,1,2024-02-09,2024-02-09,450000,S.ELFASI,supplier invoice,B0082307D,-44634.65,USD,manual
B0082307,2,2024-02-09,2024-02-09,51410000,S.ELFASI,supplier invoice,B0082307D,44634.65,USD,manual
B0082308,1,2024-12-01,2024-12-01,450000,K.MANSOURI,service fee,B0082308D,-88679.55,USD,manual
B0082308,2,2024-12-01,2024-12-01,51410000,K.MANSOURI,service fee,B0082308D,88679.55,USD,manual
B0082309,1,2024-07-23,2024-07-23,420000,K.MANSOURI,office supplies,B0082309D,-31471.06,USD,manual
B0082309,2,2024-07-23,2024-07-23,51410000,K.MANSOURI,office supplies,B0082309D,31471.06,USD,manual
B0082310,1,2024-11-22,2024-11-22,420000,M.BENNANI,rent charge,B0082310D,-21107.11,USD,manual
B0082310,2,2024-11-22,2024-11-22,51410000,M.BENNANI,rent charge,B0082310D,21107.11,USD,manual
B0082311,1,2024-01-11,2024-01-11,450000,H.AITLA,rent charge,B0082311D,-5821.88,USD,manual
B0082311,2,2024-01-11,2024-01-11,51410000,H.AITLA,rent charge,B0082311D,5821.88,USD,manual
B0082312,1,2024-10-02,2024-10-02,420000,K.MANSOURI,supplier invoice,B0082312D,-26592.05,USD,manual
B0082312,2,2024-10-02,2024-10-02,51410000,K.MANSOURI,supplier invoice,B0082312D,26592.05,USD,manual
B0082313,1,2024-05-15,2024-05-15,450000,K.MANSOURI,rent charge,B0082313D,-31102.71,USD,manual
B0082313,2,2024-05-15,2024-05-15,51410000,K.MANSOURI,rent charge,B0082313D,31102.71,USD,manual
B0082314,1,2024-11-05,2024-11-05,400000,SAP_JOB,rent charge,B0082314D,-75152.02,USD,system
B0082314,2,2024-11-05,2024-11-05,51410000,SAP_JOB,rent charge,B0082314D,75152.02,USD,system
B0082315,1,2024-09-04,2024-09-04,400000,K.MANSOURI,office supplies,B0082315D,-63596.83,USD,manual
B0082315,2,2024-09-04,2024-09-04,51410000,K.MANSOURI,office supplies,B0082315D,63596.83,USD,manual
B0082316,1,2024-03-18,2024-03-18,400000,K.MANSOURI,rent charge,B0082316D,-10555.38,USD,manual
B0082316,2,2024-03-18,2024-03-18,51410000,K.MANSOURI,rent charge,B0082316D,10555.38,USD,manual
B0082317,1,2024-10-19,2024-10-19,620000,S.ELFASI,utility fee,B0082317D,-103027.19,USD,manual
B0082317,2,2024-10-19,2024-10-19,51410000,S.ELFASI,utility fee,B0082317D,103027.19,USD,manual
B0082318,1,2024-05-01,2024-05-01,610000,H.AITLA,rent charge,B0082318D,-99445.73,USD,manual
B0082318,2,2024-05-01,2024-05-01,51410000,H.AITLA,rent charge,B0082318D,99445.73,USD,manual
B0082319,1,2024-09-02,2024-09-02,400000,S.ELFASI,utility fee,B0082319D,-11092.18,USD,manual
B0082319,2,2024-09-02,2024-09-02,51410000,S.ELFASI,utility fee,B0082319D,11092.18,USD,manual
B0082320,1,2024-01-18,2024-01-18,610000,H.AITLA,utility fee,B0082320D,-41543.09,USD,manual
B0082320,2,2024-01-18,2024-01-18,51410000,H.AITLA,utility fee,B0082320D,41543.09,USD,manual
B0082321,1,2024-06-04,2024-06-04,420000,M.BENNANI,rent charge,B0082321D,-5569.35,USD,manual
B0082321,2,2024-06-04,2024-06-04,51410000,M.BENNANI,rent charge,B0082321D,5569.35,USD,manual
B0082322,1,2024-09-06,2024-09-06,610000,M.BENNANI,office supplies,B0082322D,-30805.10,USD,manual
B0082322,2,2024-09-06,2024-09-06,51410000,M.BENNANI,office supplies,B0082322D,30805.10,USD,manual
B0082323,1,2024-04-12,2024-04-12,620000,H.AITLA,rent charge,B0082323D,-12106.69,USD,manual
B0082323,2,2024-04-12,2024-04-12,51410000,H.AITLA,rent charge,B0082323D,12106.69,USD,manual
B0082324,1,2024-10-09,2024-10-09,450000,S.ELFASI,rent charge,B0082324D,-21281.81,USD,manual
B0082324,2,2024-10-09,2024-10-09,51410000,S.ELFASI,rent charge,B0082324D,21281.81,USD,manual
B0082325,1,2024-05-16,2024-05-16,420000,H.AITLA,rent charge,B0082325D,-33786.36,USD,manual
B0082325,2,2024-05-16,2024-05-16,51410000,H.AITLA,rent charge,B0082325D,33786.36,USD,manual
B0082326,1,2024-01-25,2024-01-25,620000,Z.BERRADA,rent charge,B0082326D,-39366.05,USD,manual
B0082326,2,2024-01-25,2024-01-25,51410000,Z.BERRADA,rent charge,B0082326D,39366.05,USD,manual
B0082327,1,2024-10-23,2024-10-23,450000,M.BENNANI,supplier invoice,B0082327D,-1323.96,USD,manual
B0082327,2,2024-10-23,2024-10-23,51410000,M.BENNANI,supplier invoice,B0082327D,1323.96,USD,manual
B0082328,1,2024-12-03,2024-12-03,610000,SAP_JOB,utility fee,B0082328D,-19147.57,USD,system
B0082328,2,2024-12-03,2024-12-03,51410000,SAP_JOB,utility fee,B0082328D,19147.57,USD,system
B0082329,1,2024-09-03,2024-09-03,620000,S.ELFASI,service fee,B0082329D,-31173.83,USD,manual
B0082329,2,2024-09-03,2024-09-03,51410000,S.ELFASI,service fee,B0082329D,31173.83,USD,manual
B0082330,1,2024-02-15,2024-02-15,420000,H.AITLA,service fee,B0082330D,-39355.01,USD,manual
B0082330,2,2024-02-15,2024-02-15,51410000,H.AITLA,service fee,B0082330D,39355.01,USD,manual
B0082331,1,2024-06-12,2024-06-12,450000,K.MANSOURI,office supplies,B0082331D,-20570.46,USD,manual
B0082331,2,2024-06-12,2024-06-12,51410000,K.MANSOURI,office supplies,B0082331D,20570.46,USD,manual
B0082332,1,2024-05-03,2024-05-03,420000,WF-BATCH,service fee,B0082332D,-21486.72,USD,system
B0082332,2,2024-05-03,2024-05-03,51410000,WF-BATCH,service fee,B0082332D,21486.72,USD,system
B0082333,1,2024-08-18,2024-08-18,450000,K.MANSOURI,utility fee,B0082333D,-10290.86,USD,manual
B0082333,2,2024-08-18,2024-08-18,51410000,K.MANSOURI,utility fee,B0082333D,10290.86,USD,manual
B0082334,1,2024-06-17,2024-06-17,450000,Z.BERRADA,rent charge,B0082334D,-27659.49,USD,manual
B0082334,2,2024-06-17,2024-06-17,51410000,Z.BERRADA,rent charge,B0082334D,27659.49,USD,manual
B0082335,1,2024-01-17,2024-01-17,450000,Z.BERRADA,service fee,B0082335D,-23383.84,USD,manual
B0082335,2,2024-01-17,2024-01-17,51410000,Z.BERRADA,service fee,B0082335D,23383.84,USD,manual
B0082336,1,2024-02-25,2024-02-25,620000,Z.BERRADA,utility fee,B0082336D,-38518.83,USD,manual
B0082336,2,2024-02-25,2024-02-25,51410000,Z.BERRADA,utility fee,B0082336D,38518.83,USD,manual
B0082337,1,2024-09-20,2024-09-20,400000,K.MANSOURI,office supplies,B0082337D,-19767.45,USD,manual
B0082337,2,2024-09-20,2024-09-20,51410000,K.MANSOURI,office supplies,B0082337D,19767.45,USD,manual
B0082338,1,2024-09-12,2024-09-12,450000,H.AITLA,supplier invoice,B0082338D,-37212.49,USD,manual
B0082338,2,2024-09-12,2024-09-12,51410000,H.AITLA,supplier invoice,B0082338D,37212.49,USD,manual
B0082339,1,2024-11-14,2024-11-14,450000,K.MANSOURI,supplier invoice,B0082339D,-62658.84,USD,manual
B0082339,2,2024-11-14,2024-11-14,51410000,K.MANSOURI,supplier invoice,B0082339D,62658.84,USD,manual
B0082340,1,2024-04-20,2024-04-20,420000,M.BENNANI,office supplies,B0082340D,-85628.98,USD,manual
B0082340,2,2024-04-20,2024-04-20,51410000,M.BENNANI,office supplies,B0082340D,85628.98,USD,manual
B0082341,1,2024-06-20,2024-06-20,420000,Z.BERRADA,supplier invoice,B0082341D,-30253.07,USD,manual
B0082341,2,2024-06-20,2024-06-20,51410000,Z.BERRADA,supplier invoice,B0082341D,30253.07,USD,manual
B0082342,1,2024-02-01,2024-02-01,450000,K.MANSOURI,supplier invoice,B0082342D,-7175.49,USD,manual
B0082342,2,2024-02-01,2024-02-01,51410000,K.MANSOURI,supplier invoice,B0082342D,7175.49,USD,manual
B0082343,1,2024-08-15,2024-08-15,400000,S.ELFASI,office supplies,B0082343D,-37459.82,USD,manual
B0082343,2,2024-08-15,2024-08-15,51410000,S.ELFASI,office supplies,B0082343D,37459.82,USD,manual
B0082344,1,2024-04-22,2024-04-22,620000,H.AITLA,supplier invoice,B0082344D,-41706.78,USD,manual
B0082344,2,2024-04-22,2024-04-22,51410000,H.AITLA,supplier invoice,B0082344D,41706.78,USD,manual
B0082345,1,2024-11-13,2024-11-13,610000,K.MANSOURI,office supplies,B0082345D,-99286.19,USD,manual
B0082345,2,2024-11-13,2024-11-13,51410000,K.MANSOURI,office supplies,B0082345D,99286.19,USD,manual
B0082346,1,2024-04-15,2024-04-15,420000,M.BENNANI,rent charge,B0082346D,-24541.65,USD,manual
B0082346,2,2024-04-15,2024-04-15,51410000,M.BENNANI,rent charge,B0082346D,24541.65,USD,manual
B0082347,1,2024-12-25,2024-12-25,400000,M.BENNANI,rent charge,B0082347D,-25672.04,USD,manual
B0082347,2,2024-12-25,2024-12-25,51410000,M.BENNANI,rent charge,B0082347D,25672.04,USD,manual
B0082348,1,2024-09-23,2024-09-23,620000,H.AITLA,rent charge,B0082348D,-40055.19,USD,manual
B0082348,2,2024-09-23,2024-09-23,51410000,H.AITLA,rent charge,B0082348D,40055.19,USD,manual
B0082349,1,2024-12-10,2024-12-10,610000,S.ELFASI,utility fee,B0082349D,-23809.25,USD,manual
B0082349,2,2024-12-10,2024-12-10,51410000,S.ELFASI,utility fee,B0082349D,23809.25,USD,manual
B0082350,1,2024-08-04,2024-08-04,610000,S.ELFASI,utility fee,B0082350D,-21936.82,USD,manual
B0082350,2,2024-08-04,2024-08-04,51410000,S.ELFASI,utility fee,B0082350D,21936.82,USD,manual
B0082351,1,2024-06-24,2024-06-24,400000,Z.BERRADA,office supplies,B0082351D,-5229.25,USD,manual
B0082351,2,2024-06-24,2024-06-24,51410000,Z.BERRADA,office supplies,B0082351D,5229.25,USD,manual
B0082352,1,2024-07-12,2024-07-12,450000,S.ELFASI,utility fee,B0082352D,-39368.32,USD,manual
B0082352,2,2024-07-12,2024-07-12,51410000,S.ELFASI,utility fee,B0082352D,39368.32,USD,manual
B0082353,1,2024-09-25,2024-09-25,450000,S.ELFASI,office supplies,B0082353D,-9534.72,USD,manual
B0082353,2,2024-09-25,2024-09-25,51410000,S.ELFASI,office supplies,B0082353D,9534.72,USD,manual
B0082354,1,2024-06-13,2024-06-13,420000,WF-BATCH,rent charge,B0082354D,-29141.76,USD,system
B0082354,2,2024-06-13,2024-06-13,51410000,WF-BATCH,rent charge,B0082354D,29141.76,USD,system
B0082355,1,2024-06-25,2024-06-25,420000,M.BENNANI,supplier invoice,B0082355D,-10751.52,USD,manual
B0082355,2,2024-06-25,2024-06-25,51410000,M.BENNANI,supplier invoice,B0082355D,10751.52,USD,manual
B0082356,1,2024-12-09,2024-12-09,620000,H.AITLA,utility fee,B0082356D,-36078.28,USD,manual
B0082356,2,2024-12-09,2024-12-09,51410000,H.AITLA,utility fee,B0082356D,36078.28,USD,manual
B0082357,1,2024-12-23,2024-12-23,450000,M.BENNANI,service fee,B0082357D,-100568.45,USD,manual
B0082357,2,2024-12-23,2024-12-23,51410000,M.BENNANI,service fee,B0082357D,100568.45,USD,manual
B0082358,1,2024-11-20,2024-11-20,420000,SAP_JOB,supplier invoice,B0082358D,-27584.51,USD,system
B0082358,2,2024-11-20,2024-11-20,51410000,SAP_JOB,supplier invoice,B0082358D,27584.51,USD,system
B0082359,1,2024-02-08,2024-02-08,620000,M.BENNANI,rent charge,B0082359D,-12368.02,USD,manual
B0082359,2,2024-02-08,2024-02-08,51410000,M.BENNANI,rent charge,B0082359D,12368.02,USD,manual
B0082360,1,2024-03-14,2024-03-14,450000,SAP_JOB,supplier invoice,B0082360D,-2863.79,USD,system
B0082360,2,2024-03-14,2024-03-14,51410000,SAP_JOB,supplier invoice,B0082360D,2863.79,USD,system
B0082361,1,2024-07-19,2024-07-19,620000,Z.BERRADA,supplier invoice,B0082361D,-8928.74,USD,manual
B0082361,2,2024-07-19,2024-07-19,51410000,Z.BERRADA,supplier invoice,B0082361D,8928.74,USD,manual
B0082362,1,2024-05-19,2024-05-19,450000,K.MANSOURI,rent charge,B0082362D,-219749.79,USD,manual
B0082362,2,2024-05-19,2024-05-19,51410000,K.MANSOURI,rent charge,B0082362D,219749.79,USD,manual
B0082363,1,2024-08-17,2024-08-17,450000,Z.BERRADA,utility fee,B0082363D,-109842.09,USD,manual
B0082363,2,2024-08-17,2024-08-17,51410000,Z.BERRADA,utility fee,B0082363D,109842.09,USD,manual
B0082364,1,2024-04-04,2024-04-04,400000,K.MANSOURI,rent charge,B0082364D,-22457.73,USD,manual
B0082364,2,2024-04-04,2024-04-04,51410000,K.MANSOURI,rent charge,B0082364D,22457.73,USD,manual
B0082365,1,2024-04-26,2024-04-26,450000,SAP_JOB,office supplies,B0082365D,-18090.93,USD,system
B0082365,2,2024-04-26,2024-04-26,51410000,SAP_JOB,office supplies,B0082365D,18090.93,USD,system
B0082366,1,2024-09-09,2024-09-09,450000,H.AITLA,utility fee,B0082366D,-18845.65,USD,manual
B0082366,2,2024-09-09,2024-09-09,51410000,H.AITLA,utility fee,B0082366D,18845.65,USD,manual
B0082367,1,2024-09-18,2024-09-18,420000,M.BENNANI,office supplies,B0082367D,-14542.68,USD,manual
B0082367,2,2024-09-18,2024-09-18,51410000,M.BENNANI,office supplies,B0082367D,14542.68,USD,manual
B0082368,1,2024-12-08,2024-12-08,610000,SAP_JOB,office supplies,B0082368D,-24536.09,USD,system
B0082368,2,2024-12-08,2024-12-08,51410000,SAP_JOB,office supplies,B0082368D,24536.09,USD,system
B0082369,1,2024-04-08,2024-04-08,450000,S.ELFASI,utility fee,B0082369D,-24653.29,USD,manual
B0082369,2,2024-04-08,2024-04-08,51410000,S.ELFASI,utility fee,B0082369D,24653.29,USD,manual
B0082370,1,2024-04-07,2024-04-07,400000,K.MANSOURI,rent charge,B0082370D,-18504.37,USD,manual
B0082370,2,2024-04-07,2024-04-07,51410000,K.MANSOURI,rent charge,B0082370D,18504.37,USD,manual
B0082371,1,2024-06-05,2024-06-05,420000,M.BENNANI,office supplies,B0082371D,-40970.26,USD,manual
B0082371,2,2024-06-05,2024-06-05,51410000,M.BENNANI,office supplies,B0082371D,40970.26,USD,manual
B0082372,1,2024-01-08,2024-01-08,400000,Z.BERRADA,rent charge,B0082372D,-110915.54,USD,manual
B0082372,2,2024-01-08,2024-01-08,51410000,Z.BERRADA,rent charge,B0082372D,110915.54,USD,manual
B0082373,1,2024-03-14,2024-03-14,620000,H.AITLA,utility fee,B0082373D,-6406.56,USD,manual
B0082373,2,2024-03-14,2024-03-14,51410000,H.AITLA,utility fee,B0082373D,6406.56,USD,manual
B0082374,1,2024-08-10,2024-08-10,610000,M.BENNANI,rent charge,B0082374D,-37292.39,USD,manual
B0082374,2,2024-08-10,2024-08-10,51410000,M.BENNANI,rent charge,B0082374D,37292.39,USD,manual
B0082375,1,2024-01-19,2024-01-19,420000,H.AITLA,office supplies,B0082375D,-66924.91,USD,manual
B0082375,2,2024-01-19,2024-01-19,51410000,H.AITLA,office supplies,B0082375D,66924.91,USD,manual
B0082376,1,2024-04-03,2024-04-03,610000,S.ELFASI,supplier invoice,B0082376D,-17845.06,USD,manual
B0082376,2,2024-04-03,2024-04-03,51410000,S.ELFASI,supplier invoice,B0082376D,17845.06,USD,manual
B0082377,1,2024-08-02,2024-08-02,610000,Z.BERRADA,rent charge,B0082377D,-66607.25,USD,manual
B0082377,2,2024-08-02,2024-08-02,51410000,Z.BERRADA,rent charge,B0082377D,66607.25,USD,manual
B0082378,1,2024-12-14,2024-12-14,420000,SAP_JOB,office supplies,B0082378D,-5338.59,USD,system
B0082378,2,2024-12-14,2024-12-14,51410000,SAP_JOB,office supplies,B0082378D,5338.59,USD,system
B0082379,1,2024-02-03,2024-02-03,400000,S.ELFASI,service fee,B0082379D,-36736.82,USD,manual
B0082379,2,2024-02-03,2024-02-03,51410000,S.ELFASI,service fee,B0082379D,36736.82,USD,manual
B0082380,1,2024-03-21,2024-03-21,450000,H.AITLA,utility fee,B0082380D,-32755.31,USD,manual
B0082380,2,2024-03-21,2024-03-21,51410000,H.AITLA,utility fee,B0082380D,32755.31,USD,manual
B0082381,1,2024-09-22,2024-09-22,420000,H.AITLA,utility fee,B0082381D,-30368.63,USD,manual
B0082381,2,2024-09-22,2024-09-22,51410000,H.AITLA,utility fee,B0082381D,30368.63,USD,manual
B0082382,1,2024-11-12,2024-11-12,620000,H.AITLA,supplier invoice,B0082382D,-18477.91,USD,manual
B0082382,2,2024-11-12,2024-11-12,51410000,H.AITLA,supplier invoice,B0082382D,18477.91,USD,manual
B0082383,1,2024-07-23,2024-07-23,610000,Z.BERRADA,office supplies,B0082383D,-35731.95,USD,manual
B0082383,2,2024-07-23,2024-07-23,51410000,Z.BERRADA,office supplies,B0082383D,35731.95,USD,manual
B0082384,1,2024-08-16,2024-08-16,400000,K.MANSOURI,office supplies,B0082384D,-27624.33,USD,manual
B0082384,2,2024-08-16,2024-08-16,51410000,K.MANSOURI,office supplies,B0082384D,27624.33,USD,manual
B0082385,1,2024-05-06,2024-05-06,420000,H.AITLA,rent charge,B0082385D,-18034.42,USD,manual
B0082385,2,2024-05-06,2024-05-06,51410000,H.AITLA,rent charge,B0082385D,18034.42,USD,manual
B0082386,1,2024-04-22,2024-04-22,400000,H.AITLA,office supplies,B0082386D,-30785.92,USD,manual
B0082386,2,2024-04-22,2024-04-22,51410000,H.AITLA,office supplies,B0082386D,30785.92,USD,manual
B0082387,1,2024-10-15,2024-10-15,620000,Z.BERRADA,rent charge,B0082387D,-33373.99,USD,manual
B0082387,2,2024-10-15,2024-10-15,51410000,Z.BERRADA,rent charge,B0082387D,33373.99,USD,manual
B0082388,1,2024-08-18,2024-08-18,450000,WF-BATCH,utility fee,B0082388D,-31374.79,USD,system
B0082388,2,2024-08-18,2024-08-18,51410000,WF-BATCH,utility fee,B0082388D,31374.79,USD,system
B0082389,1,2024-05-09,2024-05-09,420000,S.ELFASI,supplier invoice,B0082389D,-34901.33,USD,manual
B0082389,2,2024-05-09,2024-05-09,51410000,S.ELFASI,supplier invoice,B0082389D,34901.33,USD,manual
B0082390,1,2024-12-02,2024-12-02,450000,S.ELFASI,utility fee,B0082390D,-10280.19,USD,manual
B0082390,2,2024-12-02,2024-12-02,51410000,S.ELFASI,utility fee,B0082390D,10280.19,USD,manual
B0082391,1,2024-12-07,2024-12-07,450000,S.ELFASI,utility fee,B0082391D,-15635.44,USD,manual
B0082391,2,2024-12-07,2024-12-07,51410000,S.ELFASI,utility fee,B0082391D,15635.44,USD,manual
B0082392,1,2024-11-02,2024-11-02,450000,M.BENNANI,supplier invoice,B0082392D,-49440.31,USD,manual
B0082392,2,2024-11-02,2024-11-02,51410000,M.BENNANI,supplier invoice,B0082392D,49440.31,USD,manual
B0082393,1,2024-05-09,2024-05-09,610000,K.MANSOURI,office supplies,B0082393D,-35178.57,USD,manual
B0082393,2,2024-05-09,2024-05-09,51410000,K.MANSOURI,office supplies,B0082393D,35178.57,USD,manual
B0082394,1,2024-03-21,2024-03-21,420000,M.BENNANI,office supplies,B0082394D,-52265.55,USD,manual
B0082394,2,2024-03-21,2024-03-21,51410000,M.BENNANI,office supplies,B0082394D,52265.55,USD,manual
B0082395,1,2024-05-05,2024-05-05,610000,Z.BERRADA,service fee,B0082395D,-18595.62,USD,manual
B0082395,2,2024-05-05,2024-05-05,51410000,Z.BERRADA,service fee,B0082395D,18595.62,USD,manual
B0082396,1,2024-09-08,2024-09-08,420000,S.ELFASI,supplier invoice,B0082396D,-35413.60,USD,manual
B0082396,2,2024-09-08,2024-09-08,51410000,S.ELFASI,supplier invoice,B0082396D,35413.60,USD,manual
B0082397,1,2024-07-08,2024-07-08,610000,K.MANSOURI,supplier invoice,B0082397D,-40428.19,USD,manual
B0082397,2,2024-07-08,2024-07-08,51410000,K.MANSOURI,supplier invoice,B0082397D,40428.19,USD,manual
B0082398,1,2024-06-01,2024-06-01,420000,Z.BERRADA,service fee,B0082398D,-22317.39,USD,manual
B0082398,2,2024-06-01,2024-06-01,51410000,Z.BERRADA,service fee,B0082398D,22317.39,USD,manual
B0082399,1,2024-09-04,2024-09-04,400000,K.MANSOURI,rent charge,B0082399D,-7107.01,USD,manual
B0082399,2,2024-09-04,2024-09-04,51410000,K.MANSOURI,rent charge,B0082399D,7107.01,USD,manual
B0082400,1,2024-04-10,2024-04-10,420000,WF-BATCH,service fee,B0082400D,-13688.27,USD,system
B0082400,2,2024-04-10,2024-04-10,51410000,WF-BATCH,service fee,B0082400D,13688.27,USD,system
B0082401,1,2024-03-14,2024-03-14,610000,K.MANSOURI,service fee,B0082401D,-23562.46,USD,manual
B0082401,2,2024-03-14,2024-03-14,51410000,K.MANSOURI,service fee,B0082401D,23562.46,USD,manual
B0082402,1,2024-07-09,2024-07-09,450000,M.BENNANI,rent charge,B0082402D,-16717.76,USD,manual
B0082402,2,2024-07-09,2024-07-09,51410000,M.BENNANI,rent charge,B0082402D,16717.76,USD,manual
B0082403,1,2024-10-11,2024-10-11,450000,Z.BERRADA,supplier invoice,B0082403D,-6516.53,USD,manual
B0082403,2,2024-10-11,2024-10-11,51410000,Z.BERRADA,supplier invoice,B0082403D,6516.53,USD,manual
B0082404,1,2024-06-19,2024-06-19,610000,Z.BERRADA,office supplies,B0082404D,-40839.64,USD,manual
