REF,LINE,DATE,DOCDAT,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0000784,2,2024-04-05,2024-04-05,51410000,Z.BERRADA,supplier invoice,B0000784D,14084.65,USD,manual
B0000785,1,2024-05-09,2024-05-09,450000,WF-BATCH,rent charge,B0000785D,-41441.84,USD,system
B0000785,2,2024-05-09,2024-05-09,51410000,WF-BATCH,rent charge,B0000785D,41441.84,USD,system
B0000786,1,2024-05-11,2024-05-11,400000,S.ELFASI,service fee,B0000786D,-99559.45,USD,manual
B0000786,2,2024-05-11,2024-05-11,51410000,S.ELFASI,service fee,B0000786D,99559.45,USD,manual
B0000787,1,2024-02-24,2024-02-24,450000,S.ELFASI,utility fee,B0000787D,-11133.05,USD,manual
B0000787,2,2024-02-24,2024-02-24,51410000,S.ELFASI,utility fee,B0000787D,11133.05,USD,manual
B0000788,1,2024-03-13,2024-03-13,450000,H.AITLA,service fee,B0000788D,-24642.28,USD,manual
B0000788,2,2024-03-13,2024-03-13,51410000,H.AITLA,service fee,B0000788D,24642.28,USD,manual
B0000789,1,2024-01-20,2024-01-20,400000,K.MANSOURI,office supplies,B0000789D,-4445.90,USD,manual
B0000789,2,2024-01-20,2024-01-20,51410000,K.MANSOURI,office supplies,B0000789D,4445.90,USD,manual
B0000790,1,2024-10-21,2024-10-21,610000,WF-BATCH,service fee,B0000790D,-281962.10,USD,system
B0000790,2,2024-10-21,2024-10-21,51410000,WF-BATCH,service fee,B0000790D,281962.10,USD,system
B0000791,1,2024-05-15,2024-05-15,420000,K.MANSOURI,service fee,B0000791D,-94787.47,USD,manual
B0000791,2,2024-05-15,2024-05-15,51410000,K.MANSOURI,service fee,B0000791D,94787.47,USD,manual
B0000792,1,2024-07-08,2024-07-08,420000,Z.BERRADA,office supplies,B0000792D,-9941.85,USD,manual
B0000792,2,2024-07-08,2024-07-08,51410000,Z.BERRADA,office supplies,B0000792D,9941.85,USD,manual
B0000793,1,2024-07-25,2024-07-25,610000,S.ELFASI,service fee,B0000793D,-6349.89,USD,manual
B0000793,2,2024-07-25,2024-07-25,51410000,S.ELFASI,service fee,B0000793D,6349.89,USD,manual
B0000794,1,2024-12-01,2024-12-01,610000,M.BENNANI,rent charge,B0000794D,-93060.78,USD,manual
B0000794,2,2024-12-01,2024-12-01,51410000,M.BENNANI,rent charge,B0000794D,93060.78,USD,manual
B0000795,1,2024-04-24,2024-04-24,620000,Z.BERRADA,office supplies,B0000795D,-37743.24,USD,manual
B0000795,2,2024-04-24,2024-04-24,51410000,Z.BERRADA,office supplies,B0000795D,37743.24,USD,manual
B0000796,1,2024-04-14,2024-04-14,610000,Z.BERRADA,service fee,B0000796D,-198568.21,USD,manual
B0000796,2,2024-04-14,2024-04-14,51410000,Z.BERRADA,service fee,B0000796D,198568.21,USD,manual
B0000797,1,2024-12-09,2024-12-09,620000,Z.BERRADA,utility fee,B0000797D,-101423.30,USD,manual
B0000797,2,2024-12-09,2024-12-09,51410000,Z.BERRADA,utility fee,B0000797D,101423.30,USD,manual
B0000798,1,2024-06-21,2024-06-21,420000,M.BENNANI,service fee,B0000798D,-5806.52,USD,manual
B0000798,2,2024-06-21,2024-06-21,51410000,M.BENNANI,service fee,B0000798D,5806.52,USD,manual
B0000799,1,2024-10-11,2024-10-11,420000,Z.BERRADA,supplier invoice,B0000799D,-112076.76,USD,manual
B0000799,2,2024-10-11,2024-10-11,51410000,Z.BERRADA,supplier invoice,B0000799D,112076.76,USD,manual
B0000800,1,2024-03-17,2024-03-17,620000,K.MANSOURI,office supplies,B0000800D,-2843.78,USD,manual
B0000800,2,2024-03-17,2024-03-17,51410000,K.MANSOURI,office supplies,B0000800D,2843.78,USD,manual
B0000801,1,2024-04-01,2024-04-01,610000,M.BENNANI,supplier invoice,B0000801D,-7371.42,USD,manual
B0000801,2,2024-04-01,2024-04-01,51410000,M.BENNANI,supplier invoice,B0000801D,7371.42,USD,manual
B0000802,1,2024-05-10,2024-05-10,400000,K.MANSOURI,service fee,B0000802D,-89126.09,USD,manual
B0000802,2,2024-05-10,2024-05-10,51410000,K.MANSOURI,service fee,B0000802D,89126.09,USD,manual
B0000803,1,2024-10-13,2024-10-13,400000,S.ELFASI,rent charge,B0000803D,-28263.01,USD,manual
B0000803,2,2024-10-13,2024-10-13,51410000,S.ELFASI,rent charge,B0000803D,28263.01,USD,manual
B0000804,1,2024-03-03,2024-03-03,610000,Z.BERRADA,utility fee,B0000804D,-111782.78,USD,manual
B0000804,2,2024-03-03,2024-03-03,51410000,Z.BERRADA,utility fee,B0000804D,111782.78,USD,manual
B0000805,1,2024-08-15,2024-08-15,610000,K.MANSOURI,rent charge,B0000805D,-39127.97,USD,manual
B0000805,2,2024-08-15,2024-08-15,51410000,K.MANSOURI,rent charge,B0000805D,39127.97,USD,manual
B0000806,1,2024-01-14,2024-01-14,420000,H.AITLA,supplier invoice,B0000806D,-72468.06,USD,manual
B0000806,2,2024-01-14,2024-01-14,51410000,H.AITLA,supplier invoice,B0000806D,72468.06,USD,manual
B0000807,1,2024-12-01,2024-12-01,620000,S.ELFASI,utility fee,B0000807D,-63777.83,USD,manual
B0000807,2,2024-12-01,2024-12-01,51410000,S.ELFASI,utility fee,B0000807D,63777.83,USD,manual
B0000808,1,2024-04-11,2024-04-11,420000,Z.BERRADA,rent charge,B0000808D,-97533.32,USD,manual
B0000808,2,2024-04-11,2024-04-11,51410000,Z.BERRADA,rent charge,B0000808D,97533.32,USD,manual
B0000809,1,2024-05-08,2024-05-08,610000,S.ELFASI,office supplies,B0000809D,-20457.11,USD,manual
B0000809,2,2024-05-08,2024-05-08,51410000,S.ELFASI,office supplies,B0000809D,20457.11,USD,manual
B0000810,1,2024-03-10,2024-03-10,610000,WF-BATCH,utility fee,B0000810D,-28423.17,USD,system
B0000810,2,2024-03-10,2024-03-10,51410000,WF-BATCH,utility fee,B0000810D,28423.17,USD,system
B0000811,1,2024-09-16,2024-09-16,400000,S.ELFASI,rent charge,B0000811D,-11488.27,USD,manual
B0000811,2,2024-09-16,2024-09-16,51410000,S.ELFASI,rent charge,B0000811D,11488.27,USD,manual
B0000812,1,2024-06-02,2024-06-02,620000,M.BENNANI,service fee,B0000812D,-88918.27,USD,manual
B0000812,2,2024-06-02,2024-06-02,51410000,M.BENNANI,service fee,B0000812D,88918.27,USD,manual
B0000813,1,2024-03-24,2024-03-24,610000,S.ELFASI,utility fee,B0000813D,-74827.69,USD,manual
B0000813,2,2024-03-24,2024-03-24,51410000,S.ELFASI,utility fee,B0000813D,74827.69,USD,manual
B0000814,1,2024-03-09,2024-03-09,610000,S.ELFASI,rent charge,B0000814D,-32914.67,USD,manual
B0000814,2,2024-03-09,2024-03-09,51410000,S.ELFASI,rent charge,B0000814D,32914.67,USD,manual
B0000815,1,2024-01-11,2024-01-11,420000,Z.BERRADA,utility fee,B0000815D,-813.86,USD,manual
B0000815,2,2024-01-11,2024-01-11,51410000,Z.BERRADA,utility fee,B0000815D,813.86,USD,manual
B0000816,1,2024-02-14,2024-02-14,610000,H.AITLA,office supplies,B0000816D,-22781.71,USD,manual
B0000816,2,2024-02-14,2024-02-14,51410000,H.AITLA,office supplies,B0000816D,22781.71,USD,manual
B0000817,1,2024-09-04,2024-09-04,610000,H.AITLA,rent charge,B0000817D,-110291.65,USD,manual
B0000817,2,2024-09-04,2024-09-04,51410000,H.AITLA,rent charge,B0000817D,110291.65,USD,manual
B0000818,1,2024-02-10,2024-02-10,450000,S.ELFASI,service fee,B0000818D,-11169.40,USD,manual
B0000818,2,2024-02-10,2024-02-10,51410000,S.ELFASI,service fee,B0000818D,11169.40,USD,manual
B0000819,1,2024-05-03,2024-05-03,610000,S.ELFASI,rent charge,B0000819D,-118824.65,USD,manual
B0000819,2,2024-05-03,2024-05-03,51410000,S.ELFASI,rent charge,B0000819D,118824.65,USD,manual
B0000820,1,2024-05-08,2024-05-08,450000,M.BENNANI,service fee,B0000820D,-30002.63,USD,manual
B0000820,2,2024-05-08,2024-05-08,51410000,M.BENNANI,service fee,B0000820D,30002.63,USD,manual
B0000821,1,2024-12-08,2024-12-08,620000,K.MANSOURI,office supplies,B0000821D,-17252.37,USD,manual
B0000821,2,2024-12-08,2024-12-08,51410000,K.MANSOURI,office supplies,B0000821D,17252.37,USD,manual
B0000822,1,2024-09-09,2024-09-09,450000,M.BENNANI,service fee,B0000822D,-32317.15,USD,manual
B0000822,2,2024-09-09,2024-09-09,51410000,M.BENNANI,service fee,B0000822D,32317.15,USD,manual
B0000823,1,2024-06-09,2024-06-09,400000,H.AITLA,supplier invoice,B0000823D,-20085.96,USD,manual
B0000823,2,2024-06-09,2024-06-09,51410000,H.AITLA,supplier invoice,B0000823D,20085.96,USD,manual
B0000824,1,2024-12-23,2024-12-23,620000,M.BENNANI,utility fee,B0000824D,-33866.21,USD,manual
B0000824,2,2024-12-23,2024-12-23,51410000,M.BENNANI,utility fee,B0000824D,33866.21,USD,manual
B0000825,1,2024-12-12,2024-12-12,610000,M.BENNANI,office supplies,B0000825D,-28307.59,USD,manual
B0000825,2,2024-12-12,2024-12-12,51410000,M.BENNANI,office supplies,B0000825D,28307.59,USD,manual
B0000826,1,2024-01-02,2024-01-02,620000,SAP_JOB,service fee,B0000826D,-15184.88,USD,system
B0000826,2,2024-01-02,2024-01-02,51410000,SAP_JOB,service fee,B0000826D,15184.88,USD,system
B0000827,1,2024-06-06,2024-06-06,610000,M.BENNANI,supplier invoice,B0000827D,-37219.12,USD,manual
B0000827,2,2024-06-06,2024-06-06,51410000,M.BENNANI,supplier invoice,B0000827D,37219.12,USD,manual
B0000828,1,2024-11-22,2024-11-22,620000,IDOC_AUTO,office supplies,B0000828D,-5814.14,USD,system
B0000828,2,2024-11-22,2024-11-22,51410000,IDOC_AUTO,office supplies,B0000828D,5814.14,USD,system
B0000829,1,2024-12-07,2024-12-07,610000,A.OUAZZANI,office supplies,B0000829D,-13163.50,USD,manual
B0000829,2,2024-12-07,2024-12-07,51410000,A.OUAZZANI,office supplies,B0000829D,13163.50,USD,manual
B0000830,1,2024-08-06,2024-08-06,620000,S.ELFASI,service fee,B0000830D,-38382.63,USD,manual
B0000830,2,2024-08-06,2024-08-06,51410000,S.ELFASI,service fee,B0000830D,38382.63,USD,manual
B0000831,1,2024-10-10,2024-10-10,620000,M.BENNANI,utility fee,B0000831D,-26582.76,USD,manual
B0000831,2,2024-10-10,2024-10-10,51410000,M.BENNANI,utility fee,B0000831D,26582.76,USD,manual
B0000832,1,2024-05-08,2024-05-08,400000,M.BENNANI,supplier invoice,B0000832D,-21021.33,USD,manual
B0000832,2,2024-05-08,2024-05-08,51410000,M.BENNANI,supplier invoice,B0000832D,21021.33,USD,manual
B0000833,1,2024-08-13,2024-08-13,420000,M.BENNANI,utility fee,B0000833D,-94564.00,USD,manual
B0000833,2,2024-08-13,2024-08-13,51410000,M.BENNANI,utility fee,B0000833D,94564.00,USD,manual
B0000834,1,2024-08-15,2024-08-15,400000,M.BENNANI,service fee,B0000834D,-2061.08,USD,manual
B0000834,2,2024-08-15,2024-08-15,51410000,M.BENNANI,service fee,B0000834D,2061.08,USD,manual
B0000835,1,2024-02-25,2024-02-25,450000,M.BENNANI,office supplies,B0000835D,-17321.16,USD,manual
B0000835,2,2024-02-25,2024-02-25,51410000,M.BENNANI,office supplies,B0000835D,17321.16,USD,manual
B0000836,1,2024-01-05,2024-01-05,450000,IDOC_AUTO,office supplies,B0000836D,-31941.49,USD,system
B0000836,2,2024-01-05,2024-01-05,51410000,IDOC_AUTO,office supplies,B0000836D,31941.49,USD,system
B0000837,1,2024-11-10,2024-11-10,420000,R.GHALI,supplier invoice,B0000837D,-61432.37,USD,manual
B0000837,2,2024-11-10,2024-11-10,51410000,R.GHALI,supplier invoice,B0000837D,61432.37,USD,manual
B0000838,1,2024-11-24,2024-11-24,450000,Z.BERRADA,office supplies,B0000838D,-23850.36,USD,manual
B0000838,2,2024-11-24,2024-11-24,51410000,Z.BERRADA,office supplies,B0000838D,23850.36,USD,manual
B0000839,1,2024-06-22,2024-06-22,420000,H.AITLA,service fee,B0000839D,-25822.33,USD,manual
B0000839,2,2024-06-22,2024-06-22,51410000,H.AITLA,service fee,B0000839D,25822.33,USD,manual
B0000840,1,2024-09-10,2024-09-10,610000,S.ELFASI,service fee,B0000840D,-1251.03,USD,manual
B0000840,2,2024-09-10,2024-09-10,51410000,S.ELFASI,service fee,B0000840D,1251.03,USD,manual
B0000841,1,2024-07-10,2024-07-10,450000,IDOC_AUTO,rent charge,B0000841D,-9230.87,USD,system
B0000841,2,2024-07-10,2024-07-10,51410000,IDOC_AUTO,rent charge,B0000841D,9230.87,USD,system
B0000842,1,2024-11-26,2024-11-26,450000,H.AITLA,rent charge,B0000842D,-71557.16,USD,manual
B0000842,2,2024-11-26,2024-11-26,51410000,H.AITLA,rent charge,B0000842D,71557.16,USD,manual
B0000843,1,2024-05-11,2024-05-11,450000,S.ELFASI,service fee,B0000843D,-29431.85,USD,manual
B0000843,2,2024-05-11,2024-05-11,51410000,S.ELFASI,service fee,B0000843D,29431.85,USD,manual
B0000844,1,2024-07-07,2024-07-07,400000,M.BENNANI,utility fee,B0000844D,-9466.87,USD,manual
B0000844,2,2024-07-07,2024-07-07,51410000,M.BENNANI,utility fee,B0000844D,9466.87,USD,manual
B0000845,1,2024-05-18,2024-05-18,450000,K.MANSOURI,office supplies,B0000845D,-95001.30,USD,manual
B0000845,2,2024-05-18,2024-05-18,51410000,K.MANSOURI,office supplies,B0000845D,95001.30,USD,manual
B0000846,1,2024-05-15,2024-05-15,620000,H.AITLA,supplier invoice,B0000846D,-2796.51,USD,manual
B0000846,2,2024-05-15,2024-05-15,51410000,H.AITLA,supplier invoice,B0000846D,2796.51,USD,manual
B0000847,1,2024-10-14,2024-10-14,450000,H.AITLA,rent charge,B0000847D,-38902.60,USD,manual
B0000847,2,2024-10-14,2024-10-14,51410000,H.AITLA,rent charge,B0000847D,38902.60,USD,manual
B0000848,1,2024-04-07,2024-04-07,400000,M.BENNANI,supplier invoice,B0000848D,-32927.24,USD,manual
B0000848,2,2024-04-07,2024-04-07,51410000,M.BENNANI,supplier invoice,B0000848D,32927.24,USD,manual
B0000849,1,2024-12-16,2024-12-16,610000,Z.BERRADA,supplier invoice,B0000849D,-25111.59,USD,manual
B0000849,2,2024-12-16,2024-12-16,51410000,Z.BERRADA,supplier invoice,B0000849D,25111.59,USD,manual
B0000850,1,2024-02-21,2024-02-21,420000,M.BENNANI,utility fee,B0000850D,-74367.19,USD,manual
B0000850,2,2024-02-21,2024-02-21,51410000,M.BENNANI,utility fee,B0000850D,74367.19,USD,manual
B0000851,1,2024-12-07,2024-12-07,620000,M.BENNANI,utility fee,B0000851D,-54910.09,USD,manual
B0000851,2,2024-12-07,2024-12-07,51410000,M.BENNANI,utility fee,B0000851D,54910.09,USD,manual
B0000852,1,2024-11-23,2024-11-23,450000,M.BENNANI,service fee,B0000852D,-38135.73,USD,manual
B0000852,2,2024-11-23,2024-11-23,51410000,M.BENNANI,service fee,B0000852D,38135.73,USD,manual
B0000853,1,2024-09-17,2024-09-17,400000,K.MANSOURI,utility fee,B0000853D,-19691.69,USD,manual
B0000853,2,2024-09-17,2024-09-17,51410000,K.MANSOURI,utility fee,B0000853D,19691.69,USD,manual
B0000854,1,2024-04-15,2024-04-15,450000,K.MANSOURI,utility fee,B0000854D,-25815.65,USD,manual
B0000854,2,2024-04-15,2024-04-15,51410000,K.MANSOURI,utility fee,B0000854D,25815.65,USD,manual
B0000855,1,2024-10-21,2024-10-21,610000,S.ELFASI,utility fee,B0000855D,-36995.65,USD,manual
B0000855,2,2024-10-21,2024-10-21,51410000,S.ELFASI,utility fee,B0000855D,36995.65,USD,manual
B0000856,1,2024-03-18,2024-03-18,620000,K.MANSOURI,rent charge,B0000856D,-17966.94,USD,manual
B0000856,2,2024-03-18,2024-03-18,51410000,K.MANSOURI,rent charge,B0000856D,17966.94,USD,manual
B0000857,1,2024-10-26,2024-10-26,620000,S.ELFASI,utility fee,B0000857D,-10869.22,USD,manual
B0000857,2,2024-10-26,2024-10-26,51410000,S.ELFASI,utility fee,B0000857D,10869.22,USD,manual
B0000858,1,2024-09-12,2024-09-12,610000,H.AITLA,supplier invoice,B0000858D,-30475.44,USD,manual
B0000858,2,2024-09-12,2024-09-12,51410000,H.AITLA,supplier invoice,B0000858D,30475.44,USD,manual
B0000859,1,2024-05-26,2024-05-26,450000,S.ELFASI,office supplies,B0000859D,-36886.40,USD,manual
B0000859,2,2024-05-26,2024-05-26,51410000,S.ELFASI,office supplies,B0000859D,36886.40,USD,manual
B0000860,1,2024-12-19,2024-12-19,450000,SAP_JOB,office supplies,B0000860D,-29254.63,USD,system
B0000860,2,2024-12-19,2024-12-19,51410000,SAP_JOB,office supplies,B0000860D,29254.63,USD,system
B0000861,1,2024-12-19,2024-12-19,420000,S.ELFASI,office supplies,B0000861D,-60043.62,USD,manual
B0000861,2,2024-12-19,2024-12-19,51410000,S.ELFASI,office supplies,B0000861D,60043.62,USD,manual
B0000862,1,2024-05-24,2024-05-24,450000,M.BENNANI,rent charge,B0000862D,-10877.88,USD,manual
B0000862,2,2024-05-24,2024-05-24,51410000,M.BENNANI,rent charge,B0000862D,10877.88,USD,manual
B0000863,1,2024-11-02,2024-11-02,420000,Z.BERRADA,rent charge,B0000863D,-31165.28,USD,manual
B0000863,2,2024-11-02,2024-11-02,51410000,Z.BERRADA,rent charge,B0000863D,31165.28,USD,manual
B0000864,1,2024-08-24,2024-08-24,420000,SAP_JOB,rent charge,B0000864D,-31379.59,USD,system
B0000864,2,2024-08-24,2024-08-24,51410000,SAP_JOB,rent charge,B0000864D,31379.59,USD,system
B0000865,1,2024-01-09,2024-01-09,450000,S.ELFASI,utility fee,B0000865D,-59597.11,USD,manual
B0000865,2,2024-01-09,2024-01-09,51410000,S.ELFASI,utility fee,B0000865D,59597.11,USD,manual
B0000866,1,2024-07-15,2024-07-15,610000,SAP_JOB,service fee,B0000866D,-18796.70,USD,system
B0000866,2,2024-07-15,2024-07-15,51410000,SAP_JOB,service fee,B0000866D,18796.70,USD,system
B0000867,1,2024-09-07,2024-09-07,620000,H.AITLA,supplier invoice,B0000867D,-27544.69,USD,manual
B0000867,2,2024-09-07,2024-09-07,51410000,H.AITLA,supplier invoice,B0000867D,27544.69,USD,manual
B0000868,1,2024-09-23,2024-09-23,610000,H.AITLA,office supplies,B0000868D,-10985.06,USD,manual
B0000868,2,2024-09-23,2024-09-23,51410000,H.AITLA,office supplies,B0000868D,10985.06,USD,manual
B0000869,1,2024-10-12,2024-10-12,620000,SAP_JOB,service fee,B0000869D,-39312.11,USD,system
B0000869,2,2024-10-12,2024-10-12,51410000,SAP_JOB,service fee,B0000869D,39312.11,USD,system
B0000870,1,2024-01-18,2024-01-18,450000,Z.BERRADA,office supplies,B0000870D,-99686.76,USD,manual
B0000870,2,2024-01-18,2024-01-18,51410000,Z.BERRADA,office supplies,B0000870D,99686.76,USD,manual
B0000871,1,2024-04-06,2024-04-06,420000,SAP_JOB,office supplies,B0000871D,-41079.56,USD,system
B0000871,2,2024-04-06,2024-04-06,51410000,SAP_JOB,office supplies,B0000871D,41079.56,USD,system
B0000872,1,2024-09-26,2024-09-26,450000,H.AITLA,supplier invoice,B0000872D,-35256.34,USD,manual
B0000872,2,2024-09-26,2024-09-26,51410000,H.AITLA,supplier invoice,B0000872D,35256.34,USD,manual
B0000873,1,2024-11-03,2024-11-03,610000,Z.BERRADA,supplier invoice,B0000873D,-14597.04,USD,manual
B0000873,2,2024-11-03,2024-11-03,51410000,Z.BERRADA,supplier invoice,B0000873D,14597.04,USD,manual
B0000874,1,2024-10-22,2024-10-22,610000,S.ELFASI,service fee,B0000874D,-57454.09,USD,manual
B0000874,2,2024-10-22,2024-10-22,51410000,S.ELFASI,service fee,B0000874D,57454.09,USD,manual
B0000875,1,2024-10-26,2024-10-26,420000,Z.BERRADA,utility fee,B0000875D,-53662.83,USD,manual
B0000875,2,2024-10-26,2024-10-26,51410000,Z.BERRADA,utility fee,B0000875D,53662.83,USD,manual
B0000876,1,2024-12-20,2024-12-20,450000,H.AITLA,service fee,B0000876D,-28272.01,USD,manual
B0000876,2,2024-12-20,2024-12-20,51410000,H.AITLA,service fee,B0000876D,28272.01,USD,manual
B0000877,1,2024-04-16,2024-04-16,400000,K.MANSOURI,office supplies,B0000877D,-33958.36,USD,manual
B0000877,2,2024-04-16,2024-04-16,51410000,K.MANSOURI,office supplies,B0000877D,33958.36,USD,manual
B0000878,1,2024-09-11,2024-09-11,420000,K.MANSOURI,service fee,B0000878D,-25976.26,USD,manual
B0000878,2,2024-09-11,2024-09-11,51410000,K.MANSOURI,service fee,B0000878D,25976.26,USD,manual
B0000879,1,2024-08-09,2024-08-09,420000,H.AITLA,rent charge,B0000879D,-31814.20,USD,manual
B0000879,2,2024-08-09,2024-08-09,51410000,H.AITLA,rent charge,B0000879D,31814.20,USD,manual
B0000880,1,2024-04-14,2024-04-14,400000,S.ELFASI,office supplies,B0000880D,-61105.29,USD,manual
B0000880,2,2024-04-14,2024-04-14,51410000,S.ELFASI,office supplies,B0000880D,61105.29,USD,manual
B0000881,1,2024-02-01,2024-02-01,420000,H.AITLA,utility fee,B0000881D,-32409.58,USD,manual
B0000881,2,2024-02-01,2024-02-01,51410000,H.AITLA,utility fee,B0000881D,32409.58,USD,manual
B0000882,1,2024-08-12,2024-08-12,400000,K.MANSOURI,office supplies,B0000882D,-104282.93,USD,manual
B0000882,2,2024-08-12,2024-08-12,51410000,K.MANSOURI,office supplies,B0000882D,104282.93,USD,manual
B0000883,1,2024-03-11,2024-03-11,610000,M.BENNANI,service fee,B0000883D,-17311.21,USD,manual
B0000883,2,2024-03-11,2024-03-11,51410000,M.BENNANI,service fee,B0000883D,17311.21,USD,manual
B0000884,1,2024-12-07,2024-12-07,450000,Z.BERRADA,service fee,B0000884D,-117189.66,USD,manual
B0000884,2,2024-12-07,2024-12-07,51410000,Z.BERRADA,service fee,B0000884D,117189.66,USD,manual
B0000885,1,2024-11-12,2024-11-12,610000,WF-BATCH,office supplies,B0000885D,-4633.53,USD,system
B0000885,2,2024-11-12,2024-11-12,51410000,WF-BATCH,office supplies,B0000885D,4633.53,USD,system
B0000886,1,2024-07-10,2024-07-10,610000,Z.BERRADA,service fee,B0000886D,-15949.68,USD,manual
B0000886,2,2024-07-10,2024-07-10,51410000,Z.BERRADA,service fee,B0000886D,15949.68,USD,manual
B0000887,1,2024-09-21,2024-09-21,610000,M.BENNANI,supplier invoice,B0000887D,-5669.45,USD,manual
B0000887,2,2024-09-21,2024-09-21,51410000,M.BENNANI,supplier invoice,B0000887D,5669.45,USD,manual
B0000888,1,2024-03-17,2024-03-17,620000,H.AITLA,utility fee,B0000888D,-36197.32,USD,manual
B0000888,2,2024-03-17,2024-03-17,51410000,H.AITLA,utility fee,B0000888D,36197.32,USD,manual
B0000889,1,2024-04-04,2024-04-04,620000,H.AITLA,supplier invoice,B0000889D,-28811.20,USD,manual
B0000889,2,2024-04-04,2024-04-04,51410000,H.AITLA,supplier invoice,B0000889D,28811.20,USD,manual
B0000890,1,2024-01-14,2024-01-14,420000,S.ELFASI,rent charge,B0000890D,-6412.33,USD,manual
B0000890,2,2024-01-14,2024-01-14,51410000,S.ELFASI,rent charge,B0000890D,6412.33,USD,manual
B0000891,1,2024-06-02,2024-06-02,400000,S.ELFASI,service fee,B0000891D,-66958.83,USD,manual
B0000891,2,2024-06-02,2024-06-02,51410000,S.ELFASI,service fee,B0000891D,66958.83,USD,manual
B0000892,1,2024-12-17,2024-12-17,400000,M.BENNANI,utility fee,B0000892D,-25918.49,USD,manual
B0000892,2,2024-12-17,2024-12-17,51410000,M.BENNANI,utility fee,B0000892D,25918.49,USD,manual
B0000893,1,2024-11-23,2024-11-23,450000,M.BENNANI,rent charge,B0000893D,-35810.36,USD,manual
B0000893,2,2024-11-23,2024-11-23,51410000,M.BENNANI,rent charge,B0000893D,35810.36,USD,manual
B0000894,1,2024-09-10,2024-09-10,610000,H.AITLA,supplier invoice,B0000894D,-93002.74,USD,manual
B0000894,2,2024-09-10,2024-09-10,51410000,H.AITLA,supplier invoice,B0000894D,93002.74,USD,manual
B0000895,1,2024-08-15,2024-08-15,610000,IDOC_AUTO,office supplies,B0000895D,-2053.15,USD,system
B0000895,2,2024-08-15,2024-08-15,51410000,IDOC_AUTO,office supplies,B0000895D,2053.15,USD,system
B0000896,1,2024-01-10,2024-01-10,400000,SAP_JOB,supplier invoice,B0000896D,-30765.15,USD,system
B0000896,2,2024-01-10,2024-01-10,51410000,SAP_JOB,supplier invoice,B0000896D,30765.15,USD,system
B0000897,1,2024-04-21,2024-04-21,400000,Z.BERRADA,supplier invoice,B0000897D,-114390.31,USD,manual
B0000897,2,2024-04-21,2024-04-21,51410000,Z.BERRADA,supplier invoice,B0000897D,114390.31,USD,manual
B0000898,1,2024-05-11,2024-05-11,620000,S.ELFASI,service fee,B0000898D,-30021.61,USD,manual
B0000898,2,2024-05-11,2024-05-11,51410000,S.ELFASI,service fee,B0000898D,30021.61,USD,manual
B0000899,1,2024-06-03,2024-06-03,400000,M.BENNANI,utility fee,B0000899D,-13243.66,USD,manual
B0000899,2,2024-06-03,2024-06-03,51410000,M.BENNANI,utility fee,B0000899D,13243.66,USD,manual
B0000900,1,2024-12-03,2024-12-03,420000,WF-BATCH,rent charge,B0000900D,-11805.85,USD,system
B0000900,2,2024-12-03,2024-12-03,51410000,WF-BATCH,rent charge,B0000900D,11805.85,USD,system
B0000901,1,2024-11-20,2024-11-20,620000,S.ELFASI,supplier invoice,B0000901D,-7133.64,USD,manual
B0000901,2,2024-11-20,2024-11-20,51410000,S.ELFASI,supplier invoice,B0000901D,7133.64,USD,manual
B0000902,1,2024-10-21,2024-10-21,420000,WF-BATCH,service fee,B0000902D,-32770.86,USD,system
B0000902,2,2024-10-21,2024-10-21,51410000,WF-BATCH,service fee,B0000902D,32770.86,USD,system
B0000903,1,2024-10-19,2024-10-19,610000,K.MANSOURI,supplier invoice,B0000903D,-11871.15,USD,manual
B0000903,2,2024-10-19,2024-10-19,51410000,K.MANSOURI,supplier invoice,B0000903D,11871.15,USD,manual
B0000904,1,2024-07-02,2024-07-02,450000,M.BENNANI,rent charge,B0000904D,-27487.25,USD,manual
B0000904,2,2024-07-02,2024-07-02,51410000,M.BENNANI,rent charge,B0000904D,27487.25,USD,manual
B0000905,1,2024-02-10,2024-02-10,620000,K.MANSOURI,rent charge,B0000905D,-83738.52,USD,manual
B0000905,2,2024-02-10,2024-02-10,51410000,K.MANSOURI,rent charge,B0000905D,83738.52,USD,manual
B0000906,1,2024-10-05,2024-10-05,610000,K.MANSOURI,rent charge,B0000906D,-20619.50,USD,manual
B0000906,2,2024-10-05,2024-10-05,51410000,K.MANSOURI,rent charge,B0000906D,20619.50,USD,manual
B0000907,1,2024-12-21,2024-12-21,620000,SAP_JOB,office supplies,B0000907D,-26161.27,USD,system
B0000907,2,2024-12-21,2024-12-21,51410000,SAP_JOB,office supplies,B0000907D,26161.27,USD,system
B0000908,1,2024-08-16,2024-08-16,620000,M.BENNANI,utility fee,B0000908D,-33930.44,USD,manual
B0000908,2,2024-08-16,2024-08-16,51410000,M.BENNANI,utility fee,B0000908D,33930.44,USD,manual
B0000909,1,2024-04-03,2024-04-03,400000,Z.BERRADA,utility fee,B0000909D,-8023.55,USD,manual
B0000909,2,2024-04-03,2024-04-03,51410000,Z.BERRADA,utility fee,B0000909D,8023.55,USD,manual
B0000910,1,2024-04-07,2024-04-07,610000,M.BENNANI,service fee,B0000910D,-66464.71,USD,manual
