ENTRY,LINE,POST_DATE,ACCOUNT,USER,DESCR,DOC,AMOUNT,CURRENCY,ENTRY_TYPE
JE003911,2,2026-05-20,4000,SAPUSER,Billing document posting,INV-001323,-7504.74,USD,system
JE003912,1,2026-05-20,1200,SAPUSER,Customer billing,INV-001324,1791.01,USD,system
JE003912,2,2026-05-20,4000,SAPUSER,Customer billing,INV-001324,-1791.01,USD,system
JE003913,1,2026-05-20,1200,SAPUSER,Customer billing,INV-001325,1260.51,USD,system
JE003913,2,2026-05-20,4000,SAPUSER,Customer billing,INV-001325,-1260.51,USD,system
JE003914,1,2026-05-20,1200,SAPUSER,Billing document posting,INV-001326,5495.97,USD,system
JE003914,2,2026-05-20,4000,SAPUSER,Billing document posting,INV-001326,-5495.97,USD,system
JE003915,1,2026-05-20,7000,JONES_M,Travel expense claim,EXP-000673,241.04,USD,manual
JE003915,2,2026-05-20,1000,JONES_M,Travel expense claim,EXP-000673,-241.04,USD,manual
JE003916,1,2026-05-20,7000,JDOE,Travel expense claim,EXP-000674,224.48,USD,manual
JE003916,2,2026-05-20,1000,JDOE,Travel expense claim,EXP-000674,-224.48,USD,manual
JE003917,1,2026-05-20,7000,MARTIN_B,Travel expense claim,EXP-000675,85.53,USD,manual
JE003917,2,2026-05-20,1000,MARTIN_B,Travel expense claim,EXP-000675,-85.53,USD,manual
JE003918,1,2026-05-20,6000,MARTIN_B,Office supplies purchase,EXP-000676,195.94,USD,manual
JE003918,2,2026-05-20,1000,MARTIN_B,Office supplies purchase,EXP-000676,-195.94,USD,manual
JE003919,1,2026-05-20,6000,SMITH_C,Office supplies purchase,EXP-000677,65.49,USD,manual
JE003919,2,2026-05-20,1000,SMITH_C,Office supplies purchase,EXP-000677,-65.49,USD,manual
JE003920,1,2026-05-20,6000,MARTIN_B,Office supplies purchase,EXP-000678,252.01,USD,manual
JE003920,2,2026-05-20,1000,MARTIN_B,Office supplies purchase,EXP-000678,-252.01,USD,manual
JE003921,1,2026-05-20,7000,MARTIN_B,Travel expense claim,EXP-001600,99.61,USD,manual
JE003921,2,2026-05-20,1000,MARTIN_B,Travel expense claim,EXP-001600,-99.61,USD,manual
JE003922,1,2026-05-20,6000,JDOE,Office supplies purchase,EXP-001601,315.56,USD,manual
JE003922,2,2026-05-20,1000,JDOE,Office supplies purchase,EXP-001601,-315.56,USD,manual
JE003923,1,2026-05-21,1200,SAPUSER,Sales invoice,INV-001327,7754.34,USD,system
JE003923,2,2026-05-21,4000,SAPUSER,Sales invoice,INV-001327,-7754.34,USD,system
JE003924,1,2026-05-21,1200,SAPUSER,Billing document posting,INV-001328,4595.49,USD,system
JE003924,2,2026-05-21,4000,SAPUSER,Billing document posting,INV-001328,-4595.49,USD,system
JE003925,1,2026-05-21,1200,SAPUSER,Sales invoice,INV-001329,8183.69,USD,system
JE003925,2,2026-05-21,4000,SAPUSER,Sales invoice,INV-001329,-8183.69,USD,system
JE003926,1,2026-05-21,1200,SAPUSER,Customer billing,INV-001330,7566.33,USD,system
JE003926,2,2026-05-21,4000,SAPUSER,Customer billing,INV-001330,-7566.33,USD,system
JE003927,1,2026-05-21,1200,SAPUSER,Billing document posting,INV-001331,5302.84,USD,system
JE003927,2,2026-05-21,4000,SAPUSER,Billing document posting,INV-001331,-5302.84,USD,system
JE003928,1,2026-05-21,1200,SAPUSER,Sales invoice,INV-001332,2161.37,USD,system
JE003928,2,2026-05-21,4000,SAPUSER,Sales invoice,INV-001332,-2161.37,USD,system
JE003929,1,2026-05-21,1200,SAPUSER,Sales invoice,INV-001333,6045.65,USD,system
JE003929,2,2026-05-21,4000,SAPUSER,Sales invoice,INV-001333,-6045.65,USD,system
JE003930,1,2026-05-21,1200,SAPUSER,Customer billing,INV-001334,7813.71,USD,system
JE003930,2,2026-05-21,4000,SAPUSER,Customer billing,INV-001334,-7813.71,USD,system
JE003931,1,2026-05-21,1200,SAPUSER,Billing document posting,INV-001335,7041.64,USD,system
JE003931,2,2026-05-21,4000,SAPUSER,Billing document posting,INV-001335,-7041.64,USD,system
JE003932,1,2026-05-21,1200,SAPUSER,Sales invoice,INV-001336,4057.14,USD,system
JE003932,2,2026-05-21,4000,SAPUSER,Sales invoice,INV-001336,-4057.14,USD,system
JE003933,1,2026-05-21,1200,SAPUSER,Billing document posting,INV-001337,7872.38,USD,system
JE003933,2,2026-05-21,4000,SAPUSER,Billing document posting,INV-001337,-7872.38,USD,system
JE003934,1,2026-05-21,6000,PEREZ_A,Office supplies purchase,EXP-000679,216.21,USD,manual
JE003934,2,2026-05-21,1000,PEREZ_A,Office supplies purchase,EXP-000679,-216.21,USD,manual
JE003935,1,2026-05-21,6000,PEREZ_A,Office supplies purchase,EXP-000680,189.32,USD,manual
JE003935,2,2026-05-21,1000,PEREZ_A,Office supplies purchase,EXP-000680,-189.32,USD,manual
JE003936,1,2026-05-21,7000,MARTIN_B,Travel expense claim,EXP-001602,467.16,USD,manual
JE003936,2,2026-05-21,1000,MARTIN_B,Travel expense claim,EXP-001602,-467.16,USD,manual
JE003937,1,2026-05-21,6000,SMITH_C,Office supplies purchase,EXP-001603,106.61,USD,manual
JE003937,2,2026-05-21,1000,SMITH_C,Office supplies purchase,EXP-001603,-106.61,USD,manual
JE003938,1,2026-05-21,7000,MARTIN_B,Travel expense claim,EXP-001604,142.30,USD,manual
JE003938,2,2026-05-21,1000,MARTIN_B,Travel expense claim,EXP-001604,-142.30,USD,manual
JE003939,1,2026-05-21,7000,SMITH_C,Travel expense claim,EXP-001605,395.24,USD,manual
JE003939,2,2026-05-21,1000,SMITH_C,Travel expense claim,EXP-001605,-395.24,USD,manual
JE003940,1,2026-05-21,6000,MARTIN_B,Office supplies purchase,EXP-001606,278.58,USD,manual
JE003940,2,2026-05-21,1000,MARTIN_B,Office supplies purchase,EXP-001606,-278.58,USD,manual
JE003941,1,2026-05-21,7000,PEREZ_A,Travel expense claim,EXP-001607,377.31,USD,manual
JE003941,2,2026-05-21,1000,PEREZ_A,Travel expense claim,EXP-001607,-377.31,USD,manual
JE003942,1,2026-05-21,6000,JONES_M,Office supplies purchase,EXP-001608,177.98,USD,manual
JE003942,2,2026-05-21,1000,JONES_M,Office supplies purchase,EXP-001608,-177.98,USD,manual
JE003943,1,2026-05-21,7000,JONES_M,Travel expense claim,EXP-001609,113.79,USD,manual
JE003943,2,2026-05-21,1000,JONES_M,Travel expense claim,EXP-001609,-113.79,USD,manual
JE003944,1,2026-05-21,7000,MARTIN_B,Travel expense claim,EXP-001610,291.20,USD,manual
JE003944,2,2026-05-21,1000,MARTIN_B,Travel expense claim,EXP-001610,-291.20,USD,manual
JE003945,1,2026-05-22,1400,BATCHRUN,Intercompany settlement,IC-0035,1685.58,USD,system
JE003945,2,2026-05-22,2050,BATCHRUN,Intercompany settlement,IC-0035,-1685.58,USD,system
JE003946,1,2026-05-22,1200,SAPUSER,Sales invoice,INV-001338,4003.91,USD,system
JE003946,2,2026-05-22,4000,SAPUSER,Sales invoice,INV-001338,-4003.91,USD,system
JE003947,1,2026-05-22,1200,SAPUSER,Billing document posting,INV-001339,5917.35,USD,system
JE003947,2,2026-05-22,4000,SAPUSER,Billing document posting,INV-001339,-5917.35,USD,system
JE003948,1,2026-05-22,1200,SAPUSER,Billing document posting,INV-001340,7035.13,USD,system
JE003948,2,2026-05-22,4000,SAPUSER,Billing document posting,INV-001340,-7035.13,USD,system
JE003949,1,2026-05-22,1200,SAPUSER,Customer billing,INV-001341,7569.30,USD,system
JE003949,2,2026-05-22,4000,SAPUSER,Customer billing,INV-001341,-7569.30,USD,system
JE003950,1,2026-05-22,1200,SAPUSER,Billing document posting,INV-001342,8171.60,USD,system
JE003950,2,2026-05-22,4000,SAPUSER,Billing document posting,INV-001342,-8171.60,USD,system
JE003951,1,2026-05-22,1200,SAPUSER,Customer billing,INV-001343,1919.05,USD,system
JE003951,2,2026-05-22,4000,SAPUSER,Customer billing,INV-001343,-1919.05,USD,system
JE003952,1,2026-05-22,1200,SAPUSER,Sales invoice,INV-001344,5163.33,USD,system
JE003952,2,2026-05-22,4000,SAPUSER,Sales invoice,INV-001344,-5163.33,USD,system
JE003953,1,2026-05-22,1200,SAPUSER,Billing document posting,INV-001345,1695.15,USD,system
JE003953,2,2026-05-22,4000,SAPUSER,Billing document posting,INV-001345,-1695.15,USD,system
JE003954,1,2026-05-22,1200,SAPUSER,Customer billing,INV-001346,6881.52,USD,system
JE003954,2,2026-05-22,4000,SAPUSER,Customer billing,INV-001346,-6881.52,USD,system
JE003955,1,2026-05-22,6000,PEREZ_A,Office supplies purchase,EXP-001611,257.63,USD,manual
JE003955,2,2026-05-22,1000,PEREZ_A,Office supplies purchase,EXP-001611,-257.63,USD,manual
JE003956,1,2026-05-22,6000,JONES_M,Office supplies purchase,EXP-001612,69.80,USD,manual
JE003956,2,2026-05-22,1000,JONES_M,Office supplies purchase,EXP-001612,-69.80,USD,manual
JE003957,1,2026-05-23,1400,BATCHRUN,Intercompany settlement,IC-0036,5627.50,USD,system
JE003957,2,2026-05-23,2050,BATCHRUN,Intercompany settlement,IC-0036,-5627.50,USD,system
JE003958,1,2026-05-23,1200,SAPUSER,Sales invoice,INV-001347,5846.20,USD,system
JE003958,2,2026-05-23,4000,SAPUSER,Sales invoice,INV-001347,-5846.20,USD,system
JE003959,1,2026-05-23,1200,SAPUSER,Sales invoice,INV-001348,3363.75,USD,system
JE003959,2,2026-05-23,4000,SAPUSER,Sales invoice,INV-001348,-3363.75,USD,system
JE003960,1,2026-05-23,1200,SAPUSER,Customer billing,INV-001349,2853.25,USD,system
JE003960,2,2026-05-23,4000,SAPUSER,Customer billing,INV-001349,-2853.25,USD,system
JE003961,1,2026-05-23,1200,SAPUSER,Sales invoice,INV-001350,6848.98,USD,system
JE003961,2,2026-05-23,4000,SAPUSER,Sales invoice,INV-001350,-6848.98,USD,system
JE003962,1,2026-05-23,1200,SAPUSER,Billing document posting,INV-001351,7803.56,USD,system
JE003962,2,2026-05-23,4000,SAPUSER,Billing document posting,INV-001351,-7803.56,USD,system
JE003963,1,2026-05-23,1200,SAPUSER,Sales invoice,INV-001352,7257.22,USD,system
JE003963,2,2026-05-23,4000,SAPUSER,Sales invoice,INV-001352,-7257.22,USD,system
JE003964,1,2026-05-23,1200,SAPUSER,Billing document posting,INV-001353,6790.31,USD,system
JE003964,2,2026-05-23,4000,SAPUSER,Billing document posting,INV-001353,-6790.31,USD,system
JE003965,1,2026-05-23,1200,SAPUSER,Billing document posting,INV-001354,3285.44,USD,system
JE003965,2,2026-05-23,4000,SAPUSER,Billing document posting,INV-001354,-3285.44,USD,system
JE003966,1,2026-05-23,1200,SAPUSER,Customer billing,INV-001355,5102.42,USD,system
JE003966,2,2026-05-23,4000,SAPUSER,Customer billing,INV-001355,-5102.42,USD,system
JE003967,1,2026-05-23,1200,SAPUSER,Billing document posting,INV-001356,6373.15,USD,system
JE003967,2,2026-05-23,4000,SAPUSER,Billing document posting,INV-001356,-6373.15,USD,system
JE003968,1,2026-05-23,1200,SAPUSER,Customer billing,INV-001357,4126.03,USD,system
JE003968,2,2026-05-23,4000,SAPUSER,Customer billing,INV-001357,-4126.03,USD,system
JE003969,1,2026-05-23,1200,SAPUSER,Customer billing,INV-001358,8116.81,USD,system
JE003969,2,2026-05-23,4000,SAPUSER,Customer billing,INV-001358,-8116.81,USD,system
JE003970,1,2026-05-23,1200,SAPUSER,Customer billing,INV-001359,5473.57,USD,system
JE003970,2,2026-05-23,4000,SAPUSER,Customer billing,INV-001359,-5473.57,USD,system
JE003971,1,2026-05-23,1200,SAPUSER,Billing document posting,INV-001360,3683.44,USD,system
JE003971,2,2026-05-23,4000,SAPUSER,Billing document posting,INV-001360,-3683.44,USD,system
JE003972,1,2026-05-23,7000,SMITH_C,Travel expense claim,EXP-000681,242.88,USD,manual
JE003972,2,2026-05-23,1000,SMITH_C,Travel expense claim,EXP-000681,-242.88,USD,manual
JE003973,1,2026-05-23,7000,MARTIN_B,Travel expense claim,EXP-000682,70.35,USD,manual
JE003973,2,2026-05-23,1000,MARTIN_B,Travel expense claim,EXP-000682,-70.35,USD,manual
JE003974,1,2026-05-23,6000,MARTIN_B,Office supplies purchase,EXP-000683,113.51,USD,manual
JE003974,2,2026-05-23,1000,MARTIN_B,Office supplies purchase,EXP-000683,-113.51,USD,manual
JE003975,1,2026-05-23,7000,PEREZ_A,Travel expense claim,EXP-000684,268.98,USD,manual
JE003975,2,2026-05-23,1000,PEREZ_A,Travel expense claim,EXP-000684,-268.98,USD,manual
JE003976,1,2026-05-23,6000,PEREZ_A,Office supplies purchase,EXP-001613,319.51,USD,manual
JE003976,2,2026-05-23,1000,PEREZ_A,Office supplies purchase,EXP-001613,-319.51,USD,manual
JE003977,1,2026-05-23,6000,PEREZ_A,Office supplies purchase,EXP-001614,175.29,USD,manual
JE003977,2,2026-05-23,1000,PEREZ_A,Office supplies purchase,EXP-001614,-175.29,USD,manual
JE003978,1,2026-05-23,6000,PEREZ_A,Office supplies purchase,EXP-001615,454.01,USD,manual
JE003978,2,2026-05-23,1000,PEREZ_A,Office supplies purchase,EXP-001615,-454.01,USD,manual
JE003979,1,2026-05-23,7000,PEREZ_A,Travel expense claim,EXP-001616,231.66,USD,manual
JE003979,2,2026-05-23,1000,PEREZ_A,Travel expense claim,EXP-001616,-231.66,USD,manual
JE003980,1,2026-05-23,7000,SMITH_C,Travel expense claim,EXP-001617,360.42,USD,manual
JE003980,2,2026-05-23,1000,SMITH_C,Travel expense claim,EXP-001617,-360.42,USD,manual
JE003981,1,2026-05-23,6000,JONES_M,Office supplies purchase,EXP-001618,151.31,USD,manual
JE003981,2,2026-05-23,1000,JONES_M,Office supplies purchase,EXP-001618,-151.31,USD,manual
JE003982,1,2026-05-24,1200,SAPUSER,Sales invoice,INV-001361,2522.63,USD,system
JE003982,2,2026-05-24,4000,SAPUSER,Sales invoice,INV-001361,-2522.63,USD,system
JE003983,1,2026-05-24,1200,SAPUSER,Customer billing,INV-001362,2799.37,USD,system
JE003983,2,2026-05-24,4000,SAPUSER,Customer billing,INV-001362,-2799.37,USD,system
JE003984,1,2026-05-24,1200,SAPUSER,Billing document posting,INV-001363,6046.12,USD,system
JE003984,2,2026-05-24,4000,SAPUSER,Billing document posting,INV-001363,-6046.12,USD,system
JE003985,1,2026-05-24,1200,SAPUSER,Sales invoice,INV-001364,2194.33,USD,system
JE003985,2,2026-05-24,4000,SAPUSER,Sales invoice,INV-001364,-2194.33,USD,system
JE003986,1,2026-05-24,1200,SAPUSER,Sales invoice,INV-001365,3212.55,USD,system
JE003986,2,2026-05-24,4000,SAPUSER,Sales invoice,INV-001365,-3212.55,USD,system
JE003987,1,2026-05-24,1200,SAPUSER,Customer billing,INV-001366,5356.76,USD,system
JE003987,2,2026-05-24,4000,SAPUSER,Customer billing,INV-001366,-5356.76,USD,system
JE003988,1,2026-05-24,1200,SAPUSER,Sales invoice,INV-001367,2986.24,USD,system
JE003988,2,2026-05-24,4000,SAPUSER,Sales invoice,INV-001367,-2986.24,USD,system
JE003989,1,2026-05-24,1200,SAPUSER,Sales invoice,INV-001368,3114.51,USD,system
JE003989,2,2026-05-24,4000,SAPUSER,Sales invoice,INV-001368,-3114.51,USD,system
JE003990,1,2026-05-24,1200,SAPUSER,Billing document posting,INV-001369,2130.18,USD,system
JE003990,2,2026-05-24,4000,SAPUSER,Billing document posting,INV-001369,-2130.18,USD,system
JE003991,1,2026-05-24,1200,SAPUSER,Sales invoice,INV-001370,1348.36,USD,system
JE003991,2,2026-05-24,4000,SAPUSER,Sales invoice,INV-001370,-1348.36,USD,system
JE003992,1,2026-05-24,6000,PEREZ_A,Office supplies purchase,EXP-000685,413.40,USD,manual
JE003992,2,2026-05-24,1000,PEREZ_A,Office supplies purchase,EXP-000685,-413.40,USD,manual
JE003993,1,2026-05-24,6000,JDOE,Office supplies purchase,EXP-000686,454.30,USD,manual
JE003993,2,2026-05-24,1000,JDOE,Office supplies purchase,EXP-000686,-454.30,USD,manual
JE003994,1,2026-05-24,7000,MARTIN_B,Travel expense claim,EXP-000687,389.25,USD,manual
JE003994,2,2026-05-24,1000,MARTIN_B,Travel expense claim,EXP-000687,-389.25,USD,manual
JE003995,1,2026-05-24,7000,JONES_M,Travel expense claim,EXP-000688,65.57,USD,manual
JE003995,2,2026-05-24,1000,JONES_M,Travel expense claim,EXP-000688,-65.57,USD,manual
JE003996,1,2026-05-24,6000,JDOE,Office supplies purchase,EXP-000689,262.74,USD,manual
JE003996,2,2026-05-24,1000,JDOE,Office supplies purchase,EXP-000689,-262.74,USD,manual
JE003997,1,2026-05-24,7000,SMITH_C,Travel expense claim,EXP-001619,314.90,USD,manual
JE003997,2,2026-05-24,1000,SMITH_C,Travel expense claim,EXP-001619,-314.90,USD,manual
JE003998,1,2026-05-24,6000,JDOE,Office supplies purchase,EXP-001620,131.31,USD,manual
JE003998,2,2026-05-24,1000,JDOE,Office supplies purchase,EXP-001620,-131.31,USD,manual
JE003999,1,2026-05-24,7000,JONES_M,Travel expense claim,EXP-001621,176.18,USD,manual
JE003999,2,2026-05-24,1000,JONES_M,Travel expense claim,EXP-001621,-176.18,USD,manual
JE004000,1,2026-05-24,7000,JDOE,Travel expense claim,EXP-001622,409.27,USD,manual
JE004000,2,2026-05-24,1000,JDOE,Travel expense claim,EXP-001622,-409.27,USD,manual
JE004001,1,2026-05-24,7000,SMITH_C,Travel expense claim,EXP-001623,118.59,USD,manual
JE004001,2,2026-05-24,1000,SMITH_C,Travel expense claim,EXP-001623,-118.59,USD,manual
JE004002,1,2026-05-24,7000,JONES_M,Travel expense claim,EXP-001624,102.54,USD,manual
JE004002,2,2026-05-24,1000,JONES_M,Travel expense claim,EXP-001624,-102.54,USD,manual
JE004003,1,2026-05-25,1200,SAPUSER,Sales invoice,INV-001371,7465.98,USD,system
JE004003,2,2026-05-25,4000,SAPUSER,Sales invoice,INV-001371,-7465.98,USD,system
JE004004,1,2026-05-25,1200,SAPUSER,Sales invoice,INV-001372,2791.60,USD,system
JE004004,2,2026-05-25,4000,SAPUSER,Sales invoice,INV-001372,-2791.60,USD,system
JE004005,1,2026-05-25,1200,SAPUSER,Sales invoice,INV-001373,2167.48,USD,system
JE004005,2,2026-05-25,4000,SAPUSER,Sales invoice,INV-001373,-2167.48,USD,system
JE004006,1,2026-05-25,1200,SAPUSER,Sales invoice,INV-001374,1583.08,USD,system
JE004006,2,2026-05-25,4000,SAPUSER,Sales invoice,INV-001374,-1583.08,USD,system
JE004007,1,2026-05-25,1200,SAPUSER,Customer billing,INV-001375,5309.65,USD,system
JE004007,2,2026-05-25,4000,SAPUSER,Customer billing,INV-001375,-5309.65,USD,system
JE004008,1,2026-05-25,1200,SAPUSER,Customer billing,INV-001376,2204.46,USD,system
JE004008,2,2026-05-25,4000,SAPUSER,Customer billing,INV-001376,-2204.46,USD,system
JE004009,1,2026-05-25,1200,SAPUSER,Customer billing,INV-001377,6858.91,USD,system
JE004009,2,2026-05-25,4000,SAPUSER,Customer billing,INV-001377,-6858.91,USD,system
JE004010,1,2026-05-25,1200,SAPUSER,Customer billing,INV-001378,4542.85,USD,system
JE004010,2,2026-05-25,4000,SAPUSER,Customer billing,INV-001378,-4542.85,USD,system
JE004011,1,2026-05-25,1200,SAPUSER,Customer billing,INV-001379,6617.48,USD,system
JE004011,2,2026-05-25,4000,SAPUSER,Customer billing,INV-001379,-6617.48,USD,system
JE004012,1,2026-05-25,7000,JONES_M,Travel expense claim,EXP-000690,64.27,USD,manual
JE004012,2,2026-05-25,1000,JONES_M,Travel expense claim,EXP-000690,-64.27,USD,manual
JE004013,1,2026-05-25,7000,MARTIN_B,Travel expense claim,EXP-000691,420.01,USD,manual
JE004013,2,2026-05-25,1000,MARTIN_B,Travel expense claim,EXP-000691,-420.01,USD,manual
JE004014,1,2026-05-25,6000,SMITH_C,Office supplies purchase,EXP-000692,368.30,USD,manual
JE004014,2,2026-05-25,1000,SMITH_C,Office supplies purchase,EXP-000692,-368.30,USD,manual
JE004015,1,2026-05-25,6000,JONES_M,Office supplies purchase,EXP-000693,124.92,USD,manual
JE004015,2,2026-05-25,1000,JONES_M,Office supplies purchase,EXP-000693,-124.92,USD,manual
JE004016,1,2026-05-25,6000,SMITH_C,Office supplies purchase,EXP-000694,186.17,USD,manual
JE004016,2,2026-05-25,1000,SMITH_C,Office supplies purchase,EXP-000694,-186.17,USD,manual
JE004017,1,2026-05-25,6000,PEREZ_A,Office supplies purchase,EXP-000695,334.96,USD,manual
JE004017,2,2026-05-25,1000,PEREZ_A,Office supplies purchase,EXP-000695,-334.96,USD,manual
JE004018,1,2026-05-25,7000,JONES_M,Travel expense claim,EXP-000696,107.01,USD,manual
JE004018,2,2026-05-25,1000,JONES_M,Travel expense claim,EXP-000696,-107.01,USD,manual
JE004019,1,2026-05-25,7000,PEREZ_A,Travel expense claim,EXP-000697,345.88,USD,manual
JE004019,2,2026-05-25,1000,PEREZ_A,Travel expense claim,EXP-000697,-345.88,USD,manual
JE004020,1,2026-05-25,7000,JONES_M,Travel expense claim,EXP-000698,141.86,USD,manual
JE004020,2,2026-05-25,1000,JONES_M,Travel expense claim,EXP-000698,-141.86,USD,manual
JE004021,1,2026-05-25,7000,PEREZ_A,Travel expense claim,EXP-001625,160.54,USD,manual
JE004021,2,2026-05-25,1000,PEREZ_A,Travel expense claim,EXP-001625,-160.54,USD,manual
JE004022,1,2026-05-25,7000,JDOE,Travel expense claim,EXP-001626,192.51,USD,manual
JE004022,2,2026-05-25,1000,JDOE,Travel expense claim,EXP-001626,-192.51,USD,manual
JE004023,1,2026-05-26,5000,WF-BATCH,Payroll posting run 2026-05,PR-202605,254200.00,USD,system
JE004023,2,2026-05-26,2100,WF-BATCH,Payroll posting run 2026-05,PR-202605,-140500.00,USD,system
JE004023,3,2026-05-26,2100,WF-BATCH,Payroll posting run 2026-05,PR-202605,-57600.00,USD,system
JE004023,4,2026-05-26,2100,WF-BATCH,Payroll posting run 2026-05,PR-202605,-35700.00,USD,system
JE004023,5,2026-05-26,2100,WF-BATCH,Payroll posting run 2026-05,PR-202605,-20400.00,USD,system
JE004024,1,2026-05-26,1200,SAPUSER,Billing document posting,INV-001380,6957.93,USD,system
JE004024,2,2026-05-26,4000,SAPUSER,Billing document posting,INV-001380,-6957.93,USD,system
JE004025,1,2026-05-26,1200,SAPUSER,Billing document posting,INV-001381,2621.60,USD,system
JE004025,2,2026-05-26,4000,SAPUSER,Billing document posting,INV-001381,-2621.60,USD,system
JE004026,1,2026-05-26,1200,SAPUSER,Billing document posting,INV-001382,6702.86,USD,system
JE004026,2,2026-05-26,4000,SAPUSER,Billing document posting,INV-001382,-6702.86,USD,system
JE004027,1,2026-05-26,1200,SAPUSER,Billing document posting,INV-001383,5185.15,USD,system
JE004027,2,2026-05-26,4000,SAPUSER,Billing document posting,INV-001383,-5185.15,USD,system
JE004028,1,2026-05-26,1200,SAPUSER,Sales invoice,INV-001384,4417.96,USD,system
JE004028,2,2026-05-26,4000,SAPUSER,Sales invoice,INV-001384,-4417.96,USD,system
JE004029,1,2026-05-26,1200,SAPUSER,Billing document posting,INV-001385,3659.83,USD,system
JE004029,2,2026-05-26,4000,SAPUSER,Billing document posting,INV-001385,-3659.83,USD,system
JE004030,1,2026-05-26,1200,SAPUSER,Sales invoice,INV-001386,5651.34,USD,system
JE004030,2,2026-05-26,4000,SAPUSER,Sales invoice,INV-001386,-5651.34,USD,system
JE004031,1,2026-05-26,7000,SMITH_C,Travel expense claim,EXP-000699,373.32,USD,manual
JE004031,2,2026-05-26,1000,SMITH_C,Travel expense claim,EXP-000699,-373.32,USD,manual
JE004032,1,2026-05-26,7000,PEREZ_A,Travel expense claim,EXP-000700,66.28,USD,manual
JE004032,2,2026-05-26,1000,PEREZ_A,Travel expense claim,EXP-000700,-66.28,USD,manual
JE004033,1,2026-05-26,7000,PEREZ_A,Travel expense claim,EXP-000701,103.65,USD,manual
JE004033,2,2026-05-26,1000,PEREZ_A,Travel expense claim,EXP-000701,-103.65,USD,manual
JE004034,1,2026-05-26,6000,SMITH_C,Office supplies purchase,EXP-000702,345.52,USD,manual
JE004034,2,2026-05-26,1000,SMITH_C,Office supplies purchase,EXP-000702,-345.52,USD,manual
JE004035,1,2026-05-26,7000,SMITH_C,Travel expense claim,EXP-000703,313.05,USD,manual
JE004035,2,2026-05-26,1000,SMITH_C,Travel expense claim,EXP-000703,-313.05,USD,manual
JE004036,1,2026-05-26,6000,JONES_M,Office supplies purchase,EXP-001627,441.71,USD,manual
JE004036,2,2026-05-26,1000,JONES_M,Office supplies purchase,EXP-001627,-441.71,USD,manual
JE004037,1,2026-05-26,7000,JONES_M,Travel expense claim,EXP-001628,100.79,USD,manual
JE004037,2,2026-05-26,1000,JONES_M,Travel expense claim,EXP-001628,-100.79,USD,manual
JE004038,1,2026-05-27,1200,SAPUSER,Customer billing,INV-001387,1760.08,USD,system
JE004038,2,2026-05-27,4000,SAPUSER,Customer billing,INV-001387,-1760.08,USD,system
JE004039,1,2026-05-27,1200,SAPUSER,Billing document posting,INV-001388,2231.37,USD,system
JE004039,2,2026-05-27,4000,SAPUSER,Billing document posting,INV-001388,-2231.37,USD,system
JE004040,1,2026-05-27,1200,SAPUSER,Customer billing,INV-001389,8590.95,USD,system
JE004040,2,2026-05-27,4000,SAPUSER,Customer billing,INV-001389,-8590.95,USD,system
JE004041,1,2026-05-27,1200,SAPUSER,Billing document posting,INV-001390,7339.91,USD,system
JE004041,2,2026-05-27,4000,SAPUSER,Billing document posting,INV-001390,-7339.91,USD,system
JE004042,1,2026-05-27,1200,SAPUSER,Sales invoice,INV-001391,5973.86,USD,system
JE004042,2,2026-05-27,4000,SAPUSER,Sales invoice,INV-001391,-5973.86,USD,system
JE004043,1,2026-05-27,1200,SAPUSER,Sales invoice,INV-001392,5650.24,USD,system
JE004043,2,2026-05-27,4000,SAPUSER,Sales invoice,INV-001392,-5650.24,USD,system
JE004044,1,2026-05-27,1200,SAPUSER,Customer billing,INV-001393,3010.72,USD,system
JE004044,2,2026-05-27,4000,SAPUSER,Customer billing,INV-001393,-3010.72,USD,system
JE004045,1,2026-05-27,1200,SAPUSER,Customer billing,INV-001394,5803.24,USD,system
JE004045,2,2026-05-27,4000,SAPUSER,Customer billing,INV-001394,-5803.24,USD,system
JE004046,1,2026-05-27,1200,SAPUSER,Customer billing,INV-001395,2445.61,USD,system
JE004046,2,2026-05-27,4000,SAPUSER,Customer billing,INV-001395,-2445.61,USD,system
JE004047,1,2026-05-27,1200,SAPUSER,Customer billing,INV-001396,4871.67,USD,system
JE004047,2,2026-05-27,4000,SAPUSER,Customer billing,INV-001396,-4871.67,USD,system
JE004048,1,2026-05-27,1200,SAPUSER,Sales invoice,INV-001397,3782.78,USD,system
JE004048,2,2026-05-27,4000,SAPUSER,Sales invoice,INV-001397,-3782.78,USD,system
JE004049,1,2026-05-27,1200,SAPUSER,Sales invoice,INV-001398,1715.23,USD,system
JE004049,2,2026-05-27,4000,SAPUSER,Sales invoice,INV-001398,-1715.23,USD,system
JE004050,1,2026-05-27,1200,SAPUSER,Customer billing,INV-001399,2402.78,USD,system
JE004050,2,2026-05-27,4000,SAPUSER,Customer billing,INV-001399,-2402.78,USD,system
JE004051,1,2026-05-27,6000,SMITH_C,Office supplies purchase,EXP-000704,181.65,USD,manual
JE004051,2,2026-05-27,1000,SMITH_C,Office supplies purchase,EXP-000704,-181.65,USD,manual
JE004052,1,2026-05-27,7000,JDOE,Travel expense claim,EXP-000705,295.94,USD,manual
JE004052,2,2026-05-27,1000,JDOE,Travel expense claim,EXP-000705,-295.94,USD,manual
JE004053,1,2026-05-27,6000,JDOE,Office supplies purchase,EXP-000706,416.58,USD,manual
