REF,LINE,DATE,DOCDAT,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0008431,1,2024-09-25,2024-09-25,610000,H.AITLA,service fee,B0008431D,-28262.03,USD,manual
B0008431,2,2024-09-25,2024-09-25,51410000,H.AITLA,service fee,B0008431D,28262.03,USD,manual
B0008432,1,2024-09-05,2024-09-05,620000,S.ELFASI,utility fee,B0008432D,-27769.30,USD,manual
B0008432,2,2024-09-05,2024-09-05,51410000,S.ELFASI,utility fee,B0008432D,27769.30,USD,manual
B0008433,1,2024-05-08,2024-05-08,610000,K.MANSOURI,rent charge,B0008433D,-29522.51,USD,manual
B0008433,2,2024-05-08,2024-05-08,51410000,K.MANSOURI,rent charge,B0008433D,29522.51,USD,manual
B0008434,1,2024-03-16,2024-03-16,620000,Z.BERRADA,utility fee,B0008434D,-70433.06,USD,manual
B0008434,2,2024-03-16,2024-03-16,51410000,Z.BERRADA,utility fee,B0008434D,70433.06,USD,manual
B0008435,1,2024-05-25,2024-05-25,450000,S.ELFASI,utility fee,B0008435D,-3302.33,USD,manual
B0008435,2,2024-05-25,2024-05-25,51410000,S.ELFASI,utility fee,B0008435D,3302.33,USD,manual
B0008436,1,2024-06-21,2024-06-21,450000,K.MANSOURI,supplier invoice,B0008436D,-13060.16,USD,manual
B0008436,2,2024-06-21,2024-06-21,51410000,K.MANSOURI,supplier invoice,B0008436D,13060.16,USD,manual
B0008437,1,2024-02-25,2024-02-25,450000,K.MANSOURI,utility fee,B0008437D,-58384.65,USD,manual
B0008437,2,2024-02-25,2024-02-25,51410000,K.MANSOURI,utility fee,B0008437D,58384.65,USD,manual
B0008438,1,2024-10-24,2024-10-24,450000,Z.BERRADA,service fee,B0008438D,-24022.99,USD,manual
B0008438,2,2024-10-24,2024-10-24,51410000,Z.BERRADA,service fee,B0008438D,24022.99,USD,manual
B0008439,1,2024-08-06,2024-08-06,450000,S.ELFASI,service fee,B0008439D,-15403.29,USD,manual
B0008439,2,2024-08-06,2024-08-06,51410000,S.ELFASI,service fee,B0008439D,15403.29,USD,manual
B0008440,1,2024-03-21,2024-03-21,420000,Z.BERRADA,utility fee,B0008440D,-13315.88,USD,manual
B0008440,2,2024-03-21,2024-03-21,51410000,Z.BERRADA,utility fee,B0008440D,13315.88,USD,manual
B0008441,1,2024-08-05,2024-08-05,610000,Z.BERRADA,service fee,B0008441D,-23661.37,USD,manual
B0008441,2,2024-08-05,2024-08-05,51410000,Z.BERRADA,service fee,B0008441D,23661.37,USD,manual
B0008442,1,2024-04-13,2024-04-13,620000,H.AITLA,utility fee,B0008442D,-35635.15,USD,manual
B0008442,2,2024-04-13,2024-04-13,51410000,H.AITLA,utility fee,B0008442D,35635.15,USD,manual
B0008443,1,2024-05-13,2024-05-13,620000,H.AITLA,supplier invoice,B0008443D,-110587.34,USD,manual
B0008443,2,2024-05-13,2024-05-13,51410000,H.AITLA,supplier invoice,B0008443D,110587.34,USD,manual
B0008444,1,2024-05-22,2024-05-22,450000,H.AITLA,supplier invoice,B0008444D,-103059.62,USD,manual
B0008444,2,2024-05-22,2024-05-22,51410000,H.AITLA,supplier invoice,B0008444D,103059.62,USD,manual
B0008445,1,2024-03-20,2024-03-20,620000,H.AITLA,office supplies,B0008445D,-20311.63,USD,manual
B0008445,2,2024-03-20,2024-03-20,51410000,H.AITLA,office supplies,B0008445D,20311.63,USD,manual
B0008446,1,2024-06-15,2024-06-15,420000,S.ELFASI,office supplies,B0008446D,-26874.02,USD,manual
B0008446,2,2024-06-15,2024-06-15,51410000,S.ELFASI,office supplies,B0008446D,26874.02,USD,manual
B0008447,1,2024-12-22,2024-12-22,400000,K.MANSOURI,office supplies,B0008447D,-25481.09,USD,manual
B0008447,2,2024-12-22,2024-12-22,51410000,K.MANSOURI,office supplies,B0008447D,25481.09,USD,manual
B0008448,1,2024-07-22,2024-07-22,450000,S.ELFASI,supplier invoice,B0008448D,-15355.21,USD,manual
B0008448,2,2024-07-22,2024-07-22,51410000,S.ELFASI,supplier invoice,B0008448D,15355.21,USD,manual
B0008449,1,2024-10-09,2024-10-09,450000,K.MANSOURI,utility fee,B0008449D,-73996.66,USD,manual
B0008449,2,2024-10-09,2024-10-09,51410000,K.MANSOURI,utility fee,B0008449D,73996.66,USD,manual
B0008450,1,2024-11-22,2024-11-22,450000,K.MANSOURI,supplier invoice,B0008450D,-87483.32,USD,manual
B0008450,2,2024-11-22,2024-11-22,51410000,K.MANSOURI,supplier invoice,B0008450D,87483.32,USD,manual
B0008451,1,2024-06-22,2024-06-22,620000,IDOC_AUTO,rent charge,B0008451D,-71161.50,USD,system
B0008451,2,2024-06-22,2024-06-22,51410000,IDOC_AUTO,rent charge,B0008451D,71161.50,USD,system
B0008452,1,2024-10-01,2024-10-01,420000,M.BENNANI,service fee,B0008452D,-91421.99,USD,manual
B0008452,2,2024-10-01,2024-10-01,51410000,M.BENNANI,service fee,B0008452D,91421.99,USD,manual
B0008453,1,2024-05-01,2024-05-01,450000,Z.BERRADA,utility fee,B0008453D,-118715.67,USD,manual
B0008453,2,2024-05-01,2024-05-01,51410000,Z.BERRADA,utility fee,B0008453D,118715.67,USD,manual
B0008454,1,2024-10-22,2024-10-22,400000,H.AITLA,office supplies,B0008454D,-22827.37,USD,manual
B0008454,2,2024-10-22,2024-10-22,51410000,H.AITLA,office supplies,B0008454D,22827.37,USD,manual
B0008455,1,2024-10-10,2024-10-10,620000,K.MANSOURI,rent charge,B0008455D,-39645.62,USD,manual
B0008455,2,2024-10-10,2024-10-10,51410000,K.MANSOURI,rent charge,B0008455D,39645.62,USD,manual
B0008456,1,2024-07-26,2024-07-26,450000,IDOC_AUTO,rent charge,B0008456D,-10648.84,USD,system
B0008456,2,2024-07-26,2024-07-26,51410000,IDOC_AUTO,rent charge,B0008456D,10648.84,USD,system
B0008457,1,2024-04-25,2024-04-25,620000,Z.BERRADA,office supplies,B0008457D,-59261.95,USD,manual
B0008457,2,2024-04-25,2024-04-25,51410000,Z.BERRADA,office supplies,B0008457D,59261.95,USD,manual
B0008458,1,2024-04-15,2024-04-15,620000,S.ELFASI,utility fee,B0008458D,-32488.18,USD,manual
B0008458,2,2024-04-15,2024-04-15,51410000,S.ELFASI,utility fee,B0008458D,32488.18,USD,manual
B0008459,1,2024-08-16,2024-08-16,620000,K.MANSOURI,supplier invoice,B0008459D,-22775.25,USD,manual
B0008459,2,2024-08-16,2024-08-16,51410000,K.MANSOURI,supplier invoice,B0008459D,22775.25,USD,manual
B0008460,1,2024-02-23,2024-02-23,420000,Z.BERRADA,office supplies,B0008460D,-3262.30,USD,manual
B0008460,2,2024-02-23,2024-02-23,51410000,Z.BERRADA,office supplies,B0008460D,3262.30,USD,manual
B0008461,1,2024-03-08,2024-03-08,400000,M.BENNANI,rent charge,B0008461D,-9291.41,USD,manual
B0008461,2,2024-03-08,2024-03-08,51410000,M.BENNANI,rent charge,B0008461D,9291.41,USD,manual
B0008462,1,2024-09-24,2024-09-24,420000,M.BENNANI,utility fee,B0008462D,-13167.85,USD,manual
B0008462,2,2024-09-24,2024-09-24,51410000,M.BENNANI,utility fee,B0008462D,13167.85,USD,manual
B0008463,1,2024-02-10,2024-02-10,420000,K.MANSOURI,office supplies,B0008463D,-34117.96,USD,manual
B0008463,2,2024-02-10,2024-02-10,51410000,K.MANSOURI,office supplies,B0008463D,34117.96,USD,manual
B0008464,1,2024-07-16,2024-07-16,450000,K.MANSOURI,utility fee,B0008464D,-24378.42,USD,manual
B0008464,2,2024-07-16,2024-07-16,51410000,K.MANSOURI,utility fee,B0008464D,24378.42,USD,manual
B0008465,1,2024-02-20,2024-02-20,420000,Z.BERRADA,rent charge,B0008465D,-4543.29,USD,manual
B0008465,2,2024-02-20,2024-02-20,51410000,Z.BERRADA,rent charge,B0008465D,4543.29,USD,manual
B0008466,1,2024-07-13,2024-07-13,420000,Z.BERRADA,rent charge,B0008466D,-31102.38,USD,manual
B0008466,2,2024-07-13,2024-07-13,51410000,Z.BERRADA,rent charge,B0008466D,31102.38,USD,manual
B0008467,1,2024-08-04,2024-08-04,400000,H.AITLA,utility fee,B0008467D,-23000.89,USD,manual
B0008467,2,2024-08-04,2024-08-04,51410000,H.AITLA,utility fee,B0008467D,23000.89,USD,manual
B0008468,1,2024-09-18,2024-09-18,450000,H.AITLA,service fee,B0008468D,-20752.00,USD,manual
B0008468,2,2024-09-18,2024-09-18,51410000,H.AITLA,service fee,B0008468D,20752.00,USD,manual
B0008469,1,2024-11-09,2024-11-09,420000,H.AITLA,service fee,B0008469D,-12441.02,USD,manual
B0008469,2,2024-11-09,2024-11-09,51410000,H.AITLA,service fee,B0008469D,12441.02,USD,manual
B0008470,1,2024-02-18,2024-02-18,620000,K.MANSOURI,supplier invoice,B0008470D,-12056.65,USD,manual
B0008470,2,2024-02-18,2024-02-18,51410000,K.MANSOURI,supplier invoice,B0008470D,12056.65,USD,manual
B0008471,1,2024-08-03,2024-08-03,400000,H.AITLA,utility fee,B0008471D,-39940.28,USD,manual
B0008471,2,2024-08-03,2024-08-03,51410000,H.AITLA,utility fee,B0008471D,39940.28,USD,manual
B0008472,1,2024-01-12,2024-01-12,620000,S.ELFASI,rent charge,B0008472D,-29120.48,USD,manual
B0008472,2,2024-01-12,2024-01-12,51410000,S.ELFASI,rent charge,B0008472D,29120.48,USD,manual
B0008473,1,2024-01-06,2024-01-06,400000,H.AITLA,office supplies,B0008473D,-2069.54,USD,manual
B0008473,2,2024-01-06,2024-01-06,51410000,H.AITLA,office supplies,B0008473D,2069.54,USD,manual
B0008474,1,2024-03-02,2024-03-02,610000,Z.BERRADA,supplier invoice,B0008474D,-13840.82,USD,manual
B0008474,2,2024-03-02,2024-03-02,51410000,Z.BERRADA,supplier invoice,B0008474D,13840.82,USD,manual
B0008475,1,2024-08-20,2024-08-20,420000,Z.BERRADA,utility fee,B0008475D,-27679.02,USD,manual
B0008475,2,2024-08-20,2024-08-20,51410000,Z.BERRADA,utility fee,B0008475D,27679.02,USD,manual
B0008476,1,2024-05-13,2024-05-13,620000,M.BENNANI,supplier invoice,B0008476D,-28126.37,USD,manual
B0008476,2,2024-05-13,2024-05-13,51410000,M.BENNANI,supplier invoice,B0008476D,28126.37,USD,manual
B0008477,1,2024-01-12,2024-01-12,400000,K.MANSOURI,utility fee,B0008477D,-27011.84,USD,manual
B0008477,2,2024-01-12,2024-01-12,51410000,K.MANSOURI,utility fee,B0008477D,27011.84,USD,manual
B0008478,1,2024-04-26,2024-04-26,610000,WF-BATCH,supplier invoice,B0008478D,-19542.39,USD,system
B0008478,2,2024-04-26,2024-04-26,51410000,WF-BATCH,supplier invoice,B0008478D,19542.39,USD,system
B0008479,1,2024-08-11,2024-08-11,420000,IDOC_AUTO,utility fee,B0008479D,-9317.07,USD,system
B0008479,2,2024-08-11,2024-08-11,51410000,IDOC_AUTO,utility fee,B0008479D,9317.07,USD,system
B0008480,1,2024-04-23,2024-04-23,420000,IDOC_AUTO,supplier invoice,B0008480D,-19420.67,USD,system
B0008480,2,2024-04-23,2024-04-23,51410000,IDOC_AUTO,supplier invoice,B0008480D,19420.67,USD,system
B0008481,1,2024-05-02,2024-05-02,400000,M.BENNANI,office supplies,B0008481D,-28749.95,USD,manual
B0008481,2,2024-05-02,2024-05-02,51410000,M.BENNANI,office supplies,B0008481D,28749.95,USD,manual
B0008482,1,2024-03-01,2024-03-01,620000,WF-BATCH,office supplies,B0008482D,-47682.60,USD,system
B0008482,2,2024-03-01,2024-03-01,51410000,WF-BATCH,office supplies,B0008482D,47682.60,USD,system
B0008483,1,2024-09-19,2024-09-19,400000,Z.BERRADA,supplier invoice,B0008483D,-26416.74,USD,manual
B0008483,2,2024-09-19,2024-09-19,51410000,Z.BERRADA,supplier invoice,B0008483D,26416.74,USD,manual
B0008484,1,2024-05-25,2024-05-25,450000,S.ELFASI,rent charge,B0008484D,-118711.22,USD,manual
B0008484,2,2024-05-25,2024-05-25,51410000,S.ELFASI,rent charge,B0008484D,118711.22,USD,manual
B0008485,1,2024-06-18,2024-06-18,450000,Z.BERRADA,service fee,B0008485D,-63670.40,USD,manual
B0008485,2,2024-06-18,2024-06-18,51410000,Z.BERRADA,service fee,B0008485D,63670.40,USD,manual
B0008486,1,2024-10-14,2024-10-14,620000,S.ELFASI,supplier invoice,B0008486D,-18633.85,USD,manual
B0008486,2,2024-10-14,2024-10-14,51410000,S.ELFASI,supplier invoice,B0008486D,18633.85,USD,manual
B0008487,1,2024-04-14,2024-04-14,620000,S.ELFASI,utility fee,B0008487D,-28547.05,USD,manual
B0008487,2,2024-04-14,2024-04-14,51410000,S.ELFASI,utility fee,B0008487D,28547.05,USD,manual
B0008488,1,2024-02-01,2024-02-01,420000,Z.BERRADA,service fee,B0008488D,-9065.54,USD,manual
B0008488,2,2024-02-01,2024-02-01,51410000,Z.BERRADA,service fee,B0008488D,9065.54,USD,manual
B0008489,1,2024-08-01,2024-08-01,420000,H.AITLA,utility fee,B0008489D,-248684.05,USD,manual
B0008489,2,2024-08-01,2024-08-01,51410000,H.AITLA,utility fee,B0008489D,248684.05,USD,manual
B0008490,1,2024-10-11,2024-10-11,620000,M.BENNANI,rent charge,B0008490D,-26012.22,USD,manual
B0008490,2,2024-10-11,2024-10-11,51410000,M.BENNANI,rent charge,B0008490D,26012.22,USD,manual
B0008491,1,2024-08-18,2024-08-18,620000,IDOC_AUTO,rent charge,B0008491D,-6389.76,USD,system
B0008491,2,2024-08-18,2024-08-18,51410000,IDOC_AUTO,rent charge,B0008491D,6389.76,USD,system
B0008492,1,2024-10-04,2024-10-04,400000,S.ELFASI,service fee,B0008492D,-18289.41,USD,manual
B0008492,2,2024-10-04,2024-10-04,51410000,S.ELFASI,service fee,B0008492D,18289.41,USD,manual
B0008493,1,2024-12-04,2024-12-04,420000,Z.BERRADA,office supplies,B0008493D,-21857.55,USD,manual
B0008493,2,2024-12-04,2024-12-04,51410000,Z.BERRADA,office supplies,B0008493D,21857.55,USD,manual
B0008494,1,2024-09-10,2024-09-10,400000,M.BENNANI,supplier invoice,B0008494D,-89081.93,USD,manual
B0008494,2,2024-09-10,2024-09-10,51410000,M.BENNANI,supplier invoice,B0008494D,89081.93,USD,manual
B0008495,1,2024-11-12,2024-11-12,450000,Z.BERRADA,office supplies,B0008495D,-19622.56,USD,manual
B0008495,2,2024-11-12,2024-11-12,51410000,Z.BERRADA,office supplies,B0008495D,19622.56,USD,manual
B0008496,1,2024-12-05,2024-12-05,450000,M.BENNANI,supplier invoice,B0008496D,-19831.75,USD,manual
B0008496,2,2024-12-05,2024-12-05,51410000,M.BENNANI,supplier invoice,B0008496D,19831.75,USD,manual
B0008497,1,2024-02-20,2024-02-20,450000,Z.BERRADA,supplier invoice,B0008497D,-10627.00,USD,manual
B0008497,2,2024-02-20,2024-02-20,51410000,Z.BERRADA,supplier invoice,B0008497D,10627.00,USD,manual
B0008498,1,2024-07-06,2024-07-06,620000,S.ELFASI,utility fee,B0008498D,-9503.83,USD,manual
B0008498,2,2024-07-06,2024-07-06,51410000,S.ELFASI,utility fee,B0008498D,9503.83,USD,manual
B0008499,1,2024-01-12,2024-01-12,420000,M.BENNANI,supplier invoice,B0008499D,-2310.62,USD,manual
B0008499,2,2024-01-12,2024-01-12,51410000,M.BENNANI,supplier invoice,B0008499D,2310.62,USD,manual
B0008500,1,2024-12-02,2024-12-02,400000,S.ELFASI,service fee,B0008500D,-15635.01,USD,manual
B0008500,2,2024-12-02,2024-12-02,51410000,S.ELFASI,service fee,B0008500D,15635.01,USD,manual
B0008501,1,2024-09-13,2024-09-13,610000,SAP_JOB,service fee,B0008501D,-13541.45,USD,system
B0008501,2,2024-09-13,2024-09-13,51410000,SAP_JOB,service fee,B0008501D,13541.45,USD,system
B0008502,1,2024-09-19,2024-09-19,420000,K.MANSOURI,utility fee,B0008502D,-16064.54,USD,manual
B0008502,2,2024-09-19,2024-09-19,51410000,K.MANSOURI,utility fee,B0008502D,16064.54,USD,manual
B0008503,1,2024-05-26,2024-05-26,450000,M.BENNANI,utility fee,B0008503D,-17106.24,USD,manual
B0008503,2,2024-05-26,2024-05-26,51410000,M.BENNANI,utility fee,B0008503D,17106.24,USD,manual
B0008504,1,2024-04-02,2024-04-02,400000,S.ELFASI,supplier invoice,B0008504D,-11909.37,USD,manual
B0008504,2,2024-04-02,2024-04-02,51410000,S.ELFASI,supplier invoice,B0008504D,11909.37,USD,manual
B0008505,1,2024-07-07,2024-07-07,420000,Z.BERRADA,supplier invoice,B0008505D,-28881.06,USD,manual
B0008505,2,2024-07-07,2024-07-07,51410000,Z.BERRADA,supplier invoice,B0008505D,28881.06,USD,manual
B0008506,1,2024-01-01,2024-01-01,610000,H.AITLA,office supplies,B0008506D,-12698.22,USD,manual
B0008506,2,2024-01-01,2024-01-01,51410000,H.AITLA,office supplies,B0008506D,12698.22,USD,manual
B0008507,1,2024-05-20,2024-05-20,450000,M.BENNANI,supplier invoice,B0008507D,-23706.35,USD,manual
B0008507,2,2024-05-20,2024-05-20,51410000,M.BENNANI,supplier invoice,B0008507D,23706.35,USD,manual
B0008508,1,2024-02-18,2024-02-18,610000,H.AITLA,service fee,B0008508D,-17684.81,USD,manual
B0008508,2,2024-02-18,2024-02-18,51410000,H.AITLA,service fee,B0008508D,17684.81,USD,manual
B0008509,1,2024-10-14,2024-10-14,620000,Z.BERRADA,utility fee,B0008509D,-34887.96,USD,manual
B0008509,2,2024-10-14,2024-10-14,51410000,Z.BERRADA,utility fee,B0008509D,34887.96,USD,manual
B0008510,1,2024-10-20,2024-10-20,610000,WF-BATCH,supplier invoice,B0008510D,-19948.27,USD,system
B0008510,2,2024-10-20,2024-10-20,51410000,WF-BATCH,supplier invoice,B0008510D,19948.27,USD,system
B0008511,1,2024-02-12,2024-02-12,450000,K.MANSOURI,utility fee,B0008511D,-25292.03,USD,manual
B0008511,2,2024-02-12,2024-02-12,51410000,K.MANSOURI,utility fee,B0008511D,25292.03,USD,manual
B0008512,1,2024-04-08,2024-04-08,450000,M.BENNANI,supplier invoice,B0008512D,-8568.62,USD,manual
B0008512,2,2024-04-08,2024-04-08,51410000,M.BENNANI,supplier invoice,B0008512D,8568.62,USD,manual
B0008513,1,2024-01-13,2024-01-13,400000,Z.BERRADA,service fee,B0008513D,-5192.55,USD,manual
B0008513,2,2024-01-13,2024-01-13,51410000,Z.BERRADA,service fee,B0008513D,5192.55,USD,manual
B0008514,1,2024-09-22,2024-09-22,620000,H.AITLA,office supplies,B0008514D,-3005.82,USD,manual
B0008514,2,2024-09-22,2024-09-22,51410000,H.AITLA,office supplies,B0008514D,3005.82,USD,manual
B0008515,1,2024-04-04,2024-04-04,450000,H.AITLA,rent charge,B0008515D,-48209.70,USD,manual
B0008515,2,2024-04-04,2024-04-04,51410000,H.AITLA,rent charge,B0008515D,48209.70,USD,manual
B0008516,1,2024-05-07,2024-05-07,420000,S.ELFASI,service fee,B0008516D,-113982.39,USD,manual
B0008516,2,2024-05-07,2024-05-07,51410000,S.ELFASI,service fee,B0008516D,113982.39,USD,manual
B0008517,1,2024-04-11,2024-04-11,420000,K.MANSOURI,rent charge,B0008517D,-26153.21,USD,manual
B0008517,2,2024-04-11,2024-04-11,51410000,K.MANSOURI,rent charge,B0008517D,26153.21,USD,manual
B0008518,1,2024-03-08,2024-03-08,400000,H.AITLA,office supplies,B0008518D,-8513.89,USD,manual
B0008518,2,2024-03-08,2024-03-08,51410000,H.AITLA,office supplies,B0008518D,8513.89,USD,manual
B0008519,1,2024-07-26,2024-07-26,420000,H.AITLA,service fee,B0008519D,-30099.59,USD,manual
B0008519,2,2024-07-26,2024-07-26,51410000,H.AITLA,service fee,B0008519D,30099.59,USD,manual
B0008520,1,2024-11-04,2024-11-04,610000,K.MANSOURI,service fee,B0008520D,-41742.61,USD,manual
B0008520,2,2024-11-04,2024-11-04,51410000,K.MANSOURI,service fee,B0008520D,41742.61,USD,manual
B0008521,1,2024-11-04,2024-11-04,400000,H.AITLA,service fee,B0008521D,-40907.16,USD,manual
B0008521,2,2024-11-04,2024-11-04,51410000,H.AITLA,service fee,B0008521D,40907.16,USD,manual
B0008522,1,2024-06-22,2024-06-22,620000,IDOC_AUTO,rent charge,B0008522D,-31539.83,USD,system
B0008522,2,2024-06-22,2024-06-22,51410000,IDOC_AUTO,rent charge,B0008522D,31539.83,USD,system
B0008523,1,2024-10-23,2024-10-23,620000,Z.BERRADA,supplier invoice,B0008523D,-7562.55,USD,manual
B0008523,2,2024-10-23,2024-10-23,51410000,Z.BERRADA,supplier invoice,B0008523D,7562.55,USD,manual
B0008524,1,2024-09-13,2024-09-13,610000,H.AITLA,supplier invoice,B0008524D,-14857.17,USD,manual
B0008524,2,2024-09-13,2024-09-13,51410000,H.AITLA,supplier invoice,B0008524D,14857.17,USD,manual
B0008525,1,2024-10-23,2024-10-23,610000,S.ELFASI,supplier invoice,B0008525D,-24906.33,USD,manual
B0008525,2,2024-10-23,2024-10-23,51410000,S.ELFASI,supplier invoice,B0008525D,24906.33,USD,manual
B0008526,1,2024-07-25,2024-07-25,420000,M.BENNANI,supplier invoice,B0008526D,-38516.38,USD,manual
B0008526,2,2024-07-25,2024-07-25,51410000,M.BENNANI,supplier invoice,B0008526D,38516.38,USD,manual
B0008527,1,2024-03-26,2024-03-26,420000,S.ELFASI,rent charge,B0008527D,-17613.67,USD,manual
B0008527,2,2024-03-26,2024-03-26,51410000,S.ELFASI,rent charge,B0008527D,17613.67,USD,manual
B0008528,1,2024-03-18,2024-03-18,450000,H.AITLA,office supplies,B0008528D,-30437.91,USD,manual
B0008528,2,2024-03-18,2024-03-18,51410000,H.AITLA,office supplies,B0008528D,30437.91,USD,manual
B0008529,1,2024-02-22,2024-02-22,610000,A.OUAZZANI,supplier invoice,B0008529D,-6711.04,USD,manual
B0008529,2,2024-02-22,2024-02-22,51410000,A.OUAZZANI,supplier invoice,B0008529D,6711.04,USD,manual
B0008530,1,2024-10-13,2024-10-13,620000,O.KADIRI,utility fee,B0008530D,-17384.66,USD,manual
B0008530,2,2024-10-13,2024-10-13,51410000,O.KADIRI,utility fee,B0008530D,17384.66,USD,manual
B0008531,1,2024-05-01,2024-05-01,610000,M.BENNANI,utility fee,B0008531D,-4111.89,USD,manual
B0008531,2,2024-05-01,2024-05-01,51410000,M.BENNANI,utility fee,B0008531D,4111.89,USD,manual
B0008532,1,2024-06-06,2024-06-06,420000,M.BENNANI,utility fee,B0008532D,-19636.96,USD,manual
B0008532,2,2024-06-06,2024-06-06,51410000,M.BENNANI,utility fee,B0008532D,19636.96,USD,manual
B0008533,1,2024-08-20,2024-08-20,400000,M.BENNANI,utility fee,B0008533D,-37184.13,USD,manual
B0008533,2,2024-08-20,2024-08-20,51410000,M.BENNANI,utility fee,B0008533D,37184.13,USD,manual
B0008534,1,2024-07-03,2024-07-03,420000,H.AITLA,utility fee,B0008534D,-15731.87,USD,manual
B0008534,2,2024-07-03,2024-07-03,51410000,H.AITLA,utility fee,B0008534D,15731.87,USD,manual
B0008535,1,2024-04-07,2024-04-07,400000,M.BENNANI,supplier invoice,B0008535D,-25897.80,USD,manual
B0008535,2,2024-04-07,2024-04-07,51410000,M.BENNANI,supplier invoice,B0008535D,25897.80,USD,manual
B0008536,1,2024-03-16,2024-03-16,420000,H.AITLA,service fee,B0008536D,-19132.70,USD,manual
B0008536,2,2024-03-16,2024-03-16,51410000,H.AITLA,service fee,B0008536D,19132.70,USD,manual
B0008537,1,2024-02-03,2024-02-03,620000,S.ELFASI,service fee,B0008537D,-7785.20,USD,manual
B0008537,2,2024-02-03,2024-02-03,51410000,S.ELFASI,service fee,B0008537D,7785.20,USD,manual
B0008538,1,2024-03-22,2024-03-22,450000,K.MANSOURI,supplier invoice,B0008538D,-88806.41,USD,manual
B0008538,2,2024-03-22,2024-03-22,51410000,K.MANSOURI,supplier invoice,B0008538D,88806.41,USD,manual
B0008539,1,2024-03-09,2024-03-09,400000,Z.BERRADA,utility fee,B0008539D,-205566.47,USD,manual
B0008539,2,2024-03-09,2024-03-09,51410000,Z.BERRADA,utility fee,B0008539D,205566.47,USD,manual
B0008540,1,2024-07-26,2024-07-26,610000,M.BENNANI,supplier invoice,B0008540D,-4906.31,USD,manual
B0008540,2,2024-07-26,2024-07-26,51410000,M.BENNANI,supplier invoice,B0008540D,4906.31,USD,manual
B0008541,1,2024-01-14,2024-01-14,400000,K.MANSOURI,rent charge,B0008541D,-41955.86,USD,manual
B0008541,2,2024-01-14,2024-01-14,51410000,K.MANSOURI,rent charge,B0008541D,41955.86,USD,manual
B0008542,1,2024-10-12,2024-10-12,610000,S.ELFASI,office supplies,B0008542D,-93445.01,USD,manual
B0008542,2,2024-10-12,2024-10-12,51410000,S.ELFASI,office supplies,B0008542D,93445.01,USD,manual
B0008543,1,2024-08-21,2024-08-21,620000,H.AITLA,supplier invoice,B0008543D,-80601.17,USD,manual
B0008543,2,2024-08-21,2024-08-21,51410000,H.AITLA,supplier invoice,B0008543D,80601.17,USD,manual
B0008544,1,2024-09-07,2024-09-07,620000,Z.BERRADA,service fee,B0008544D,-38844.26,USD,manual
B0008544,2,2024-09-07,2024-09-07,51410000,Z.BERRADA,service fee,B0008544D,38844.26,USD,manual
B0008545,1,2024-01-06,2024-01-06,620000,IDOC_AUTO,utility fee,B0008545D,-28024.16,USD,system
B0008545,2,2024-01-06,2024-01-06,51410000,IDOC_AUTO,utility fee,B0008545D,28024.16,USD,system
B0008546,1,2024-10-03,2024-10-03,400000,S.ELFASI,supplier invoice,B0008546D,-36294.04,USD,manual
B0008546,2,2024-10-03,2024-10-03,51410000,S.ELFASI,supplier invoice,B0008546D,36294.04,USD,manual
B0008547,1,2024-04-02,2024-04-02,450000,Z.BERRADA,supplier invoice,B0008547D,-3042.91,USD,manual
B0008547,2,2024-04-02,2024-04-02,51410000,Z.BERRADA,supplier invoice,B0008547D,3042.91,USD,manual
B0008548,1,2024-06-03,2024-06-03,400000,Z.BERRADA,rent charge,B0008548D,-6125.08,USD,manual
B0008548,2,2024-06-03,2024-06-03,51410000,Z.BERRADA,rent charge,B0008548D,6125.08,USD,manual
B0008549,1,2024-06-25,2024-06-25,450000,Z.BERRADA,service fee,B0008549D,-51023.73,USD,manual
B0008549,2,2024-06-25,2024-06-25,51410000,Z.BERRADA,service fee,B0008549D,51023.73,USD,manual
B0008550,1,2024-12-09,2024-12-09,620000,S.ELFASI,rent charge,B0008550D,-10102.12,USD,manual
B0008550,2,2024-12-09,2024-12-09,51410000,S.ELFASI,rent charge,B0008550D,10102.12,USD,manual
B0008551,1,2024-05-12,2024-05-12,400000,H.AITLA,service fee,B0008551D,-12881.10,USD,manual
B0008551,2,2024-05-12,2024-05-12,51410000,H.AITLA,service fee,B0008551D,12881.10,USD,manual
B0008552,1,2024-07-12,2024-07-12,450000,M.BENNANI,service fee,B0008552D,-15931.30,USD,manual
B0008552,2,2024-07-12,2024-07-12,51410000,M.BENNANI,service fee,B0008552D,15931.30,USD,manual
B0008553,1,2024-06-01,2024-06-01,450000,K.MANSOURI,utility fee,B0008553D,-41559.93,USD,manual
B0008553,2,2024-06-01,2024-06-01,51410000,K.MANSOURI,utility fee,B0008553D,41559.93,USD,manual
B0008554,1,2024-11-02,2024-11-02,620000,K.MANSOURI,supplier invoice,B0008554D,-116466.58,USD,manual
B0008554,2,2024-11-02,2024-11-02,51410000,K.MANSOURI,supplier invoice,B0008554D,116466.58,USD,manual
B0008555,1,2024-06-10,2024-06-10,400000,IDOC_AUTO,office supplies,B0008555D,-8849.72,USD,system
B0008555,2,2024-06-10,2024-06-10,51410000,IDOC_AUTO,office supplies,B0008555D,8849.72,USD,system
B0008556,1,2024-03-19,2024-03-19,610000,S.ELFASI,utility fee,B0008556D,-3447.09,USD,manual
