REF,LINE,DATE,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0000431,1,2024-08-17,400000,H.AITLA,office supplies,B0000431D,-21721.30,USD,manual
B0000431,2,2024-08-17,51410000,H.AITLA,office supplies,B0000431D,21721.30,USD,manual
B0000432,1,2024-06-20,610000,H.AITLA,service fee,B0000432D,-9858.70,USD,manual
B0000432,2,2024-06-20,51410000,H.AITLA,service fee,B0000432D,9858.70,USD,manual
B0000433,1,2024-12-22,450000,H.AITLA,rent charge,B0000433D,-9608.42,USD,manual
B0000433,2,2024-12-22,51410000,H.AITLA,rent charge,B0000433D,9608.42,USD,manual
B0000434,1,2024-03-05,400000,Z.BERRADA,service fee,B0000434D,-41590.16,USD,manual
B0000434,2,2024-03-05,51410000,Z.BERRADA,service fee,B0000434D,41590.16,USD,manual
B0000435,1,2024-03-20,450000,Z.BERRADA,rent charge,B0000435D,-6172.91,USD,manual
B0000435,2,2024-03-20,51410000,Z.BERRADA,rent charge,B0000435D,6172.91,USD,manual
B0000436,1,2024-03-15,450000,H.AITLA,rent charge,B0000436D,-30186.95,USD,manual
B0000436,2,2024-03-15,51410000,H.AITLA,rent charge,B0000436D,30186.95,USD,manual
B0000437,1,2024-10-18,620000,H.AITLA,utility fee,B0000437D,-12526.37,USD,manual
B0000437,2,2024-10-18,51410000,H.AITLA,utility fee,B0000437D,12526.37,USD,manual
B0000438,1,2024-01-21,450000,H.AITLA,supplier invoice,B0000438D,-40639.11,USD,manual
B0000438,2,2024-01-21,51410000,H.AITLA,supplier invoice,B0000438D,40639.11,USD,manual
B0000439,1,2024-04-21,420000,Z.BERRADA,utility fee,B0000439D,-13957.43,USD,manual
B0000439,2,2024-04-21,51410000,Z.BERRADA,utility fee,B0000439D,13957.43,USD,manual
B0000440,1,2024-04-26,450000,K.MANSOURI,rent charge,B0000440D,-13390.29,USD,manual
B0000440,2,2024-04-26,51410000,K.MANSOURI,rent charge,B0000440D,13390.29,USD,manual
B0000441,1,2024-11-20,610000,M.BENNANI,service fee,B0000441D,-23881.48,USD,manual
B0000441,2,2024-11-20,51410000,M.BENNANI,service fee,B0000441D,23881.48,USD,manual
B0000442,1,2024-06-22,450000,S.ELFASI,office supplies,B0000442D,-24673.18,USD,manual
B0000442,2,2024-06-22,51410000,S.ELFASI,office supplies,B0000442D,24673.18,USD,manual
B0000443,1,2024-08-20,400000,Z.BERRADA,rent charge,B0000443D,-37249.14,USD,manual
B0000443,2,2024-08-20,51410000,Z.BERRADA,rent charge,B0000443D,37249.14,USD,manual
B0000444,1,2024-12-19,610000,S.ELFASI,office supplies,B0000444D,-23776.41,USD,manual
B0000444,2,2024-12-19,51410000,S.ELFASI,office supplies,B0000444D,23776.41,USD,manual
B0000445,1,2024-06-18,450000,M.BENNANI,service fee,B0000445D,-20128.01,USD,manual
B0000445,2,2024-06-18,51410000,M.BENNANI,service fee,B0000445D,20128.01,USD,manual
B0000446,1,2024-07-18,450000,M.BENNANI,supplier invoice,B0000446D,-7280.32,USD,manual
B0000446,2,2024-07-18,51410000,M.BENNANI,supplier invoice,B0000446D,7280.32,USD,manual
B0000447,1,2024-01-19,400000,H.AITLA,supplier invoice,B0000447D,-10707.57,USD,manual
B0000447,2,2024-01-19,51410000,H.AITLA,supplier invoice,B0000447D,10707.57,USD,manual
B0000448,1,2024-08-02,450000,K.MANSOURI,service fee,B0000448D,-40945.90,USD,manual
B0000448,2,2024-08-02,51410000,K.MANSOURI,service fee,B0000448D,40945.90,USD,manual
B0000449,1,2024-10-21,620000,H.AITLA,utility fee,B0000449D,-24398.36,USD,manual
B0000449,2,2024-10-21,51410000,H.AITLA,utility fee,B0000449D,24398.36,USD,manual
B0000450,1,2024-03-18,620000,Z.BERRADA,supplier invoice,B0000450D,-38771.47,USD,manual
B0000450,2,2024-03-18,51410000,Z.BERRADA,supplier invoice,B0000450D,38771.47,USD,manual
B0000451,1,2024-12-04,450000,H.AITLA,service fee,B0000451D,-40960.12,USD,manual
B0000451,2,2024-12-04,51410000,H.AITLA,service fee,B0000451D,40960.12,USD,manual
B0000452,1,2024-02-24,620000,K.MANSOURI,supplier invoice,B0000452D,-2167.49,USD,manual
B0000452,2,2024-02-24,51410000,K.MANSOURI,supplier invoice,B0000452D,2167.49,USD,manual
B0000453,1,2024-12-15,610000,Z.BERRADA,utility fee,B0000453D,-2329.86,USD,manual
B0000453,2,2024-12-15,51410000,Z.BERRADA,utility fee,B0000453D,2329.86,USD,manual
B0000454,1,2024-02-18,620000,Z.BERRADA,utility fee,B0000454D,-20991.97,USD,manual
B0000454,2,2024-02-18,51410000,Z.BERRADA,utility fee,B0000454D,20991.97,USD,manual
B0000455,1,2024-08-16,420000,K.MANSOURI,office supplies,B0000455D,-20159.44,USD,manual
B0000455,2,2024-08-16,51410000,K.MANSOURI,office supplies,B0000455D,20159.44,USD,manual
B0000456,1,2024-06-12,420000,S.ELFASI,rent charge,B0000456D,-21901.00,USD,manual
B0000456,2,2024-06-12,51410000,S.ELFASI,rent charge,B0000456D,21901.00,USD,manual
B0000457,1,2024-08-24,450000,M.BENNANI,rent charge,B0000457D,-33930.90,USD,manual
B0000457,2,2024-08-24,51410000,M.BENNANI,rent charge,B0000457D,33930.90,USD,manual
B0000458,1,2024-02-20,420000,H.AITLA,supplier invoice,B0000458D,-40174.12,USD,manual
B0000458,2,2024-02-20,51410000,H.AITLA,supplier invoice,B0000458D,40174.12,USD,manual
B0000459,1,2024-09-14,420000,H.AITLA,office supplies,B0000459D,-38596.78,USD,manual
B0000459,2,2024-09-14,51410000,H.AITLA,office supplies,B0000459D,38596.78,USD,manual
B0000460,1,2024-12-13,400000,S.ELFASI,office supplies,B0000460D,-31310.56,USD,manual
B0000460,2,2024-12-13,51410000,S.ELFASI,office supplies,B0000460D,31310.56,USD,manual
B0000461,1,2024-11-03,620000,S.ELFASI,rent charge,B0000461D,-1130.46,USD,manual
B0000461,2,2024-11-03,51410000,S.ELFASI,rent charge,B0000461D,1130.46,USD,manual
B0000462,1,2024-05-14,610000,S.ELFASI,office supplies,B0000462D,-23305.69,USD,manual
B0000462,2,2024-05-14,51410000,S.ELFASI,office supplies,B0000462D,23305.69,USD,manual
B0000463,1,2024-04-17,610000,M.BENNANI,rent charge,B0000463D,-28635.81,USD,manual
B0000463,2,2024-04-17,51410000,M.BENNANI,rent charge,B0000463D,28635.81,USD,manual
B0000464,1,2024-04-25,610000,S.ELFASI,rent charge,B0000464D,-19518.01,USD,manual
B0000464,2,2024-04-25,51410000,S.ELFASI,rent charge,B0000464D,19518.01,USD,manual
B0000465,1,2024-06-13,450000,M.BENNANI,office supplies,B0000465D,-10144.99,USD,manual
B0000465,2,2024-06-13,51410000,M.BENNANI,office supplies,B0000465D,10144.99,USD,manual
B0000466,1,2024-02-08,610000,S.ELFASI,office supplies,B0000466D,-34332.58,USD,manual
B0000466,2,2024-02-08,51410000,S.ELFASI,office supplies,B0000466D,34332.58,USD,manual
B0000467,1,2024-02-03,420000,M.BENNANI,utility fee,B0000467D,-41560.53,USD,manual
B0000467,2,2024-02-03,51410000,M.BENNANI,utility fee,B0000467D,41560.53,USD,manual
B0000468,1,2024-11-08,620000,K.MANSOURI,utility fee,B0000468D,-29970.52,USD,manual
B0000468,2,2024-11-08,51410000,K.MANSOURI,utility fee,B0000468D,29970.52,USD,manual
B0000469,1,2024-05-23,450000,M.BENNANI,utility fee,B0000469D,-20448.33,USD,manual
B0000469,2,2024-05-23,51410000,M.BENNANI,utility fee,B0000469D,20448.33,USD,manual
B0000470,1,2024-03-24,420000,H.AITLA,utility fee,B0000470D,-33120.36,USD,manual
B0000470,2,2024-03-24,51410000,H.AITLA,utility fee,B0000470D,33120.36,USD,manual
B0000471,1,2024-08-16,620000,K.MANSOURI,office supplies,B0000471D,-27987.30,USD,manual
B0000471,2,2024-08-16,51410000,K.MANSOURI,office supplies,B0000471D,27987.30,USD,manual
B0000472,1,2024-01-07,620000,M.BENNANI,service fee,B0000472D,-7943.11,USD,manual
B0000472,2,2024-01-07,51410000,M.BENNANI,service fee,B0000472D,7943.11,USD,manual
B0000473,1,2024-12-02,620000,M.BENNANI,supplier invoice,B0000473D,-34057.10,USD,manual
B0000473,2,2024-12-02,51410000,M.BENNANI,supplier invoice,B0000473D,34057.10,USD,manual
B0000474,1,2024-09-12,400000,S.ELFASI,rent charge,B0000474D,-35233.29,USD,manual
B0000474,2,2024-09-12,51410000,S.ELFASI,rent charge,B0000474D,35233.29,USD,manual
B0000475,1,2024-11-08,420000,Z.BERRADA,utility fee,B0000475D,-2022.67,USD,manual
B0000475,2,2024-11-08,51410000,Z.BERRADA,utility fee,B0000475D,2022.67,USD,manual
B0000476,1,2024-03-19,620000,K.MANSOURI,office supplies,B0000476D,-20671.62,USD,manual
B0000476,2,2024-03-19,51410000,K.MANSOURI,office supplies,B0000476D,20671.62,USD,manual
B0000477,1,2024-03-04,420000,K.MANSOURI,supplier invoice,B0000477D,-5921.54,USD,manual
B0000477,2,2024-03-04,51410000,K.MANSOURI,supplier invoice,B0000477D,5921.54,USD,manual
B0000478,1,2024-12-18,450000,S.ELFASI,utility fee,B0000478D,-5467.37,USD,manual
B0000478,2,2024-12-18,51410000,S.ELFASI,utility fee,B0000478D,5467.37,USD,manual
B0000479,1,2024-05-16,450000,S.ELFASI,office supplies,B0000479D,-1033.31,USD,manual
B0000479,2,2024-05-16,51410000,S.ELFASI,office supplies,B0000479D,1033.31,USD,manual
B0000480,1,2024-09-11,420000,H.AITLA,utility fee,B0000480D,-37365.07,USD,manual
B0000480,2,2024-09-11,51410000,H.AITLA,utility fee,B0000480D,37365.07,USD,manual
B0000481,1,2024-01-03,620000,M.BENNANI,office supplies,B0000481D,-40168.06,USD,manual
B0000481,2,2024-01-03,51410000,M.BENNANI,office supplies,B0000481D,40168.06,USD,manual
B0000482,1,2024-10-05,420000,K.MANSOURI,office supplies,B0000482D,-40550.56,USD,manual
B0000482,2,2024-10-05,51410000,K.MANSOURI,office supplies,B0000482D,40550.56,USD,manual
B0000483,1,2024-08-22,420000,S.ELFASI,office supplies,B0000483D,-15532.00,USD,manual
B0000483,2,2024-08-22,51410000,S.ELFASI,office supplies,B0000483D,15532.00,USD,manual
B0000484,1,2024-09-24,420000,K.MANSOURI,rent charge,B0000484D,-18812.59,USD,manual
B0000484,2,2024-09-24,51410000,K.MANSOURI,rent charge,B0000484D,18812.59,USD,manual
B0000485,1,2024-03-09,400000,M.BENNANI,supplier invoice,B0000485D,-25837.97,USD,manual
B0000485,2,2024-03-09,51410000,M.BENNANI,supplier invoice,B0000485D,25837.97,USD,manual
B0000486,1,2024-07-15,400000,K.MANSOURI,supplier invoice,B0000486D,-39123.26,USD,manual
B0000486,2,2024-07-15,51410000,K.MANSOURI,supplier invoice,B0000486D,39123.26,USD,manual
B0000487,1,2024-12-21,400000,K.MANSOURI,service fee,B0000487D,-7487.20,USD,manual
B0000487,2,2024-12-21,51410000,K.MANSOURI,service fee,B0000487D,7487.20,USD,manual
B0000488,1,2024-08-16,450000,M.BENNANI,service fee,B0000488D,-30797.44,USD,manual
B0000488,2,2024-08-16,51410000,M.BENNANI,service fee,B0000488D,30797.44,USD,manual
B0000489,1,2024-11-13,620000,M.BENNANI,utility fee,B0000489D,-33275.12,USD,manual
B0000489,2,2024-11-13,51410000,M.BENNANI,utility fee,B0000489D,33275.12,USD,manual
B0000490,1,2024-05-23,620000,K.MANSOURI,utility fee,B0000490D,-29299.65,USD,manual
B0000490,2,2024-05-23,51410000,K.MANSOURI,utility fee,B0000490D,29299.65,USD,manual
B0000491,1,2024-02-18,610000,Z.BERRADA,service fee,B0000491D,-3008.73,USD,manual
B0000491,2,2024-02-18,51410000,Z.BERRADA,service fee,B0000491D,3008.73,USD,manual
B0000492,1,2024-04-10,420000,Z.BERRADA,office supplies,B0000492D,-40974.69,USD,manual
B0000492,2,2024-04-10,51410000,Z.BERRADA,office supplies,B0000492D,40974.69,USD,manual
B0000493,1,2024-03-21,420000,S.ELFASI,supplier invoice,B0000493D,-36388.94,USD,manual
B0000493,2,2024-03-21,51410000,S.ELFASI,supplier invoice,B0000493D,36388.94,USD,manual
B0000494,1,2024-11-17,420000,Z.BERRADA,service fee,B0000494D,-15156.58,USD,manual
B0000494,2,2024-11-17,51410000,Z.BERRADA,service fee,B0000494D,15156.58,USD,manual
B0000495,1,2024-10-13,620000,Z.BERRADA,utility fee,B0000495D,-1254.22,USD,manual
B0000495,2,2024-10-13,51410000,Z.BERRADA,utility fee,B0000495D,1254.22,USD,manual
B0000496,1,2024-02-19,450000,Z.BERRADA,office supplies,B0000496D,-13725.17,USD,manual
B0000496,2,2024-02-19,51410000,Z.BERRADA,office supplies,B0000496D,13725.17,USD,manual
B0000497,1,2024-03-26,420000,H.AITLA,utility fee,B0000497D,-10049.33,USD,manual
B0000497,2,2024-03-26,51410000,H.AITLA,utility fee,B0000497D,10049.33,USD,manual
B0000498,1,2024-09-19,620000,H.AITLA,utility fee,B0000498D,-30115.08,USD,manual
B0000498,2,2024-09-19,51410000,H.AITLA,utility fee,B0000498D,30115.08,USD,manual
B0000499,1,2024-12-24,420000,K.MANSOURI,service fee,B0000499D,-22793.11,USD,manual
B0000499,2,2024-12-24,51410000,K.MANSOURI,service fee,B0000499D,22793.11,USD,manual
B0000500,1,2024-10-23,400000,M.BENNANI,supplier invoice,B0000500D,-33721.45,USD,manual
B0000500,2,2024-10-23,51410000,M.BENNANI,supplier invoice,B0000500D,33721.45,USD,manual
B0000501,1,2024-08-11,400000,Z.BERRADA,utility fee,B0000501D,-3300.05,USD,manual
B0000501,2,2024-08-11,51410000,Z.BERRADA,utility fee,B0000501D,3300.05,USD,manual
B0000502,1,2024-05-06,420000,H.AITLA,office supplies,B0000502D,-26764.92,USD,manual
B0000502,2,2024-05-06,51410000,H.AITLA,office supplies,B0000502D,26764.92,USD,manual
B0000503,1,2024-10-24,400000,K.MANSOURI,supplier invoice,B0000503D,-29679.37,USD,manual
B0000503,2,2024-10-24,51410000,K.MANSOURI,supplier invoice,B0000503D,29679.37,USD,manual
B0000504,1,2024-03-23,420000,H.AITLA,service fee,B0000504D,-36831.31,USD,manual
B0000504,2,2024-03-23,51410000,H.AITLA,service fee,B0000504D,36831.31,USD,manual
B0000505,1,2024-03-26,450000,H.AITLA,rent charge,B0000505D,-14607.43,USD,manual
B0000505,2,2024-03-26,51410000,H.AITLA,rent charge,B0000505D,14607.43,USD,manual
B0000506,1,2024-03-23,450000,Z.BERRADA,office supplies,B0000506D,-25539.79,USD,manual
B0000506,2,2024-03-23,51410000,Z.BERRADA,office supplies,B0000506D,25539.79,USD,manual
B0000507,1,2024-08-20,450000,S.ELFASI,supplier invoice,B0000507D,-14558.88,USD,manual
B0000507,2,2024-08-20,51410000,S.ELFASI,supplier invoice,B0000507D,14558.88,USD,manual
B0000508,1,2024-02-20,610000,Z.BERRADA,service fee,B0000508D,-10163.41,USD,manual
B0000508,2,2024-02-20,51410000,Z.BERRADA,service fee,B0000508D,10163.41,USD,manual
B0000509,1,2024-02-22,610000,H.AITLA,rent charge,B0000509D,-9903.87,USD,manual
B0000509,2,2024-02-22,51410000,H.AITLA,rent charge,B0000509D,9903.87,USD,manual
B0000510,1,2024-12-11,620000,Z.BERRADA,utility fee,B0000510D,-17048.08,USD,manual
B0000510,2,2024-12-11,51410000,Z.BERRADA,utility fee,B0000510D,17048.08,USD,manual
B0000511,1,2024-11-08,420000,H.AITLA,supplier invoice,B0000511D,-11288.57,USD,manual
B0000511,2,2024-11-08,51410000,H.AITLA,supplier invoice,B0000511D,11288.57,USD,manual
B0000512,1,2024-09-13,620000,H.AITLA,service fee,B0000512D,-4887.01,USD,manual
B0000512,2,2024-09-13,51410000,H.AITLA,service fee,B0000512D,4887.01,USD,manual
B0000513,1,2024-10-21,610000,S.ELFASI,rent charge,B0000513D,-18679.42,USD,manual
B0000513,2,2024-10-21,51410000,S.ELFASI,rent charge,B0000513D,18679.42,USD,manual
B0000514,1,2024-03-09,610000,M.BENNANI,service fee,B0000514D,-26622.75,USD,manual
B0000514,2,2024-03-09,51410000,M.BENNANI,service fee,B0000514D,26622.75,USD,manual
B0000515,1,2024-02-08,610000,S.ELFASI,supplier invoice,B0000515D,-10530.04,USD,manual
B0000515,2,2024-02-08,51410000,S.ELFASI,supplier invoice,B0000515D,10530.04,USD,manual
B0000516,1,2024-06-07,400000,Z.BERRADA,supplier invoice,B0000516D,-17497.97,USD,manual
B0000516,2,2024-06-07,51410000,Z.BERRADA,supplier invoice,B0000516D,17497.97,USD,manual
B0000517,1,2024-05-15,620000,S.ELFASI,office supplies,B0000517D,-26007.79,USD,manual
B0000517,2,2024-05-15,51410000,S.ELFASI,office supplies,B0000517D,26007.79,USD,manual
B0000518,1,2024-04-17,420000,S.ELFASI,utility fee,B0000518D,-28647.08,USD,manual
B0000518,2,2024-04-17,51410000,S.ELFASI,utility fee,B0000518D,28647.08,USD,manual
B0000519,1,2024-06-02,610000,Z.BERRADA,supplier invoice,B0000519D,-25301.75,USD,manual
B0000519,2,2024-06-02,51410000,Z.BERRADA,supplier invoice,B0000519D,25301.75,USD,manual
B0000520,1,2024-08-25,450000,S.ELFASI,service fee,B0000520D,-34485.77,USD,manual
B0000520,2,2024-08-25,51410000,S.ELFASI,service fee,B0000520D,34485.77,USD,manual
B0000521,1,2024-10-24,620000,K.MANSOURI,supplier invoice,B0000521D,-38199.01,USD,manual
B0000521,2,2024-10-24,51410000,K.MANSOURI,supplier invoice,B0000521D,38199.01,USD,manual
B0000522,1,2024-09-03,420000,Z.BERRADA,rent charge,B0000522D,-4519.72,USD,manual
B0000522,2,2024-09-03,51410000,Z.BERRADA,rent charge,B0000522D,4519.72,USD,manual
B0000523,1,2024-06-18,450000,Z.BERRADA,utility fee,B0000523D,-29148.66,USD,manual
B0000523,2,2024-06-18,51410000,Z.BERRADA,utility fee,B0000523D,29148.66,USD,manual
B0000524,1,2024-02-08,620000,M.BENNANI,rent charge,B0000524D,-26409.34,USD,manual
B0000524,2,2024-02-08,51410000,M.BENNANI,rent charge,B0000524D,26409.34,USD,manual
B0000525,1,2024-01-25,400000,S.ELFASI,utility fee,B0000525D,-16531.40,USD,manual
B0000525,2,2024-01-25,51410000,S.ELFASI,utility fee,B0000525D,16531.40,USD,manual
B0000526,1,2024-04-22,420000,S.ELFASI,rent charge,B0000526D,-1676.49,USD,manual
B0000526,2,2024-04-22,51410000,S.ELFASI,rent charge,B0000526D,1676.49,USD,manual
B0000527,1,2024-09-05,420000,K.MANSOURI,service fee,B0000527D,-22843.10,USD,manual
B0000527,2,2024-09-05,51410000,K.MANSOURI,service fee,B0000527D,22843.10,USD,manual
B0000528,1,2024-11-19,620000,M.BENNANI,utility fee,B0000528D,-21335.88,USD,manual
B0000528,2,2024-11-19,51410000,M.BENNANI,utility fee,B0000528D,21335.88,USD,manual
B0000529,1,2024-03-06,400000,H.AITLA,service fee,B0000529D,-23047.58,USD,manual
B0000529,2,2024-03-06,51410000,H.AITLA,service fee,B0000529D,23047.58,USD,manual
B0000530,1,2024-03-18,450000,M.BENNANI,office supplies,B0000530D,-30366.02,USD,manual
B0000530,2,2024-03-18,51410000,M.BENNANI,office supplies,B0000530D,30366.02,USD,manual
B0000531,1,2024-09-10,620000,M.BENNANI,supplier invoice,B0000531D,-19750.99,USD,manual
B0000531,2,2024-09-10,51410000,M.BENNANI,supplier invoice,B0000531D,19750.99,USD,manual
B0000532,1,2024-02-16,610000,M.BENNANI,rent charge,B0000532D,-3276.23,USD,manual
B0000532,2,2024-02-16,51410000,M.BENNANI,rent charge,B0000532D,3276.23,USD,manual
B0000533,1,2024-03-22,620000,K.MANSOURI,office supplies,B0000533D,-6677.70,USD,manual
B0000533,2,2024-03-22,51410000,K.MANSOURI,office supplies,B0000533D,6677.70,USD,manual
B0000534,1,2024-09-08,420000,M.BENNANI,office supplies,B0000534D,-17810.01,USD,manual
B0000534,2,2024-09-08,51410000,M.BENNANI,office supplies,B0000534D,17810.01,USD,manual
B0000535,1,2024-11-17,620000,H.AITLA,rent charge,B0000535D,-12904.46,USD,manual
B0000535,2,2024-11-17,51410000,H.AITLA,rent charge,B0000535D,12904.46,USD,manual
B0000536,1,2024-08-22,420000,S.ELFASI,office supplies,B0000536D,-39221.01,USD,manual
B0000536,2,2024-08-22,51410000,S.ELFASI,office supplies,B0000536D,39221.01,USD,manual
B0000537,1,2024-04-11,620000,Z.BERRADA,office supplies,B0000537D,-30945.47,USD,manual
B0000537,2,2024-04-11,51410000,Z.BERRADA,office supplies,B0000537D,30945.47,USD,manual
B0000538,1,2024-08-15,400000,M.BENNANI,office supplies,B0000538D,-38553.70,USD,manual
B0000538,2,2024-08-15,51410000,M.BENNANI,office supplies,B0000538D,38553.70,USD,manual
B0000539,1,2024-12-23,450000,M.BENNANI,rent charge,B0000539D,-41040.78,USD,manual
B0000539,2,2024-12-23,51410000,M.BENNANI,rent charge,B0000539D,41040.78,USD,manual
B0000540,1,2024-06-16,420000,Z.BERRADA,utility fee,B0000540D,-7460.10,USD,manual
B0000540,2,2024-06-16,51410000,Z.BERRADA,utility fee,B0000540D,7460.10,USD,manual
B0000541,1,2024-10-08,450000,H.AITLA,rent charge,B0000541D,-27162.22,USD,manual
B0000541,2,2024-10-08,51410000,H.AITLA,rent charge,B0000541D,27162.22,USD,manual
B0000542,1,2024-02-25,450000,S.ELFASI,service fee,B0000542D,-36249.03,USD,manual
B0000542,2,2024-02-25,51410000,S.ELFASI,service fee,B0000542D,36249.03,USD,manual
B0000543,1,2024-11-26,420000,M.BENNANI,utility fee,B0000543D,-21564.21,USD,manual
B0000543,2,2024-11-26,51410000,M.BENNANI,utility fee,B0000543D,21564.21,USD,manual
B0000544,1,2024-08-07,420000,H.AITLA,supplier invoice,B0000544D,-4588.69,USD,manual
B0000544,2,2024-08-07,51410000,H.AITLA,supplier invoice,B0000544D,4588.69,USD,manual
B0000545,1,2024-08-15,420000,Z.BERRADA,supplier invoice,B0000545D,-32801.97,USD,manual
B0000545,2,2024-08-15,51410000,Z.BERRADA,supplier invoice,B0000545D,32801.97,USD,manual
B0000546,1,2024-09-07,620000,H.AITLA,supplier invoice,B0000546D,-23894.21,USD,manual
B0000546,2,2024-09-07,51410000,H.AITLA,supplier invoice,B0000546D,23894.21,USD,manual
B0000547,1,2024-12-06,450000,H.AITLA,service fee,B0000547D,-26283.50,USD,manual
B0000547,2,2024-12-06,51410000,H.AITLA,service fee,B0000547D,26283.50,USD,manual
B0000548,1,2024-12-17,400000,S.ELFASI,office supplies,B0000548D,-6529.29,USD,manual
B0000548,2,2024-12-17,51410000,S.ELFASI,office supplies,B0000548D,6529.29,USD,manual
B0000549,1,2024-01-10,400000,M.BENNANI,office supplies,B0000549D,-3344.49,USD,manual
B0000549,2,2024-01-10,51410000,M.BENNANI,office supplies,B0000549D,3344.49,USD,manual
B0000550,1,2024-07-10,400000,K.MANSOURI,office supplies,B0000550D,-8120.79,USD,manual
B0000550,2,2024-07-10,51410000,K.MANSOURI,office supplies,B0000550D,8120.79,USD,manual
B0000551,1,2024-05-08,620000,M.BENNANI,utility fee,B0000551D,-4931.86,USD,manual
B0000551,2,2024-05-08,51410000,M.BENNANI,utility fee,B0000551D,4931.86,USD,manual
B0000552,1,2024-02-26,420000,K.MANSOURI,service fee,B0000552D,-28360.08,USD,manual
B0000552,2,2024-02-26,51410000,K.MANSOURI,service fee,B0000552D,28360.08,USD,manual
B0000553,1,2024-09-02,400000,H.AITLA,supplier invoice,B0000553D,-13286.69,USD,manual
B0000553,2,2024-09-02,51410000,H.AITLA,supplier invoice,B0000553D,13286.69,USD,manual
B0000554,1,2024-07-26,610000,K.MANSOURI,utility fee,B0000554D,-20475.81,USD,manual
B0000554,2,2024-07-26,51410000,K.MANSOURI,utility fee,B0000554D,20475.81,USD,manual
B0000555,1,2024-06-13,400000,K.MANSOURI,rent charge,B0000555D,-26495.92,USD,manual
B0000555,2,2024-06-13,51410000,K.MANSOURI,rent charge,B0000555D,26495.92,USD,manual
B0000556,1,2024-09-13,400000,H.AITLA,service fee,B0000556D,-4572.78,USD,manual
B0000556,2,2024-09-13,51410000,H.AITLA,service fee,B0000556D,4572.78,USD,manual
B0000557,1,2024-01-14,420000,S.ELFASI,service fee,B0000557D,-27873.25,USD,manual
B0000557,2,2024-01-14,51410000,S.ELFASI,service fee,B0000557D,27873.25,USD,manual
B0000558,1,2024-08-06,420000,M.BENNANI,utility fee,B0000558D,-10183.07,USD,manual
B0000558,2,2024-08-06,51410000,M.BENNANI,utility fee,B0000558D,10183.07,USD,manual
B0000559,1,2024-10-04,620000,Z.BERRADA,office supplies,B0000559D,-25710.52,USD,manual
B0000559,2,2024-10-04,51410000,Z.BERRADA,office supplies,B0000559D,25710.52,USD,manual
B0000560,1,2024-09-07,610000,Z.BERRADA,office supplies,B0000560D,-6670.86,USD,manual
B0000560,2,2024-09-07,51410000,Z.BERRADA,office supplies,B0000560D,6670.86,USD,manual
B0000561,1,2024-07-15,400000,H.AITLA,supplier invoice,B0000561D,-39167.75,USD,manual
B0000561,2,2024-07-15,51410000,H.AITLA,supplier invoice,B0000561D,39167.75,USD,manual
B0000562,1,2024-04-16,420000,Z.BERRADA,rent charge,B0000562D,-16810.56,USD,manual
B0000562,2,2024-04-16,51410000,Z.BERRADA,rent charge,B0000562D,16810.56,USD,manual
B0000563,1,2024-07-09,400000,S.ELFASI,rent charge,B0000563D,-27144.29,USD,manual
B0000563,2,2024-07-09,51410000,S.ELFASI,rent charge,B0000563D,27144.29,USD,manual
B0000564,1,2024-07-15,420000,Z.BERRADA,office supplies,B0000564D,-3355.24,USD,manual
B0000564,2,2024-07-15,51410000,Z.BERRADA,office supplies,B0000564D,3355.24,USD,manual
B0000565,1,2024-01-16,610000,H.AITLA,utility fee,B0000565D,-17546.35,USD,manual
B0000565,2,2024-01-16,51410000,H.AITLA,utility fee,B0000565D,17546.35,USD,manual
B0000566,1,2024-03-04,420000,M.BENNANI,service fee,B0000566D,-36619.58,USD,manual
B0000566,2,2024-03-04,51410000,M.BENNANI,service fee,B0000566D,36619.58,USD,manual
B0000567,1,2024-09-20,620000,K.MANSOURI,utility fee,B0000567D,-26457.34,USD,manual
B0000567,2,2024-09-20,51410000,K.MANSOURI,utility fee,B0000567D,26457.34,USD,manual
B0000568,1,2024-01-15,620000,H.AITLA,utility fee,B0000568D,-33009.12,USD,manual
B0000568,2,2024-01-15,51410000,H.AITLA,utility fee,B0000568D,33009.12,USD,manual
B0000569,1,2024-09-26,610000,M.BENNANI,office supplies,B0000569D,-31026.84,USD,manual
B0000569,2,2024-09-26,51410000,M.BENNANI,office supplies,B0000569D,31026.84,USD,manual
B0000570,1,2024-09-05,620000,Z.BERRADA,supplier invoice,B0000570D,-37506.61,USD,manual
B0000570,2,2024-09-05,51410000,Z.BERRADA,supplier invoice,B0000570D,37506.61,USD,manual
B0000571,1,2024-11-20,400000,M.BENNANI,utility fee,B0000571D,-2178.08,USD,manual
B0000571,2,2024-11-20,51410000,M.BENNANI,utility fee,B0000571D,2178.08,USD,manual
B0000572,1,2024-11-16,610000,H.AITLA,rent charge,B0000572D,-35108.11,USD,manual
B0000572,2,2024-11-16,51410000,H.AITLA,rent charge,B0000572D,35108.11,USD,manual
B0000573,1,2024-03-17,620000,M.BENNANI,office supplies,B0000573D,-30485.43,USD,manual
B0000573,2,2024-03-17,51410000,M.BENNANI,office supplies,B0000573D,30485.43,USD,manual
B0000574,1,2024-01-19,400000,S.ELFASI,utility fee,B0000574D,-4370.24,USD,manual
B0000574,2,2024-01-19,51410000,S.ELFASI,utility fee,B0000574D,4370.24,USD,manual
